dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.8548,11.5496,23.1729
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,0.8292,5.7454,20.1637
cuda,cait_m36_384,2,1.2020,37.1135,35.7298
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,0.9255,8.9028,21.2775
cuda,convnext_base,32,0.8575,12.3589,18.9356
cuda,crossvit_9_240,64,0.8761,12.0192,9.7974
cuda,cspdarknet53,64,0.8121,8.4888,18.7597
cuda,deit_base_distilled_patch16_224,64,0.8011,7.0237,26.0130
cuda,densenet121,64,1.0303,18.9027,13.7299
cuda,dla102,64,0.8305,12.6623,16.5371
cuda,dm_nfnet_f0,128,0.8723,11.3293,25.0149
cuda,dpn107,32,0.8293,16.8076,22.3330
cuda,eca_botnext26ts_256,64,0.6827,6.2516,16.7973
cuda,eca_halonext26ts,64,0.6896,6.5855,16.8247
cuda,ecaresnet101d,64,0.8164,17.3320,22.6068
cuda,ese_vovnet19b_dw,128,0.7954,4.3125,16.3077
cuda,fbnetc_100,128,0.8526,7.5686,11.4321
cuda,fbnetv3_b,128,0.8553,13.6242,18.6826
cuda,gernet_l,128,0.8345,6.9088,14.9112
cuda,ghostnet_100,128,0.9800,10.9106,8.7819
cuda,gluon_inception_v3,128,0.8570,11.3482,23.1740
cuda,gluon_senet154,32,1.0213,32.9351,26.1930
cuda,gluon_xception65,32,0.7602,14.5927,23.8766
cuda,gmixer_24_224,64,0.7137,12.7961,16.2641
cuda,gmlp_s16_224,64,0.7702,11.9500,18.2556
cuda,hardcorenas_a,128,0.8474,5.6573,9.9307
cuda,hrnet_w18,2,2.4469,51.6589,1.9953
cuda,inception_v3,128,0.8567,11.4048,23.1732
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,1.0114,3.7494,3.7410
cuda,legacy_senet154,32,1.0283,32.3421,26.2075
cuda,mixer_b16_224,64,0.8004,5.6457,17.4465
cuda,mixnet_l,64,0.8616,16.9678,14.7492
cuda,mnasnet_100,128,0.8483,5.9660,9.5206
cuda,mobilenetv2_100,128,0.7742,6.0273,17.1604
cuda,mobilenetv3_large_100,128,0.8767,6.6892,9.7015
cuda,mobilevit_s,32,0.8617,9.6837,13.2224
cuda,nasnetalarge,16,0.8802,60.5657,29.6212
cuda,nfnet_l0,64,0.8302,11.1125,13.9285
cuda,pit_b_224,0,0.0000
cuda,pnasnet5large,16,0.8348,41.7075,33.8544
cuda,poolformer_m36,64,0.8074,13.5316,34.6336
cuda,regnety_002,128,1.3062,7.4225,4.3816
cuda,repvgg_a2,128,0.8766,5.9599,10.4480
cuda,res2net101_26w_4s,64,0.9576,25.1711,20.3415
cuda,res2net50_14w_8s,2,2.2626,21.4342,2.2725
cuda,res2next50,2,2.2980,10.4382,2.2303
cuda,resmlp_12_224,128,0.7816,5.1133,17.4511
cuda,resnest101e,32,1.0610,25.4072,17.0422
cuda,resnet18,128,0.8492,2.6541,6.1173
cuda,rexnet_100,128,0.7290,9.3792,21.9316
cuda,sebotnet33ts_256,64,0.7059,8.2192,22.3845
cuda,selecsls42b,128,0.8456,4.9503,11.5933
cuda,spnasnet_100,128,0.8431,7.3139,10.4237
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,0.8148,12.5094,34.1888
cuda,tf_efficientnet_b0,128,0.6963,9.4845,22.7602
cuda,tf_mixnet_l,64,0.8316,17.1062,15.2444
cuda,tinynet_a,128,0.7057,10.9196,18.3448
cuda,tnt_s_patch16_224,64,0.8737,18.0286,22.1476
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,0.8339,6.4961,22.1519
cuda,vit_base_patch16_224,64,0.8380,7.0652,25.7848
cuda,volo_d1_224,64,0.8449,12.8614,23.2710
cuda,xcit_large_24_p8_224,5,1.0198,33.5225,24.8559
