dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,0.8230,7.5300,7.7481
cuda,Background_Matting,4,1.0163,5.0266,7.0874
cuda,LearningToPaint,96,0.9296,1.5993,1.4137
cuda,Super_SloMo,6,0.9959,4.6040,5.9494
cuda,alexnet,128,0.9963,0.7170,4.4527
cuda,attention_is_all_you_need_pytorch,256,0.8981,7.7789,7.5279
cuda,dcgan,32,0.8792,0.5764,0.2033
cuda,demucs,4,0.9989,0.8759,17.6372
cuda,densenet121,4,0.8425,10.8223,0.8004
cuda,dlrm,2048,0.9074,1.0243,16.2088
cuda,drq,1,0.7840,0.7641,0.2216
cuda,fastNLP_Bert,6,0.8803,6.9638,9.2779
cuda,hf_Albert,8,0.9563,6.6996,8.5536
cuda,hf_Bart,4,0.8023,8.2894,15.1886
cuda,hf_Bert,4,0.8194,6.4434,9.9257
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.9726,3.1975,8.4225
cuda,hf_GPT2,4,0.9794,6.1291,13.2956
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,8,0.9418,9.7805,21.4903
cuda,mnasnet1_0,32,0.9222,3.5206,1.1437
cuda,mobilenet_v2,96,0.9851,3.3855,5.3165
cuda,mobilenet_v3_large,32,0.9242,3.9092,1.2386
cuda,moco,32,0.9946,2.4305,3.8035
cuda,nvidia_deeprecommender,256,0.9955,0.5645,14.8097
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9282,2.5482,0.9452
cuda,pytorch_stargan,16,1.0132,2.1892,1.0940
cuda,pytorch_struct,200,0.7117,0.9931,1.5203
cuda,pytorch_unet,1,0.9922,1.8754,3.1464
cuda,resnet18,16,0.9033,1.6836,1.0343
cuda,resnet50,32,0.9312,3.8855,3.2653
cuda,resnext50_32x4d,8,0.8695,3.8549,2.0977
cuda,shufflenet_v2_x1_0,128,0.9457,4.3004,1.9437
cuda,soft_actor_critic,256,0.7276,0.4402,0.0802
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,0.9212,1.6566,0.6482
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.7912,32.0393,1.5350
cuda,timm_efficientnet,32,0.8235,5.7238,2.2425
cuda,timm_nfnet,128,0.9972,7.6774,11.7529
cuda,timm_regnet,32,0.9642,7.3114,6.8242
cuda,timm_resnest,32,0.9631,2.3545,2.0833
cuda,timm_vision_transformer,8,0.8212,4.4441,1.8542
cuda,timm_vovnet,32,0.9657,3.3140,3.1306
cuda,tts_angular,64,0.9361,0.5924,0.7849
cuda,vgg16,64,0.9980,1.1727,13.0592
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,16,0.9651,11.6444,9.2520
