dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,0.836049,12.995882,3.290685,1.824847,9.133632,5.833457,2.555426,0.192987,81.517178,89.616588
cuda,botnet26t_256,128,0.759458,7.965601,4.036495,1.482671,6.774648,4.632020,1.657105,0.085822,85.450856,89.732789
cuda,cait_m36_384,2,2.670142,33.620493,9.091268,5.099218,20.060151,14.543283,4.434111,0.560455,83.098988,99.542505
cuda,convmixer_768_32,32,0.651484,8.682717,1.674862,1.099298,2.650302,1.646033,0.718588,0.124208,8.737902,10.917468
cuda,convnext_base,32,1.137838,14.803715,4.653138,2.489521,10.978589,7.290943,2.628411,0.263278,119.126466,128.112861
cuda,cspdarknet53,64,1.232543,9.102768,1.855433,1.264555,4.799494,3.067797,1.159770,0.141133,1.848287,6.165644
cuda,densenet121,64,2.392053,21.591398,6.485344,2.601063,16.820753,10.596645,4.673562,0.250272,0.423205,13.568697
cuda,dm_nfnet_f0,128,1.555178,16.586048,4.576123,2.076742,7.717021,5.606290,1.411981,0.217820,1.071058,6.483055
cuda,eca_botnext26ts_256,64,0.829948,8.722218,4.304946,1.759665,7.159041,4.890454,1.746591,0.094589,94.396998,99.079172
cuda,eca_halonext26ts,64,0.877290,11.241696,6.585019,2.758499,9.696519,6.905072,2.226281,0.106822,88.930651,94.870478
cuda,ecaresnet101d,64,1.353044,16.705218,3.058856,1.786119,7.382768,4.813658,1.860726,0.247636,43.612133,50.314958
cuda,ese_vovnet19b_dw,128,0.542414,4.811172,1.827990,0.639152,4.239401,2.745232,1.049745,0.079010,0.151285,3.247353
cuda,fbnetc_100,128,1.076311,7.733716,1.485844,1.027253,4.663595,3.057073,1.111238,0.126855,46.228189,50.527058
cuda,fbnetv3_b,128,1.737029,15.552804,3.534497,2.015779,7.909690,5.134186,1.970080,0.256450,68.793755,75.699057
