dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,2.894474,0.000649
cuda,Background_Matting,4,2.250301,0.000628
cuda,LearningToPaint,96,0.922782,0.000656
cuda,Super_SloMo,6,1.941664,0.000437
cuda,alexnet,128,0.306506,0.000346
cuda,attention_is_all_you_need_pytorch,256,2.731745,0.000559
cuda,dcgan,32,0.288097,0.000384
cuda,demucs,4,0.824649,0.000810
cuda,densenet121,4,5.145762,0.000805
cuda,dlrm,1024,0.293049,0.000209
cuda,drq,1,0.457629,0.000493
cuda,fastNLP_Bert,6,3.115855,0.001340
cuda,functorch_dp_cifar10,64,0.763293,0.000443
cuda,hf_Albert,8,1.722779,0.000492
cuda,hf_Bart,4,3.891095,0.000824
cuda,hf_Bert,4,3.102406,0.000549
cuda,hf_Bert_large,4,6.377182,0.000867
cuda,hf_BigBird,2,9.928745,0.008917
cuda,hf_DistilBert,8,1.583444,0.000481
cuda,hf_GPT2,4,2.750655,0.000506
cuda,hf_GPT2_large,4,8.860302,0.000905
cuda,hf_Longformer,2,8.185066,0.020895
cuda,hf_Reformer,4,2.223251,0.002702
cuda,hf_T5,8,3.624655,0.000731
cuda,hf_T5_large,2,15.741826,0.001029
cuda,lennard_jones,1000,0.244580,0.000411
cuda,mnasnet1_0,32,1.998837,0.000501
cuda,mobilenet_v2,96,2.054368,0.000502
cuda,mobilenet_v2_quantized_qat,96,2.754907,0.000575
cuda,mobilenet_v3_large,32,2.226828,0.002400
cuda,moco,32,24.786783,0.725376
cuda,nvidia_deeprecommender,256,0.305768,0.000342
cuda,phlippe_densenet,128,2.093512,0.000537
cuda,phlippe_resnet,128,0.886260,0.000443
cuda,pytorch_CycleGAN_and_pix2pix,1,0.788626,0.000413
cuda,pytorch_stargan,16,0.824697,0.000499
cuda,pytorch_struct,200,0.449235,0.000354
cuda,pytorch_unet,1,1.052539,0.000444
cuda,resnet152,32,6.480728,0.000926
cuda,resnet18,16,0.879274,0.000411
cuda,resnet50,32,2.119200,0.002982
cuda,resnet50_quantized_qat,32,2.709431,0.000702
cuda,resnext50_32x4d,8,2.075514,0.000562
cuda,shufflenet_v2_x1_0,128,2.302275,0.000507
cuda,soft_actor_critic,256,0.294720,0.000495
cuda,speech_transformer,32,3.719318,0.001695
cuda,squeezenet1_1,32,0.624170,0.000372
cuda,timm_efficientdet,1,14.965974,0.001291
cuda,timm_efficientnet,32,3.526587,0.000736
cuda,timm_nfnet,128,3.809994,0.000654
cuda,timm_regnet,32,4.336927,0.000777
cuda,timm_resnest,32,1.208484,0.000459
cuda,timm_vision_transformer,8,1.935787,0.000508
cuda,timm_vision_transformer_large,8,6.708313,0.000910
cuda,timm_vovnet,32,2.262168,0.000580
cuda,tts_angular,64,0.262978,0.000379
cuda,vgg16,64,0.441633,0.000354
cuda,yolov3,16,3.450102,0.000642
