dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,24.249932,21.279767,18.481522,10.046074,2.501002,13.852990,4.562221,1.764380,0.300120,0.328924,10.351316,6.753551
cuda,Background_Matting,4,21.529577,19.313666,16.304597,9.386741,2.591577,14.016963,5.540376,2.539412,0.248635,0.508557,7.841432
cuda,LearningToPaint,96,11.316092,10.398028,7.317884,4.509370,0.994630,6.345406,1.322345,0.648800,0.084705,0.259377,3.135464
cuda,Super_SloMo,6,22.633141,20.649945,17.604811,10.978262,2.601042,14.366258,5.695265,2.457406,0.152326,0.294044,6.365484
cuda,alexnet,128,5.339495,5.033952,2.178336,1.803560,0.183188,3.037400,0.773021,0.275223,0.016369,0.138748,1.563359
cuda,attention_is_all_you_need_pytorch,256,24.320133,21.617485,19.192864,10.784492,2.272234,14.757185,4.682051,1.885280,0.365459,0.388324,12.387058,6.759609
cuda,dcgan,32,5.562782,5.275429,2.538643,2.042063,0.186421,2.618046,0.333565,0.092964,0.013834,0.111196,0.882436
cuda,demucs,4,13.021421,12.185358,9.109514,8.131558,0.511291,10.962586,1.078966,0.560254,0.046206,0.298164,1.899966,3.664180
cuda,densenet121,4,51.091856,46.026869,42.928327,24.622138,6.816787,33.417786,14.434117,4.845323,0.729671,0.726068,16.638553
cuda,dlrm,1024,3.893336,3.598017,1.191375,0.750278,0.286208,1.936721,0.353352,0.118402,0.015164,0.120972,1.601126
cuda,drq,1,7.586498,7.112096,3.584451,3.144595,0.134122,5.263455,0.166486,0.087260,0.016664,0.408059,2.671167
cuda,fastNLP_Bert,6,22.272139,19.176284,16.817396,9.704941,2.058986,14.350542,3.910360,1.702336,0.295398,0.674062,5.449250,7.493736
cuda,functorch_dp_cifar10,64,10.304477,9.548944,6.546277,3.793273,1.225254,8.111349,2.201187,0.769386,0.070616,0.883049,6.475136,0.700277
cuda,hf_Albert,8,14.915362,13.245474,10.824700,5.026768,1.611984,9.393483,3.058819,1.177635,0.151807,2.886203,3.570558,8.945044
cuda,hf_Bart,4,26.110703,22.410140,19.930430,10.503333,2.657048,15.554065,4.737542,2.088458,0.418463,2.624038,3.662517,10.475545
cuda,hf_Bert,4,19.572820,16.503317,14.042085,6.954285,2.005070,10.742026,3.445397,1.859793,0.300617,0.624383,2.052991,6.524433
cuda,hf_Bert_large,4,34.354892,28.196880,25.531818,11.964618,4.424131,16.809994,7.128544,3.048903,0.779883,0.994227,1.807810,10.475870
cuda,hf_BigBird,2,64.646442,55.034137,52.304971,25.842201,8.304723,42.375482,20.481651,9.196981,0.592691,13.243236,9.886272,38.460218
cuda,hf_DistilBert,8,12.649703,11.149648,8.482161,4.810623,1.035046,7.565048,1.788776,0.860583,0.129790,2.109712,4.819091,5.955312
cuda,hf_GPT2,4,22.798795,20.031134,16.834271,10.158612,2.003861,12.601425,3.625403,1.558238,0.263203,0.712077,2.362530,5.260902
cuda,hf_Reformer,4,17.910627,15.632085,13.204452,11.321833,0.823791,14.281351,1.331455,0.685077,0.063508,0.432328,3.608422,4.261736
