dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,21.622809,18.034609,8.126891,2.907107,11.401742,4.942478,1.966430,0.368841,13.379756,6.314632
cuda,Background_Matting,4,20.005963,17.624819,9.063142,3.228250,12.504338,6.214697,3.201428,0.289145,6.791770
cuda,LearningToPaint,96,8.123209,7.218340,3.821784,1.363305,4.525086,1.455857,0.687116,0.094299,2.119974
cuda,Super_SloMo,6,19.514467,17.476959,9.681461,3.229218,12.550969,6.835154,2.474807,0.174701,6.196636
cuda,alexnet,128,2.860268,2.643721,2.139356,0.206422,3.474800,0.993126,0.307268,0.020085,1.550281
cuda,attention_is_all_you_need_pytorch,256,22.822319,19.903939,9.999142,2.914122,13.108818,5.700109,2.153706,0.430149,14.231995,6.165801
cuda,dcgan,32,2.870640,2.676888,2.076354,0.222304,2.709528,0.240188,0.105154,0.016056,0.866077
cuda,demucs,4,2.536485,1.796222,1.585243,0.128916,1.449427,0.162704,0.081770,0.013077
cuda,densenet121,4,49.523642,44.002265,21.686338,8.341830,27.160303,14.701380,5.636659,0.781823,14.610820
cuda,drq,1,3.243136,2.904337,2.295792,0.163876,3.379330,0.229631,0.116393,0.020641,1.257898
cuda,fastNLP_Bert,6,22.085955,18.706046,9.793709,2.558887,13.255467,4.622749,2.039158,0.361833,5.725393,6.379233
cuda,functorch_dp_cifar10,64,7.696990,6.986133,4.066196,1.685348,6.534132,2.385651,0.819586,0.082394,4.203343,0.696470
cuda,hf_Albert,8,14.659685,12.718763,5.132659,2.292405,8.316344,3.118922,1.282890,0.160954,4.206471,5.567678
cuda,hf_Bart,4,27.137403,22.995900,10.992711,3.251551,15.294888,6.071534,2.463508,0.499457,4.177980,7.706607
cuda,hf_Bert,4,19.622873,15.969350,7.103615,2.475880,9.985451,4.113458,1.842494,0.347531,2.228869,5.473019
cuda,hf_Bert_large,4,37.370667,30.452423,12.956819,5.242745,17.982544,8.506539,4.081421,0.948878,2.040692,10.493651
cuda,hf_DistilBert,8,11.650712,10.057796,5.429888,1.615604,7.392974,2.140165,1.027431,0.146188,5.356751,3.644128
cuda,hf_GPT2,4,17.435122,14.524864,6.632094,2.357621,9.646204,4.061329,1.697134,0.300473,3.619207,5.477725
cuda,hf_GPT2_large,4,50.893072,41.415117,17.911166,7.218289,27.506049,13.523248,5.687711,1.520151,2.662205,17.497692
cuda,hf_Longformer,2,63.708718,54.875984,33.030790,6.957944,40.800148,18.432466,6.414410,0.451296,4.653701,15.068344
cuda,hf_Reformer,4,13.701446,11.172369,9.027521,0.955786,9.821306,1.479660,0.756638,0.070816,3.071225,1.794362
cuda,hf_T5,8,23.220831,19.331794,9.083899,2.858219,12.765073,5.199506,2.068586,0.361995,6.942075,6.675748
cuda,hf_T5_large,2,88.883434,72.445702,32.271251,10.697607,47.719081,26.347798,7.984876,2.886603,25.866655,28.310827
cuda,lennard_jones,1000,2.152438,1.987500,1.624466,0.077974,2.185766,0.101930,0.063485,0.008852,0.644753
cuda,mnasnet1_0,32,18.999804,16.591281,8.251794,2.943886,10.017214,4.264598,1.839688,0.262610,4.831064,2.340095
cuda,mobilenet_v2,96,20.397215,18.234025,9.215692,2.923578,10.700319,4.734359,2.296777,0.292869,4.535309
cuda,mobilenet_v3_large,32,20.738499,18.395361,9.128393,3.054706,11.875502,5.151994,2.072742,0.302025,5.931542,29.170033
cuda,nvidia_deeprecommender,256,2.565608,2.351026,1.809489,0.135162,2.915099,0.166633,0.086639,0.012789,1.248823,0.412697
cuda,phlippe_densenet,128,19.951939,17.705068,8.982507,2.963941,11.519774,5.222416,2.261377,0.280112,5.626650
cuda,phlippe_resnet,128,7.721650,6.846068,3.640342,1.228117,4.173301,1.255563,0.662983,0.091460,1.930562
cuda,pytorch_CycleGAN_and_pix2pix,1,7.790854,7.008005,3.494275,1.465443,5.516243,2.147927,0.848007,0.086670,3.537203
