dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,0.7923,69.7659,10.9604,0.7602
cuda,Background_Matting,4,0.1362,936.2817,12.0396,0.6438
cuda,LearningToPaint,96,0.7374,15.9628,3.1132,0.6777
cuda,Super_SloMo,6,0.1768,450.8432,9.8561,0.7960
cuda,alexnet,128,0.9592,10.1931,0.6965,0.6913
cuda,attention_is_all_you_need_pytorch,256,0.8733,61.7493,10.4309,0.8857
cuda,dcgan,32,0.6536,3.3259,0.6615,0.6965
cuda,demucs,4,0.9692,55.6675,0.9973,0.7929
cuda,densenet121,4,0.6499,95.3985,19.6748,0.8019
cuda,dlrm,1024,0.8475,4.9755,0.7700,0.9944
cuda,drq,1,0.7032,4.6943,0.9728,0.7230
cuda,fastNLP_Bert,6,0.8448,66.5272,10.5383,0.8158
cuda,functorch_dp_cifar10,64,0.8298,14.3253,2.4161,0.6777
cuda,hf_Albert,8,0.9487,72.4207,8.2976,0.9293
cuda,hf_Bart,4,0.7838,73.3888,13.1246,0.7407
cuda,hf_Bert,4,0.7955,53.3617,10.3629,0.7678
cuda,hf_Bert_large,4,0.8133,103.5399,20.6554,0.7684
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.9161,34.4314,5.2342,0.8107
cuda,hf_GPT2,4,0.9695,50.7859,9.0997,0.7980
cuda,hf_GPT2_large,4,0.9630,218.1964,27.1292,0.7707
cuda,hf_Longformer,2,0.6522,182.4206,27.3530,0.7336
cuda,hf_Reformer,4,0.9825,84.2722,4.1851,0.9097
cuda,hf_T5,8,0.8536,205.4751,11.5142,0.9177
cuda,hf_T5_large,2,0.8311,270.5667,47.2384,0.7280
cuda,lennard_jones,1000,0.7709,2.1884,0.5183,0.9990
cuda,mnasnet1_0,32,0.6998,33.0145,7.2395,0.8479
cuda,mobilenet_v2,96,0.7526,63.9595,7.6284,0.7627
cuda,mobilenet_v3_large,32,0.7440,36.8117,8.0706,0.8219
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.8933,11.6542,0.6655,0.6876
cuda,phlippe_densenet,128,0.7039,34.2339,7.6678,0.8513
cuda,phlippe_resnet,128,0.6891,16.9882,2.9462,0.8618
cuda,pytorch_CycleGAN_and_pix2pix,1,0.8535,16.0098,3.0577,0.7643
cuda,pytorch_stargan,16,0.8023,18.7930,3.3815,0.9251
cuda,pytorch_struct,200,0.7350,6.3196,1.2706,0.5036
cuda,pytorch_unet,1,0.2030,197.4500,4.5314,0.6981
cuda,resnet152,32,0.6881,95.2468,22.8398,0.8405
cuda,resnet18,16,0.6699,15.4765,2.9743,0.6967
cuda,resnet50,32,0.7299,36.8147,7.6483,0.8174
cuda,resnext50_32x4d,8,0.6156,33.4090,7.8050,0.7703
cuda,shufflenet_v2_x1_0,128,0.7368,46.3574,8.3516,0.8656
cuda,soft_actor_critic,256,0.6528,2.3534,0.5240,0.7792
cuda,speech_transformer,32,0.7691,79.0450,13.1201,0.8067
cuda,squeezenet1_1,32,0.9013,11.5940,1.6298,0.7800
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.6704,201.7868,40.4414,0.8167
cuda,timm_efficientnet,32,0.6529,55.2843,10.5525,0.7615
cuda,timm_nfnet,128,0.9905,122.9425,10.6510,0.8358
cuda,timm_regnet,32,0.7954,75.7092,12.0583,0.8151
cuda,timm_resnest,32,0.8276,28.6713,4.0217,0.8583
cuda,timm_vision_transformer,8,0.7879,37.8824,7.0310,0.7756
cuda,timm_vision_transformer_large,8,0.9562,193.8071,24.8117,0.6757
cuda,timm_vovnet,32,0.7192,38.4637,6.4743,0.7244
cuda,tts_angular,64,0.8822,7.1408,0.4262,0.8944
cuda,vgg16,64,0.9851,67.2907,1.0744,0.6673
cuda,yolov3,16,0.8176,83.5795,11.2446,0.7846
