dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,15.372335,13.353936,5.340970,1.971445,10.324571,3.694726,1.303826,0.158215,1.349232,1.430216,8.399312
cuda,AlbertForQuestionAnswering,4,15.176347,13.232139,5.347904,1.890025,10.275225,3.555197,1.271586,0.153925,0.916802,1.042273,7.827566
cuda,AllenaiLongformerBase,4,63.673342,54.772673,33.042148,6.562114,40.923399,17.483793,6.088944,0.459388,16.547490,3.266131,31.372342
cuda,BartForCausalLM,4,19.793866,16.457067,7.895942,2.162944,11.175734,4.128755,1.859228,0.351455,2.122181,2.340198,7.873391
cuda,BartForConditionalGeneration,2,49.902374,41.057044,18.498279,6.111142,25.264647,11.501570,4.689451,1.419441,0.551122,1.290475,13.738100
cuda,BertForMaskedLM,16,20.198028,16.548476,7.374944,2.261724,10.575750,4.415951,1.877115,0.355585,1.791393,2.232385,7.377758
cuda,BertForQuestionAnswering,16,20.058339,16.427992,7.340268,2.238227,10.457908,4.395848,1.862843,0.344099,1.379515,1.761057,6.856593
cuda,BlenderbotSmallForCausalLM,64,13.172499,10.923049,4.825485,1.446635,7.216139,2.588840,1.278683,0.207977,2.772334,6.692847,2.489909
cuda,BlenderbotSmallForConditionalGeneration,64,33.201458,27.396657,12.582384,3.956676,16.761575,7.615356,3.194544,0.745357,1.906139,1.851614,10.246369
cuda,CamemBert,16,20.116179,16.469354,7.278978,2.278050,10.396846,4.446223,1.867467,0.355950,0.692183,1.028238,6.214648
cuda,DebertaForMaskedLM,4,34.610440,27.499200,17.183932,3.157702,21.134834,5.805140,2.733765,0.399348,15.398908,2.648679,22.786801
cuda,DebertaForQuestionAnswering,8,34.864291,27.648759,17.244841,3.155186,20.946821,5.780339,2.726123,0.402550,17.393268,3.139406,24.535591
cuda,DebertaV2ForMaskedLM,1,52.757402,38.813023,20.492443,4.744430,23.911731,7.322901,3.808323,0.711996,34.845271,1.721735,43.484737
cuda,DebertaV2ForQuestionAnswering,2,52.839607,38.944110,20.684206,5.236546,25.098718,8.819860,4.464036,0.718972,35.016725,0.566979,45.143745
cuda,DistilBertForMaskedLM,128,12.086909,10.470615,5.571122,1.180183,7.534012,2.340070,1.014191,0.146714,1.404068,3.984839,4.611820
cuda,DistilBertForQuestionAnswering,256,11.705639,10.142216,5.451848,1.152823,7.558888,2.358943,1.009201,0.140944,0.800475,2.992718,4.123490
cuda,DistillGPT2,16,10.680265,9.153420,4.897782,1.258749,6.920174,2.255672,0.937312,0.132041,1.703919,2.690028,5.041635
cuda,ElectraForCausalLM,32,22.146466,18.485436,9.263827,2.275218,15.444543,4.582849,1.938889,0.354443,3.621911,4.020546,12.207333
cuda,ElectraForQuestionAnswering,64,20.203071,16.542191,7.320395,2.294483,12.551391,4.511987,1.913254,0.367209,2.131838,2.424633,9.783672
cuda,GPT2ForSequenceClassification,4,17.654446,14.560740,6.767240,2.507604,9.640305,4.080209,1.733921,0.311229,1.759831,2.531447,7.436219
cuda,LayoutLMForMaskedLM,16,21.532868,17.664220,8.394219,2.317008,11.616089,4.523289,1.917176,0.368303,1.859942,2.584345,7.523847
cuda,LayoutLMForSequenceClassification,16,21.747500,17.912184,8.772343,2.372269,13.596136,5.313872,2.206359,0.354728,6.382555,7.141988,13.703416
cuda,M2M100ForConditionalGeneration,16,47.742435,39.151350,17.076808,6.132432,24.657531,10.120667,4.690983,1.029145,4.414631,11.490587,18.431118
cuda,MBartForCausalLM,4,20.468364,17.090170,8.295967,2.297266,11.998723,4.361331,1.909432,0.373991,2.162464,2.305786,8.284499
cuda,MBartForConditionalGeneration,2,48.361629,39.638383,17.298899,6.420439,25.033378,12.035569,5.454485,1.551538,0.567418,0.713877,15.038315
cuda,MT5ForConditionalGeneration,16,31.443440,26.257999,11.578659,4.037005,17.166841,7.768158,2.887381,0.579439,4.079978,23.844708,13.918389
cuda,MegatronBertForCausalLM,4,37.970210,30.852302,13.069479,5.145850,19.165513,9.398980,3.758975,1.044852,1.083393,1.863915,12.571630
cuda,MegatronBertForQuestionAnswering,8,38.329220,31.073036,13.265621,5.126027,19.179778,9.371228,3.735810,1.055732,1.293718,1.565690,12.581987
cuda,MobileBertForMaskedLM,64,51.968100,43.229825,12.688296,6.392652,29.789799,15.235861,6.274917,4.189876,3.089571,4.308879,27.359882
cuda,MobileBertForQuestionAnswering,128,51.900379,43.189688,12.672794,6.767549,29.582250,15.155585,6.259258,4.106465,2.739057,2.801412,26.818851
cuda,OPTForCausalLM,2,19.381446,16.254303,7.859404,2.252426,10.958576,4.562893,1.954721,0.337826,2.537731,3.160371,8.192910
cuda,PLBartForCausalLM,8,11.766267,10.072078,5.521226,1.131418,7.729993,2.155131,0.966587,0.142264,1.328092,1.514016,4.728888
cuda,PLBartForConditionalGeneration,4,25.419917,21.094213,9.544825,3.144796,13.543568,5.533863,2.438002,0.506180,2.479953,2.682926,9.781484
cuda,PegasusForCausalLM,32,19.713818,16.336543,8.024083,2.397869,11.780646,4.033865,1.880194,0.371760,2.479684,2.300666,8.757889
cuda,PegasusForConditionalGeneration,32,38.179686,33.680994,12.867610,4.718745,21.532103,9.404861,4.114904,0.964822,1.919459,0.642243,15.563628
cuda,RobertaForCausalLM,16,19.896169,16.335738,7.309844,2.285635,10.222289,4.488983,1.901026,0.356831,0.680382,1.461529,6.002084
cuda,RobertaForQuestionAnswering,16,19.621069,16.096629,7.126458,2.239990,9.860226,4.360147,1.868659,0.346116,0.408018,0.764039,5.504689
cuda,Speech2Text2ForCausalLM,256,12.181367,10.452447,6.337222,1.003932,8.859248,1.939648,1.113765,0.151746,1.464151,1.341850,5.049200
cuda,T5ForConditionalGeneration,4,22.871833,19.215120,9.327509,2.917381,13.068198,5.263406,2.350217,0.371999,2.924830,7.972701,9.722793
cuda,T5Small,4,22.892382,19.255220,9.364608,2.889070,13.120378,5.223633,2.355270,0.358255,3.054129,8.082900,9.839603
cuda,TrOCRForCausalLM,32,19.594135,16.309494,7.863938,2.097182,11.037731,4.057601,1.826830,0.344321,1.312464,1.355025,6.903446
cuda,XGLMForCausalLM,8,38.556824,32.025140,14.211553,5.119024,22.274524,9.537191,3.877227,1.070075,4.026558,32.399125,17.462896
cuda,XLNetLMHeadModel,8,52.265836,43.902255,19.682441,7.265916,25.656533,14.262044,4.229437,1.050700,10.459813,13.584821
cuda,YituTechConvBert,16,29.794858,24.676771,11.130478,4.258485,16.881073,6.759369,2.814443,0.603016,5.940281,9.174870,16.138631
