dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,21.332377,17.797027,8.046280,2.893070,11.455881,4.917102,1.994381,0.371452,13.307230,6.435197
cuda,Background_Matting,4,20.666520,18.166594,9.095114,3.267874,12.461404,6.564598,2.779472,0.286894,6.756371
cuda,LearningToPaint,96,8.247332,7.334413,3.884727,1.421109,4.640194,1.481921,0.707263,0.098827,2.226832
cuda,Super_SloMo,6,19.391455,17.387064,9.683514,3.176281,12.567171,6.762102,2.452765,0.177109,6.158146
cuda,alexnet,128,2.848000,2.626627,2.120354,0.208220,3.458866,1.000206,0.313199,0.020562,1.555112
cuda,attention_is_all_you_need_pytorch,256,22.748784,19.850014,9.982577,2.924239,13.077518,5.683562,2.149406,0.436580,13.367555,6.161446
cuda,dcgan,32,2.831860,2.638025,2.021277,0.222470,2.613137,0.247716,0.108475,0.016328,0.824975
cuda,demucs,4,2.596945,1.845929,1.639805,0.129771,1.503079,0.168757,0.085803,0.013824
cuda,densenet121,4,50.168015,43.875780,21.650487,8.331784,26.510582,14.866172,5.117322,0.778514,13.502741
cuda,drq,1,3.203688,2.858437,2.255794,0.162237,3.282772,0.227425,0.116917,0.020276,1.199456
cuda,fastNLP_Bert,6,22.516986,19.134503,10.174011,2.599983,13.649277,5.034215,2.061727,0.368586,5.727446,6.435456
cuda,functorch_dp_cifar10,64,7.714242,7.002006,4.074629,1.680407,6.653466,2.418968,0.830738,0.084453,4.309107,0.563936
cuda,hf_Albert,8,14.776801,12.834594,5.190058,2.332712,8.191615,3.135656,1.288344,0.161513,3.797470,5.426283
cuda,hf_Bart,4,28.108844,23.718073,10.990364,3.300285,15.225734,5.749596,2.818821,0.506031,4.210063,7.694384
cuda,hf_Bert,4,19.713430,16.008094,7.094686,2.468791,9.969400,4.142096,1.844222,0.348703,2.074969,5.458844
cuda,hf_Bert_large,4,37.665674,30.697478,13.016015,5.289462,18.146940,9.033359,3.626632,0.968592,1.852542,10.654784
cuda,hf_DistilBert,8,11.497351,9.912807,5.323569,1.610554,7.319624,2.124478,1.033207,0.147088,5.172132,3.668555
cuda,hf_GPT2,4,17.852487,14.883060,6.764149,2.380430,9.900386,4.163213,1.738864,0.301534,3.702936,5.622279
cuda,hf_GPT2_large,4,50.568660,41.178423,17.836244,7.225681,28.042549,13.400051,5.708494,1.505010,2.842292,18.099072
cuda,hf_Longformer,2,65.087332,56.397164,33.800211,6.573495,42.133984,19.161757,6.252223,0.456907,4.539612,15.551543
cuda,hf_Reformer,4,13.723171,11.171766,9.009081,0.964471,9.801081,1.491821,0.952446,0.071537,3.085796,1.801849
cuda,hf_T5,8,23.458062,19.525939,9.196567,2.914357,12.884866,5.250149,2.111573,0.363129,6.866978,6.742098
cuda,hf_T5_large,2,89.571095,73.146821,32.047736,11.337423,47.941654,26.039569,8.040709,2.866001,26.327742,27.797702
cuda,lennard_jones,1000,2.083607,1.918223,1.557844,0.077424,2.111543,0.104624,0.064329,0.008928,0.636533
cuda,mnasnet1_0,32,19.427187,16.918885,8.378470,2.978235,10.172848,4.309162,1.868572,0.259276,4.895905,2.420507
cuda,mobilenet_v2,96,20.567084,18.361212,9.258727,3.001677,11.078797,4.819520,2.507249,0.297098,4.956082
cuda,mobilenet_v3_large,32,21.240775,18.516792,9.162174,3.123598,11.938421,5.231858,2.110389,0.302971,6.031530,25.356204
cuda,nvidia_deeprecommender,256,2.508334,2.292518,1.755263,0.136591,2.844851,0.166953,0.086290,0.012777,1.234313,0.423902
cuda,phlippe_densenet,128,19.895096,17.679417,8.940266,2.949433,11.471520,5.223265,2.255510,0.279964,5.606248
cuda,phlippe_resnet,128,7.937365,7.029397,3.704031,1.237438,4.249311,1.275401,0.673895,0.090842,1.954196
cuda,pytorch_CycleGAN_and_pix2pix,1,7.894753,7.101766,3.560417,1.550852,5.630916,2.177887,0.861274,0.086278,3.671497
