dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.640297,0.000192
cuda,AlbertForQuestionAnswering,4,2.581818,0.000174
cuda,AllenaiLongformerBase,4,9.499650,0.000761
cuda,BartForCausalLM,4,5.545805,0.000206
cuda,BartForConditionalGeneration,2,11.999080,0.000442
cuda,BertForMaskedLM,16,5.158227,0.000157
cuda,BertForQuestionAnswering,16,5.136900,0.000157
cuda,BlenderbotForCausalLM,4,11.045489,0.000331
cuda,BlenderbotSmallForCausalLM,64,3.859785,0.000144
cuda,BlenderbotSmallForConditionalGeneration,64,7.932911,0.000275
cuda,CamemBert,16,5.211394,0.000158
cuda,DebertaForMaskedLM,4,7.227008,0.002904
cuda,DebertaForQuestionAnswering,8,7.035123,0.002896
cuda,DebertaV2ForMaskedLM,1,15.183530,0.005517
cuda,DebertaV2ForQuestionAnswering,2,14.904975,0.005356
cuda,DistilBertForMaskedLM,128,2.505278,0.000127
cuda,DistilBertForQuestionAnswering,256,2.471479,0.000119
cuda,DistillGPT2,16,2.493851,0.000154
cuda,ElectraForCausalLM,32,5.491647,0.000149
cuda,ElectraForQuestionAnswering,64,5.444546,0.000168
cuda,GPT2ForSequenceClassification,4,4.748534,0.000275
cuda,LayoutLMForMaskedLM,16,5.800611,0.000157
cuda,LayoutLMForSequenceClassification,16,5.739247,0.000170
cuda,M2M100ForConditionalGeneration,16,12.606040,0.000484
cuda,MBartForCausalLM,4,5.678477,0.000189
cuda,MBartForConditionalGeneration,2,12.053939,0.000441
cuda,MT5ForConditionalGeneration,16,8.123619,0.000416
cuda,MegatronBertForCausalLM,4,10.627287,0.000273
cuda,MegatronBertForQuestionAnswering,8,10.535939,0.000259
cuda,MobileBertForMaskedLM,64,17.653121,0.000593
cuda,MobileBertForQuestionAnswering,128,17.579091,0.000642
cuda,OPTForCausalLM,2,4.882192,0.000231
cuda,PLBartForCausalLM,8,3.117804,0.000123
cuda,PLBartForConditionalGeneration,4,6.123029,0.000221
cuda,PegasusForCausalLM,32,5.846120,0.000172
cuda,PegasusForConditionalGeneration,32,5.425990,0.000400
cuda,RobertaForCausalLM,16,5.222993,0.000156
cuda,RobertaForQuestionAnswering,16,5.208572,0.000173
cuda,Speech2Text2ForCausalLM,256,2.924536,0.000119
cuda,T5ForConditionalGeneration,4,5.511683,0.000315
cuda,T5Small,4,5.468562,0.000314
cuda,TrOCRForCausalLM,32,5.608511,0.000210
cuda,XGLMForCausalLM,8,9.235451,0.000318
cuda,XLNetLMHeadModel,8,10.514407,0.000401
cuda,YituTechConvBert,16,7.250837,0.000220
