dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.5678,35.0948,11.5181,0.3998
cuda,Background_Matting,4,0.8959,148.8745,6.5969,0.3723
cuda,LearningToPaint,96,1.1631,12.7876,2.8943,0.3830
cuda,Super_SloMo,6,0.8851,89.5435,5.7403,0.3843
cuda,alexnet,128,0.8150,12.0045,0.7337,0.4792
cuda,attention_is_all_you_need_pytorch,256,0.8406,63.2279,11.5793,0.3514
cuda,dcgan,32,1.6644,1.8964,0.6790,0.5014
cuda,demucs,4,1.0002,57.2196,0.3553,0.9872
cuda,densenet121,4,2.4759,29.9783,19.2315,0.3673
cuda,dlrm,0,0.0000
cuda,drq,1,1.9929,1.9564,1.0229,0.4769
cuda,fastNLP_Bert,6,0.7649,72.6530,11.4915,0.3702
cuda,functorch_dp_cifar10,64,2.3644,6.0075,2.1635,0.4465
cuda,hf_Albert,8,0.7743,88.2802,10.2512,0.3267
cuda,hf_Bart,4,0.9446,65.7889,14.3815,0.3635
cuda,hf_Bert,4,0.9547,44.0914,10.3758,0.3903
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.7420,41.8606,5.7907,0.3414
cuda,hf_GPT2,4,0.8156,60.1295,9.3689,0.3800
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9928,82.8209,5.4830,0.6037
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,0,0.0000
cuda,lennard_jones,1000,1.3011,1.1727,0.5531,0.3734
cuda,mnasnet1_0,32,1.2678,23.1117,6.6271,0.3408
cuda,mobilenet_v2,96,0.7606,64.2011,7.0675,0.3119
cuda,mobilenet_v3_large,32,1.6121,24.0100,7.3720,0.3448
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.6970,14.8759,0.8912,0.5124
cuda,pytorch_CycleGAN_and_pix2pix,1,1.7732,10.1651,2.8520,0.4232
cuda,pytorch_stargan,16,1.0396,15.4703,2.9664,0.4252
cuda,pytorch_struct,200,1.0158,4.5130,1.6177,0.4858
cuda,pytorch_unet,1,0.8639,46.2402,2.7622,0.3572
cuda,resnet152,32,1.2666,73.4911,22.2274,0.3631
cuda,resnet18,16,1.5840,8.0182,2.6291,0.3943
cuda,resnet50,32,1.0439,32.3154,6.8316,0.3561
cuda,resnext50_32x4d,8,1.9044,15.5983,6.8963,0.3888
cuda,shufflenet_v2_x1_0,128,0.9819,41.6597,7.7034,0.3575
cuda,soft_actor_critic,256,1.3388,1.0807,0.5803,0.4737
cuda,speech_transformer,32,1.7561,34.8839,34.3297,0.3341
cuda,squeezenet1_1,32,1.4509,10.1004,1.4095,0.3463
cuda,tacotron2,64,0.9786,3367.1203,34.6561,0.3142
cuda,timm_efficientdet,1,2.1111,76.5472,77.1986,0.3079
cuda,timm_efficientnet,32,1.0779,43.3363,15.6030,0.2718
cuda,timm_nfnet,128,0.8727,149.7607,11.3308,0.3556
cuda,timm_regnet,32,0.9011,81.1558,19.8749,0.3492
cuda,timm_resnest,32,0.8369,29.4839,3.8456,0.3482
cuda,timm_vision_transformer,8,1.8027,16.5079,6.8122,0.3918
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.8693,37.1268,10.0066,0.3407
cuda,tts_angular,64,0.9749,6.4183,0.3659,0.9853
cuda,vgg16,64,0.8566,77.0694,1.1020,0.3775
cuda,yolov3,16,0.8035,85.3037,11.8143,0.3537
