dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.165931,0.000211
cuda,Background_Matting,4,2.054559,0.000083
cuda,LearningToPaint,96,0.915112,0.000056
cuda,Super_SloMo,6,2.102108,0.000140
cuda,alexnet,128,0.306919,0.000039
cuda,attention_is_all_you_need_pytorch,256,2.873846,0.000168
cuda,dcgan,32,0.286966,0.000037
cuda,demucs,4,0.835013,0.000134
cuda,densenet121,4,4.853654,0.000154
cuda,dlrm,1024,0.306296,0.000050
cuda,drq,1,0.463321,0.000067
cuda,fastNLP_Bert,6,3.394317,0.000278
cuda,functorch_dp_cifar10,64,0.739557,0.000061
cuda,hf_Albert,8,1.943047,0.000151
cuda,hf_Bart,4,6.283467,0.000453
cuda,hf_Bert,4,3.454137,0.000139
cuda,hf_Bert_large,4,6.945943,0.000236
cuda,hf_BigBird,2,10.612240,0.002315
cuda,hf_DistilBert,8,1.518938,0.000091
cuda,hf_GPT2,4,3.316603,0.000213
cuda,hf_GPT2_large,4,10.450143,0.000641
cuda,hf_Longformer,2,8.829125,0.004213
cuda,hf_Reformer,4,3.488449,0.001178
cuda,hf_T5,8,4.141279,0.000251
cuda,hf_T5_large,2,20.352060,0.001011
cuda,lennard_jones,1000,0.249766,0.000033
cuda,mnasnet1_0,32,1.861896,0.000115
cuda,mobilenet_v2,96,1.938300,0.000074
cuda,mobilenet_v2_quantized_qat,96,2.584064,0.000099
cuda,mobilenet_v3_large,32,2.088454,0.000086
cuda,moco,32,25.708157,0.696603
cuda,nvidia_deeprecommender,256,0.322958,0.000041
cuda,phlippe_densenet,128,2.004473,0.000098
cuda,phlippe_resnet,128,0.848141,0.000053
cuda,pytorch_CycleGAN_and_pix2pix,1,0.768985,0.000083
cuda,pytorch_stargan,16,0.828998,0.000067
cuda,pytorch_struct,200,0.454168,0.000043
cuda,pytorch_unet,1,1.049264,0.000098
cuda,resnet152,32,5.713049,0.000179
cuda,resnet18,16,0.866727,0.000056
cuda,resnet50,32,1.986009,0.000093
cuda,resnet50_quantized_qat,32,2.416879,0.000086
cuda,resnext50_32x4d,8,1.999603,0.000086
cuda,shufflenet_v2_x1_0,128,2.155754,0.000123
cuda,soft_actor_critic,256,0.307621,0.000062
cuda,speech_transformer,32,3.763358,0.000486
cuda,squeezenet1_1,32,0.623416,0.000055
cuda,timm_efficientnet,32,3.440128,0.000314
cuda,timm_nfnet,128,4.458324,0.000250
cuda,timm_regnet,32,4.688240,0.000366
cuda,timm_resnest,32,1.185100,0.000078
cuda,timm_vision_transformer,32,1.951917,0.000140
cuda,timm_vovnet,32,2.581885,0.000231
cuda,tts_angular,64,0.271828,0.000034
cuda,vgg16,64,0.432514,0.000046
cuda,yolov3,16,3.398825,0.000118
