dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,1.2483,310.2095,31.2549,1.2096,17.1890,14.2102,439,1,4,3
cuda,AlbertForQuestionAnswering,4,1.2516,307.4834,28.0207,1.2465,16.7994,13.4778,439,1,4,3
cuda,AllenaiLongformerBase,4,1.9054,130.7257,104.3808,0.8567,11.2370,13.1173,1713,159,130,9
cuda,BartForCausalLM,4,1.1715,105.9225,37.1967,0.9141,11.9283,13.0499,482,14,11,8
cuda,BartForConditionalGeneration,2,1.1083,134.1259,53.9880,0.9794,13.7366,14.0263,1258,1,4,3
cuda,BertForMaskedLM,16,1.1821,114.1161,30.2728,0.9848,15.4503,15.6886,370,1,4,3
cuda,BertForQuestionAnswering,16,1.2494,89.1636,29.6583,1.0711,11.5224,10.7571,377,1,4,3
cuda,BlenderbotForCausalLM,4,1.0018,101.8285,54.2028,0.9928,31.3480,31.5751,934,26,11,8
cuda,BlenderbotSmallForCausalLM,64,1.0545,61.6697,29.3861,0.8426,9.8731,11.7168,327,10,11,8
cuda,BlenderbotSmallForConditionalGeneration,64,1.0875,109.8288,41.4364,0.9055,14.2441,15.7305,840,1,4,3
cuda,CamemBert,16,1.1831,115.1863,27.9904,0.9820,15.6524,15.9390,377,1,4,3
cuda,DebertaForMaskedLM,4,0.9388,69.2673,43.7426,1.0107,5.9448,5.8816,720,92,154,12
cuda,DebertaForQuestionAnswering,8,1.1127,73.8110,42.3388,1.1413,7.5693,6.6322,727,92,154,12
cuda,DebertaV2ForMaskedLM,1,0.6896,129.9083,52.5357,0.9879,12.4135,12.5657,925,176,277,12
cuda,DebertaV2ForQuestionAnswering,2,0.7881,134.4828,48.9115,0.9759,12.3927,12.6982,932,176,277,12
cuda,DistilBertForMaskedLM,128,1.0532,116.5700,27.7624,0.8955,15.0926,16.8537,206,1,4,3
cuda,DistilBertForQuestionAnswering,256,1.1376,127.4700,30.5577,1.0349,13.8149,13.3492,214,1,4,3
cuda,DistillGPT2,16,1.4165,85.0991,25.1794,0.9667,14.7986,15.3090,330,1,4,3
cuda,ElectraForCausalLM,32,1.4228,74.6029,49.3231,0.9090,15.1264,16.6411,375,4,7,5
cuda,ElectraForQuestionAnswering,64,1.4085,88.8849,33.6221,1.0758,14.2891,13.2822,378,1,4,3
cuda,GPT2ForSequenceClassification,4,1.6438,62.3466,28.8428,1.1459,11.3622,9.9153,644,1,4,3
cuda,GoogleFnet,16,1.5485,65.8695,28.2810,1.1410,12.1376,10.6374,209,28,45,7
cuda,LayoutLMForMaskedLM,16,1.1941,114.9460,30.9978,0.9848,15.4801,15.7189,396,1,4,3
cuda,LayoutLMForSequenceClassification,16,1.2649,90.0747,36.1970,1.0557,11.5557,10.9456,394,1,4,3
cuda,M2M100ForConditionalGeneration,16,1.1216,104.5613,85.5710,0.8903,12.6466,14.2043,1270,20,26,7
cuda,MBartForCausalLM,4,1.1661,106.3518,36.3331,0.9142,11.9452,13.0670,481,14,11,8
cuda,MBartForConditionalGeneration,2,1.1079,134.4745,55.7862,0.9794,13.7535,14.0431,1263,1,4,3
cuda,MT5ForConditionalGeneration,16,1.4709,60.1124,117.1531,0.9119,13.0997,14.3646,1173,1,4,3
cuda,MegatronBertForCausalLM,4,1.1467,88.5310,47.8571,1.0256,10.6300,10.3648,721,1,4,3
cuda,MegatronBertForQuestionAnswering,8,1.1989,143.8516,47.9895,1.0630,16.7231,15.7324,724,1,4,3
cuda,MobileBertForMaskedLM,64,1.2115,101.5901,104.0279,0.7360,9.4875,12.8914,1447,1,3,2
cuda,MobileBertForQuestionAnswering,128,1.2036,117.8057,98.7164,0.5574,10.5072,18.8502,1451,1,3,2
cuda,OPTForCausalLM,2,1.7963,96.6487,31.3041,1.0940,15.8984,14.5330,533,14,11,8
cuda,PLBartForCausalLM,8,1.2972,93.4565,26.8525,0.9244,15.3250,16.5789,254,8,11,8
cuda,PLBartForConditionalGeneration,4,1.2391,97.5491,46.0994,0.9919,15.6113,15.7388,658,10,14,7
cuda,PegasusForCausalLM,32,1.0353,82.6454,33.7204,0.8902,9.1097,10.2336,478,16,12,8
cuda,PegasusForConditionalGeneration,32,1.0548,166.2829,54.9821,0.9645,15.7523,16.3322,1244,7,14,5
cuda,RobertaForCausalLM,16,1.2512,114.4687,28.3636,0.9847,15.4441,15.6845,381,1,4,3
cuda,RobertaForQuestionAnswering,16,1.2506,89.2764,27.3888,1.0711,11.5225,10.7572,384,1,4,3
cuda,Speech2Text2ForCausalLM,256,1.1553,54.7880,31.0440,0.8187,9.1300,11.1522,261,10,12,8
cuda,T5ForConditionalGeneration,4,1.3171,79.5560,41.9265,1.0871,10.9163,10.0418,798,1,4,3
cuda,T5Small,4,1.3145,79.5316,42.0092,1.0871,10.9163,10.0418,798,1,4,3
cuda,TrOCRForCausalLM,32,1.0682,158.4422,37.1739,0.8833,16.9658,19.2077,481,14,11,8
cuda,XGLMForCausalLM,8,1.0323,77.4227,56.1870,0.9132,11.0691,12.1213,998,28,12,8
cuda,XLNetLMHeadModel,8,1.6279,232.9791,76.1842,1.0737,20.6621,19.2436,764,1,6,4
cuda,YituTechConvBert,16,1.1899,130.5853,56.3270,0.9435,14.4224,15.2865,634,4,7,5
