dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.523309
cuda,beit_base_patch16_224,64,1.639710
cuda,botnet26t_256,128,1.696091
cuda,cait_m36_384,2,4.706048
cuda,coat_lite_mini,128,1.565728
cuda,convit_base,32,1.608240
cuda,convmixer_768_32,32,1.986976
cuda,convnext_base,32,2.118968
cuda,crossvit_9_240,64,2.245508
cuda,cspdarknet53,64,3.226891
cuda,deit_base_distilled_patch16_224,64,1.256482
cuda,dla102,64,2.739398
cuda,dm_nfnet_f0,128,2.674804
cuda,dpn107,32,5.151858
cuda,eca_botnext26ts_256,64,1.794309
cuda,eca_halonext26ts,64,1.848398
cuda,ese_vovnet19b_dw,128,1.300984
cuda,fbnetc_100,128,2.675507
cuda,fbnetv3_b,128,4.355911
cuda,gernet_l,128,2.555458
cuda,ghostnet_100,128,3.513689
cuda,gluon_inception_v3,128,2.531030
cuda,gluon_xception65,32,3.145274
cuda,gmixer_24_224,64,1.992017
cuda,gmlp_s16_224,64,1.815008
cuda,hrnet_w18,2,9.212288
cuda,inception_v3,128,2.511794
cuda,jx_nest_base,32,2.645447
cuda,lcnet_050,128,1.343155
cuda,mixer_b16_224,64,0.911889
cuda,mixnet_l,64,6.252068
cuda,mnasnet_100,128,2.299613
cuda,mobilenetv2_100,128,2.328231
cuda,mobilenetv3_large_100,128,2.217571
cuda,mobilevit_s,32,2.431725
cuda,nfnet_l0,64,2.451677
cuda,pit_b_224,64,1.434606
cuda,pnasnet5large,16,6.904961
cuda,regnety_002,128,2.252042
cuda,repvgg_a2,128,2.497950
cuda,res2net101_26w_4s,64,4.984123
cuda,res2net50_14w_8s,2,4.170529
cuda,res2next50,2,2.459401
cuda,resnest101e,32,4.873403
cuda,rexnet_100,128,2.645767
cuda,sebotnet33ts_256,64,2.212822
cuda,selecsls42b,128,1.289341
cuda,spnasnet_100,128,2.717174
cuda,swin_base_patch4_window7_224,64,3.999897
cuda,swsl_resnext101_32x16d,32,2.800390
cuda,tf_efficientnet_b0,128,2.484990
cuda,tf_mixnet_l,64,6.723180
cuda,tinynet_a,128,2.822795
cuda,tnt_s_patch16_224,64,2.641189
cuda,twins_pcpvt_base,32,3.597089
cuda,visformer_small,128,1.352303
cuda,vit_base_patch16_224,64,1.308093
cuda,volo_d1_224,64,2.230774
