dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.743038
cuda,beit_base_patch16_224,64,1.627480
cuda,botnet26t_256,128,1.792119
cuda,cait_m36_384,2,4.577437
cuda,coat_lite_mini,128,1.612812
cuda,convit_base,32,1.701884
cuda,convmixer_768_32,32,1.946130
cuda,convnext_base,32,2.178210
cuda,crossvit_9_240,64,2.292792
cuda,cspdarknet53,64,3.251533
cuda,deit_base_distilled_patch16_224,64,1.482510
cuda,dla102,64,2.994646
cuda,dm_nfnet_f0,128,2.786702
cuda,dpn107,32,5.039006
cuda,eca_botnext26ts_256,64,1.795819
cuda,eca_halonext26ts,64,2.006428
cuda,ese_vovnet19b_dw,128,1.338035
cuda,fbnetc_100,128,2.723283
cuda,fbnetv3_b,128,4.356388
cuda,gernet_l,128,2.583347
cuda,ghostnet_100,128,3.468722
cuda,gluon_inception_v3,128,2.602486
cuda,gluon_xception65,32,3.170445
cuda,gmixer_24_224,64,2.011523
cuda,gmlp_s16_224,64,1.862112
cuda,hrnet_w18,2,9.899643
cuda,inception_v3,128,2.508670
cuda,jx_nest_base,32,2.658455
cuda,lcnet_050,128,1.326611
cuda,mixer_b16_224,64,0.918263
cuda,mixnet_l,64,6.263005
cuda,mnasnet_100,128,2.356465
cuda,mobilenetv2_100,128,2.251299
cuda,mobilenetv3_large_100,128,2.176730
cuda,mobilevit_s,32,2.515862
cuda,nfnet_l0,64,2.414132
cuda,pit_b_224,64,1.445698
cuda,pnasnet5large,16,6.990557
cuda,poolformer_m36,64,2.783394
cuda,regnety_002,128,2.172542
cuda,repvgg_a2,128,2.626755
cuda,res2net101_26w_4s,64,4.791025
cuda,res2net50_14w_8s,2,4.188300
cuda,res2next50,2,2.467307
cuda,resmlp_12_224,128,0.986471
cuda,resnest101e,32,4.940553
cuda,rexnet_100,128,2.661216
cuda,sebotnet33ts_256,64,2.243569
cuda,selecsls42b,128,1.262839
cuda,spnasnet_100,128,2.776866
cuda,swin_base_patch4_window7_224,64,3.751766
cuda,swsl_resnext101_32x16d,32,2.808710
cuda,tf_efficientnet_b0,128,2.580007
cuda,tf_mixnet_l,64,6.647953
cuda,tinynet_a,128,2.888987
cuda,tnt_s_patch16_224,64,2.656392
cuda,twins_pcpvt_base,32,3.685438
cuda,visformer_small,128,1.457886
cuda,vit_base_patch16_224,64,1.251791
cuda,volo_d1_224,64,2.032055
cuda,xcit_large_24_p8_224,5,4.375123
