,Compiler,torchbench,huggingface,timm_models
eager,eager,"89%, 49/55","98%, 43/44","100%, 61/61"
aot_eager,aot_eager,"87%, 48/55","98%, 43/44","90%, 55/61"
aot_cudagraphs,aot_cudagraphs,"73%, 40/55","57%, 25/44","56%, 34/61"
aot_nvfuser,aot_nvfuser,"58%, 32/55","2%, 1/44","82%, 50/61"
inductor,inductor,"87%, 48/55","93%, 41/44","97%, 59/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"89%, 49/55","93%, 41/44","95%, 58/61"
