dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.9497,25.0133,1.1056
cuda,Background_Matting,4,1.1065,15.4289,0.9164
cuda,LearningToPaint,96,1.2119,6.8803,0.7462
cuda,Super_SloMo,6,1.1641,16.0166,1.1914
cuda,alexnet,128,1.1636,2.5189,0.8332
cuda,attention_is_all_you_need_pytorch,256,1.0320,20.7995,0.9429
cuda,dcgan,32,1.0791,2.3760,0.7903
cuda,demucs,4,1.0003,0.2004,0.9886
cuda,densenet121,4,1.3048,42.6252,0.9307
cuda,dlrm,0,0.0000
cuda,drq,1,1.0706,3.2698,0.8778
cuda,fastNLP_Bert,6,1.3464,21.0276,1.1671
cuda,functorch_dp_cifar10,64,1.2509,8.6672,0.8710
cuda,hf_Albert,8,1.6536,13.9319,1.2559
cuda,hf_Bart,4,1.1847,23.1735,1.1395
cuda,hf_Bert,4,1.1761,18.6261,0.9684
cuda,hf_BigBird,2,1.0012,24.4433,1.1123
cuda,hf_DistilBert,8,1.1574,9.3411,0.9208
cuda,hf_GPT2,4,1.4387,17.4366,1.1071
cuda,hf_GPT2_large,4,1.3823,60.3479,1.0941
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1335,13.2993,0.9878
cuda,hf_T5,8,1.5529,22.0380,1.1507
cuda,hf_T5_large,2,1.5824,98.7696,0.9220
cuda,lennard_jones,1000,0.9574,1.6666,0.9989
cuda,mnasnet1_0,32,1.2804,14.7027,0.9097
cuda,mobilenet_v2,96,1.4057,15.3145,1.1105
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.3618,16.0336,0.9148
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9643,2.0136,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,1.3174,7.7951,0.9646
cuda,pytorch_stargan,16,1.0910,6.3037,0.9928
cuda,pytorch_struct,200,1.1475,21.6208,0.9692
cuda,pytorch_unet,1,1.1862,7.6875,0.8608
cuda,resnet18,16,1.2497,7.0437,0.8401
cuda,resnet50,32,1.1684,13.8694,0.8913
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.1915,14.1106,0.9303
cuda,shufflenet_v2_x1_0,128,1.3466,17.8256,1.0072
cuda,soft_actor_critic,256,0.9740,2.6718,0.9991
cuda,speech_transformer,32,1.5389,24.9263,1.0442
cuda,squeezenet1_1,32,1.2722,3.7050,1.1267
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.5417,78.5717,1.4096
cuda,timm_efficientnet,32,1.2046,18.5284,1.3377
cuda,timm_nfnet,128,1.4220,25.6315,1.0495
cuda,timm_regnet,32,1.0930,19.5922,0.9323
cuda,timm_resnest,32,1.4524,10.3570,0.9679
cuda,timm_vision_transformer,8,1.4119,11.9762,0.9952
cuda,timm_vision_transformer_large,8,1.0377,37.7403,0.9907
cuda,timm_vovnet,32,0.9985,14.3583,0.8316
cuda,tts_angular,64,1.0127,1.5386,0.9884
cuda,vgg16,64,1.1680,3.0491,0.6497
cuda,yolov3,16,1.0643,390.1045,0.9271
