dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.999928,23.095486,2.240526,24.842736,4.267112,1.293445,0.248463,0.000014,4.092658
cuda,Background_Matting,4,1.331630,4.825557,1.770143,7.870008,3.644153,2.086588,0.181533,0.409081,5.297785
cuda,LearningToPaint,96,0.526043,2.453135,0.665238,3.294130,0.936531,0.445761,0.065525,0.219752,1.759411
cuda,Super_SloMo,6,1.581743,7.388152,1.869397,8.289336,3.997892,1.721271,0.089020,0.360406,3.193856
cuda,alexnet,128,0.095318,1.510673,0.149872,2.257012,0.367747,0.160933,0.010967,0.124499,1.026204
cuda,attention_is_all_you_need_pytorch,256,1.684264,9.702778,2.003469,12.585678,4.181140,1.462620,0.301867,13.285337,18.278853
cuda,dcgan,32,0.103989,1.231064,0.128771,1.828711,0.139065,0.062732,0.010017,0.103480,0.836637
cuda,demucs,4,0.213754
cuda,densenet121,4,3.142292,13.570009,5.061891,19.604275,11.323061,3.626717,0.571182,0.926288,12.253483
cuda,dlrm,2048,0.371970,1.223999,0.265095,2.063121,0.341842,0.105455,0.013735,0.118349,1.229815
cuda,drq,1,0.179816,1.656350,0.092261,2.611263,0.096729,0.048359,0.011536,0.246271,1.301013
cuda,fastNLP_Bert,6,1.986759,21.323866,1.862662,23.782609,3.738292,1.315914,0.236114,12.234675,16.651774
cuda,functorch_dp_cifar10,64,0.410096,2.836595,1.029377,5.421816,1.934314,0.558137,0.057599,15.747562,19.405256
cuda,hf_Albert,8,1.474067,3.937204,1.556808,6.794349,2.505817,0.946311,0.134187,19.704802,24.197398
cuda,hf_Bart,4,2.167619,9.086366,2.418730,12.361667,4.005180,1.560007,0.331215,19.196630,25.010962
cuda,hf_Bert,4,1.959048,7.628339,1.875144,9.312638,3.462644,1.178991,0.248183,1.477286,5.127298
cuda,hf_BigBird,2,9.206339,5.521201,1.496586,9.352870,2.003337,0.939253,0.180210,9.275903,14.710910
cuda,hf_DistilBert,8,0.806944,3.591544,1.053387,5.195610,1.658701,0.623924,0.105708,8.312971,11.017654
cuda,hf_GPT2,4,2.001044,15.342308,1.860431,17.168659,2.878537,1.145372,0.193478,9.284065,13.053738
cuda,hf_Reformer,4,2.929734,8.243582,0.660189,9.186926,1.057444,0.547462,0.054621,8.956374,10.609406
cuda,hf_T5_large,2,16.044787,38.766170,7.562388,47.785635,16.007054,4.642587,1.990230,26.068992,43.113346
cuda,lennard_jones,1000,0.065406,0.943559,0.056291,1.480333,0.040480,0.029174,0.005452,0.094129,0.691197
cuda,mnasnet1_0,32,1.180881,5.178754,1.558651,7.132476,2.892314,1.239122,0.186730,14.847616,18.438753
cuda,mobilenet_v2,96,1.267771,5.873670,1.721047,7.402390,3.323641,1.367213,0.215335,0.367155,3.699430
cuda,mobilenet_v3_large,32,1.302012,5.602392,1.791138,7.807743,3.351293,1.354431,0.218278,13.498488,17.579719
cuda,nvidia_deeprecommender,256,0.130869,1.062144,0.101593,2.147250,0.090640,0.045414,0.008200,1.296990,2.489462
cuda,pytorch_CycleGAN_and_pix2pix,1,0.490322,2.445003,0.696308,4.227307,1.475475,0.704921,0.064417,0.205544,2.725698
cuda,pytorch_stargan,16,0.508525,1.912033,0.544039,3.232375,0.718367,0.280004,0.050249,98.728796,100.628131
cuda,pytorch_struct,200,0.195975,1.176808,0.135787,2.441088,0.153987,0.091143,0.018351,73.691198,75.101958
cuda,pytorch_unet,1,0.616397,3.112596,0.741216,4.257116,1.703053,0.609870,0.085994,0.221576,2.165274
cuda,resnet18,16,0.508550,3.115840,0.706866,4.479935,1.333201,0.563998,0.062802,14.504129,16.752625
cuda,resnet50,32,1.284006,4.587477,1.606353,6.130469,2.679128,1.101612,0.191145,0.357427,3.588769
cuda,resnext50_32x4d,8,1.319022,4.004672,1.482080,5.957117,2.312474,1.092231,0.170754,12.390115,15.911836
cuda,shufflenet_v2_x1_0,128,1.416123,5.439576,1.924998,8.120798,3.309201,1.852854,0.262243,0.279864,4.976009
cuda,soft_actor_critic,256,0.111924,1.534281,0.056183,2.476760,0.047451,0.029732,0.005590,0.260916,1.264413
cuda,speech_transformer,32,2.292061,14.279089,2.122062,18.545132,4.435433,1.648741,0.277293,0.000033,6.505989
cuda,squeezenet1_1,32,0.234712,1.874007,0.332057,2.514992,0.552139,0.298666,0.028830,0.144268,1.130560
cuda,timm_efficientdet,1,21.222614,18.520506,7.004598,29.092488,16.021801,4.826096,1.299148,332.187390,350.133574
cuda,timm_efficientnet,32,2.172328,5.967069,2.317834,8.211892,3.604625,1.591982,0.272551,0.449799,5.118359
cuda,timm_nfnet,128,2.507555,9.665223,4.486010,10.227232,5.360793,1.726374,0.266972,2.460320,7.662017
cuda,timm_regnet,32,2.984648,5.235292,1.999655,7.209219,3.341676,1.311687,0.324063,0.558290,4.653292
