dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.3083,31.6169,0.9073
cuda,beit_base_patch16_224,64,1.1074,15.4759,1.0027
cuda,botnet26t_256,128,1.2629,18.3653,0.8702
cuda,cait_m36_384,2,1.1567,50.2666,1.1390
cuda,coat_lite_mini,128,1.6033,23.8478,0.9836
cuda,convit_base,32,1.1868,18.0342,1.2569
cuda,convmixer_768_32,32,1.0747,15.7286,0.9853
cuda,convnext_base,32,1.1521,38.1635,0.9606
cuda,crossvit_9_240,64,1.3907,23.2843,0.9877
cuda,cspdarknet53,64,1.2348,20.7780,0.8875
cuda,deit_base_distilled_patch16_224,64,1.0865,13.5380,0.9895
cuda,dla102,64,1.3235,29.0289,1.0544
cuda,dm_nfnet_f0,128,1.4226,25.4900,1.0495
cuda,dpn107,32,1.1934,36.3608,0.9562
cuda,eca_botnext26ts_256,64,1.2148,19.8298,1.2041
cuda,eca_halonext26ts,64,1.2133,24.1671,1.2034
cuda,ese_vovnet19b_dw,128,1.2267,11.8343,0.9967
cuda,fbnetc_100,128,1.2627,19.3838,0.8498
cuda,fbnetv3_b,128,1.2958,31.9534,0.9770
cuda,gernet_l,128,1.0706,15.7917,0.8234
cuda,ghostnet_100,128,1.7371,29.3573,1.0963
cuda,gluon_inception_v3,128,1.3057,30.8318,0.9073
cuda,gluon_xception65,32,1.0725,30.0885,0.9376
cuda,gmixer_24_224,64,1.3184,20.4959,1.5001
cuda,gmlp_s16_224,64,1.0900,25.2203,0.9838
cuda,hrnet_w18,2,1.3036,81.9802,0.9689
cuda,inception_v3,128,1.3063,29.7959,0.9073
cuda,jx_nest_base,32,1.2519,33.8810,0.9712
cuda,lcnet_050,128,1.6188,11.0715,0.9230
cuda,mixer_b16_224,64,1.0319,12.5959,0.9970
cuda,mixnet_l,64,1.1289,28.5199,1.0059
cuda,mnasnet_100,128,1.2813,15.7992,0.9077
cuda,mobilenetv2_100,128,1.3536,16.1893,1.1104
cuda,mobilenetv3_large_100,128,1.3474,17.3543,0.9126
cuda,mobilevit_s,32,1.1987,62.3666,1.1989
cuda,nfnet_l0,64,1.3091,18.6725,1.3209
cuda,pit_b_224,64,1.2159,14.3303,0.9913
cuda,pnasnet5large,16,1.1943,67.2041,1.3282
cuda,poolformer_m36,64,1.1469,43.0803,1.0690
cuda,regnety_002,128,1.3317,15.7589,0.8993
cuda,repvgg_a2,128,1.1663,15.7292,0.8011
cuda,res2net101_26w_4s,64,1.1893,49.5062,0.9548
cuda,res2net50_14w_8s,2,1.2519,41.8925,0.9317
cuda,res2next50,2,1.2326,24.3022,0.9281
cuda,resmlp_12_224,128,0.9953,14.8683,0.9911
cuda,resnest101e,32,1.3125,44.8647,1.0020
cuda,rexnet_100,128,1.2190,23.9861,1.2765
cuda,sebotnet33ts_256,64,1.2697,23.8820,1.2472
cuda,selecsls42b,128,1.2310,14.4533,1.0324
cuda,spnasnet_100,128,1.2529,18.8090,0.9157
cuda,swin_base_patch4_window7_224,64,1.1346,45.0007,0.9890
cuda,swsl_resnext101_32x16d,32,1.0717,24.1502,0.9249
cuda,tf_efficientnet_b0,128,1.2668,20.8720,1.1990
cuda,tf_mixnet_l,64,1.1456,29.6373,1.0815
cuda,tinynet_a,128,1.1995,22.6985,1.3692
cuda,tnt_s_patch16_224,64,1.5135,28.1925,1.0027
cuda,twins_pcpvt_base,32,1.4143,54.2039,0.9876
cuda,visformer_small,128,1.0136,14.6137,0.9510
cuda,vit_base_patch16_224,64,1.0785,12.8291,0.9937
cuda,volo_d1_224,64,1.3679,25.3803,0.9171
cuda,xcit_large_24_p8_224,5,1.4108,57.0318,1.0084
