dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0120,47.2400,1.4961,1.0000
cuda,Background_Matting,4,1.0002,187.1801,0.7561,0.9998
cuda,LearningToPaint,96,0.9987,15.7744,0.4440,0.9442
cuda,Super_SloMo,6,0.9997,117.4643,1.0993,1.0024
cuda,alexnet,128,0.9988,12.4274,0.1609,0.9542
cuda,attention_is_all_you_need_pytorch,256,0.9999,71.8243,1.3051,0.9476
cuda,dcgan,32,0.9821,2.7196,0.1742,0.9754
cuda,demucs,4,0.9997,77.6590,0.3078,0.9886
cuda,densenet121,4,1.0012,66.6485,2.2338,0.9904
cuda,dlrm,1024,1.2839,162.9827,0.2630,0.8149
cuda,drq,1,1.0034,3.3314,0.3208,0.9870
cuda,fastNLP_Bert,6,0.9974,59.9571,1.5684,1.0011
cuda,functorch_dp_cifar10,64,1.0019,11.5165,0.3067,0.9961
cuda,hf_Albert,8,0.9999,74.9654,1.2820,1.0000
cuda,hf_Bart,4,1.0116,55.1158,1.8212,1.0000
cuda,hf_Bert,4,1.0278,37.9390,1.6440,1.0000
cuda,hf_BigBird,2,0.9513,197.1187,3.6355,0.9070
cuda,hf_DistilBert,8,1.0003,38.8365,0.6723,1.0000
cuda,hf_GPT2,4,1.0095,49.8762,1.6301,1.0000
cuda,hf_GPT2_large,4,0.9997,240.7892,5.6316,1.0000
cuda,hf_Longformer,2,0.9246,149.7165,6.5057,0.9999
cuda,hf_Reformer,4,0.9973,83.3432,1.7230,0.9999
cuda,hf_T5,8,1.0009,182.8467,2.5816,1.0000
cuda,hf_T5_large,2,1.0222,188.6794,13.3674,0.9220
cuda,lennard_jones,1000,0.9483,1.1386,0.1433,0.9995
cuda,mnasnet1_0,32,0.9992,28.5914,0.8318,0.9869
cuda,mobilenet_v2,96,0.9993,71.3642,0.8230,0.9928
cuda,mobilenet_v2_quantized_qat,96,1.0011,147.5624,1.3543,0.9957
cuda,mobilenet_v3_large,32,1.0064,31.9179,0.9283,0.9878
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9989,8.5265,0.1905,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9955,16.8905,0.4151,0.9986
cuda,pytorch_stargan,16,0.9983,24.2260,0.4251,0.9975
cuda,pytorch_struct,200,0.9883,3.9475,0.2635,1.0000
cuda,pytorch_unet,1,0.9997,58.5229,0.4620,0.9985
cuda,resnet152,32,0.9998,91.0883,2.4823,0.9975
cuda,resnet18,16,1.0017,12.2007,0.4342,0.9831
cuda,resnet50,32,0.9988,38.6974,0.8962,0.9942
cuda,resnet50_quantized_qat,32,1.0008,92.8239,1.2022,0.9967
cuda,resnext50_32x4d,8,0.9986,26.8645,0.9235,0.9954
cuda,shufflenet_v2_x1_0,128,1.0017,37.2754,0.9850,0.9739
cuda,soft_actor_critic,256,0.8874,2.0121,0.2348,0.9998
cuda,speech_transformer,32,0.9911,49.5083,1.7449,0.9982
cuda,squeezenet1_1,32,0.9926,13.0197,0.2349,0.9749
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.9831,139.8292,10.3563,1.0111
cuda,timm_efficientnet,32,0.9511,44.6814,1.8575,0.9937
cuda,timm_nfnet,128,0.9996,205.7998,2.2103,0.9358
cuda,timm_regnet,32,0.9657,101.0456,2.3421,0.9985
cuda,timm_resnest,32,0.9989,31.7362,0.6205,0.9935
cuda,timm_vision_transformer,8,1.0043,27.7971,0.8754,0.9943
cuda,timm_vision_transformer_large,8,1.0003,197.6842,2.7215,0.9997
cuda,timm_vovnet,32,0.9103,42.3790,1.4625,0.9933
cuda,tts_angular,64,0.9773,9.6167,0.1817,0.9884
cuda,vgg16,64,0.9997,106.2420,0.1889,0.9944
cuda,yolov3,16,0.9999,102.2477,1.6696,0.9957
