dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.090288,5.930972,2.523707,7.818657,2.980330,1.240191,0.248597,8.153721,4.506631
cuda,Background_Matting,4,1.504265,5.061999,2.200875,8.954366,4.677876,1.983518,0.187541,6.169413
cuda,LearningToPaint,96,0.607113,2.503368,0.843284,3.281273,0.951217,0.461690,0.069448,1.651627
cuda,Super_SloMo,6,1.797325,7.469308,2.712099,10.321657,5.257247,2.191188,0.113213,5.639843
cuda,alexnet,128,0.099090,1.470158,0.199425,2.757552,0.701039,0.372014,0.012307,1.492661
cuda,attention_is_all_you_need_pytorch,256,1.858850,21.227627,2.993483,22.884493,3.048845,1.421885,0.287181,9.023435,4.757748
cuda,dcgan,32,0.123957,1.996597,0.158713,2.633965,0.158752,0.075478,0.010923,2.699427,0.802211
cuda,demucs,4,0.228197
cuda,densenet121,4,3.506166,13.377367,7.391163,19.915061,11.471090,3.815365,0.542125,14.130122
cuda,dlrm,1024,0.206437,1.022517,0.150399,1.933599,0.330578,0.100569,0.013384,1.068271
cuda,drq,1,0.198521,1.716858,0.119371,2.685582,0.112766,0.058338,0.012652,1.095443
cuda,fastNLP_Bert,6,2.174990,7.992844,2.023696,11.322963,3.098505,1.308187,0.239171,4.244789,5.443423
cuda,functorch_dp_cifar10,64,0.315396,3.319117,1.157164,5.976112,2.240409,0.655147,0.064196,5.104067,3.853130
cuda,hf_Albert,8,1.720393,3.307655,2.427052,6.034350,2.439609,1.010565,0.134603,5.231324,2.896004
cuda,hf_Bart,4,2.515218,8.747952,2.778781,12.836431,4.253947,1.648874,0.328602,3.034953,6.978410
cuda,hf_Bert,4,2.127923,5.607885,1.953365,8.346385,2.883836,1.175240,0.227555,4.775792,0.376332
cuda,hf_DistilBert,8,0.914392,2.955032,1.002577,4.809747,1.273625,0.623754,0.102407,2.899800,2.072977
cuda,hf_GPT2,4,2.225430,4.371782,1.875265,6.541720,2.579026,1.151118,0.204319,4.122744,1.772086
cuda,hf_GPT2_large,4,7.645287,11.734151,6.558813,16.363011,8.666234,3.331809,0.968338,12.073697,1.260593
cuda,hf_Reformer,4,2.072981,7.479152,0.669973,8.272710,1.210757,0.512840,0.045064,3.548393,1.496243
