dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,46.238136,41.386610,37.807084,24.032369,5.411599,34.040881,10.110254,5.044141,0.638642,46.452321,102.390069,62.318813
cuda,beit_base_patch16_224,64,26.891223,23.657782,20.076467,13.701595,1.846858,19.630102,4.235010,1.834990,0.277764,0.853887,2.900585,8.822059
cuda,botnet26t_256,128,29.651042,27.346413,23.791625,18.401368,2.387816,26.709489,6.225707,2.358867,0.153488,28.292403,56.137310,39.147292
cuda,coat_lite_mini,128,30.653908,28.038569,24.545638,18.501747,2.310898,33.625671,7.244212,2.646710,0.240510,15.776129,41.119012,33.385444
cuda,convit_base,64,27.487458,24.514528,21.014737,13.931392,2.210871,23.267655,5.289591,2.208832,0.296922,6.312786,9.804126,18.065563
cuda,convmixer_768_32,32,19.790588,18.518189,15.017319,6.586170,2.945046,12.493375,2.592605,1.482877,0.274372,3.976962,13.071641,3.287578
cuda,convnext_base,64,36.034479,30.356744,25.213247,16.798483,4.114160,28.193625,5.635916,2.610322,0.527669,11.255353,16.550122,27.252696
cuda,crossvit_9_240,128,35.583755,30.995438,27.119188,17.094024,3.078295,30.185615,7.468076,3.116874,0.433351,23.107574,34.770534,39.570385
cuda,cspdarknet53,64,35.959090,31.526891,26.791737,16.794421,3.683002,25.353335,4.931915,3.015102,0.380105,25.426072,54.346690,37.972494
cuda,deit_base_distilled_patch16_224,64,23.156365,20.692641,17.167681,11.553151,1.532789,18.790165,3.382126,1.626004,0.221514,2.707069,3.808296,11.636999
cuda,dla102,128,44.830895,39.299179,35.539884,20.500154,5.461623,28.970928,8.841343,3.616938,0.631078,18.535531,40.952407,32.953700
cuda,dm_nfnet_f0,128,31.169200,26.575900,23.028704,13.500721,3.877588,23.184170,6.283595,2.303977,0.336604,24.133466,29.405553,37.974816
cuda,dpn107,32,54.440455,46.631680,43.015782,25.331904,5.663844,35.444103,8.808714,4.027376,0.617893,16.467322,30.420134,33.126997
cuda,eca_botnext26ts_256,128,31.401007,28.964379,25.443543,19.476371,2.677003,27.660739,6.315670,2.593315,0.178296,32.833536,62.815032,43.875692
cuda,eca_halonext26ts,128,35.728886,33.217162,29.717492,23.554177,2.879538,35.926475,12.142993,4.156034,0.185460,30.833219,64.403816,46.272329
cuda,ese_vovnet19b_dw,128,21.342062,19.509307,15.852899,12.058607,1.478982,19.137106,3.461290,1.435233,0.134685,29.497730,53.140790,38.174899
cuda,fbnetc_100,128,35.431728,31.344383,27.351984,18.614350,3.350814,26.329726,4.726441,2.793530,0.326195,45.592565,97.737041,56.936993
cuda,fbnetv3_b,128,51.175042,43.916086,39.636858,23.680683,5.785397,33.912175,9.631557,3.739175,0.724293,55.268319,107.567062,71.773622
cuda,gernet_l,128,27.709710,23.989343,20.297466,12.524046,2.599339,18.527714,3.435922,1.723088,0.262525,24.723914,48.133792,33.567929
cuda,ghostnet_100,128,50.011989,43.960665,39.561661,26.371830,5.068231,41.641861,9.121234,3.905131,0.538149,97.292226,172.582247,118.035271
cuda,gluon_inception_v3,128,46.003997,41.216085,37.443512,23.938838,5.046268,34.230905,9.971652,4.939488,0.625485,47.243764,103.386509,63.301549
cuda,gluon_xception65,32,48.458213,41.509622,37.788559,19.958340,6.336104,25.203498,8.003030,3.301347,0.773916,16.483442,33.440367,28.970907
cuda,gmixer_24_224,128,32.634926,27.998065,24.423508,15.167000,2.718097,23.086224,6.369145,2.805919,0.439488,0.199565,6.377138,11.474841
cuda,gmlp_s16_224,128,35.654119,30.046334,25.537809,15.902577,3.037816,26.917154,6.499874,2.903005,0.438471,0.199312,12.920011,14.548306
cuda,hrnet_w18,128,97.045007,90.553199,86.047578,40.499933,16.332010,59.085544,25.707432,9.528001,4.994521,41.747278,85.903699,77.909657
cuda,inception_v3,128,45.380788,40.593860,36.935607,23.436297,5.338536,33.480969,9.981964,4.917724,0.634595,46.553373,102.791209,62.358508
cuda,jx_nest_base,32,39.807901,34.528445,31.045506,19.826140,3.827927,32.747289,10.372093,3.863430,0.607109,11.704913,19.952955,29.076729
cuda,lcnet_050,128,23.257129,21.362774,17.567443,12.842400,1.997050,18.936104,2.917611,1.348045,0.140880,41.894228,73.313592,50.122324
cuda,mixer_b16_224,128,20.682704,18.334908,14.916469,10.418009,1.392816,17.094277,2.483436,1.141573,0.165787,0.156351,5.624731,8.365263
cuda,mixnet_l,128,44.916678,38.326915,34.584451,22.401235,4.283559,33.328259,7.426885,3.752769,0.576429,64.764933,100.913689,80.352749
cuda,mnasnet_100,128,30.242929,27.012243,23.524423,16.479077,2.688902,23.409069,4.221981,1.876117,0.238017,43.769935,89.465145,53.609134
cuda,mobilenetv2_100,128,30.794333,27.520797,23.984018,16.524265,2.558794,23.821697,4.304667,1.870946,0.255911,44.674331,96.749269,54.964372
cuda,mobilenetv3_large_100,128,33.087075,29.722777,25.970359,18.478473,3.022372,27.687726,4.799564,2.130229,0.277188,67.773068,120.771629,80.238117
cuda,mobilevit_s,64,48.318452,44.183566,40.225344,31.282058,4.094177,47.499343,13.762424,6.112746,0.379225,54.483204,129.808853,75.072462
cuda,nfnet_l0,128,29.738526,25.611728,22.132076,13.182622,3.064304,22.722557,5.739623,2.183559,0.328635,30.503775,39.696629,43.362818
cuda,pit_b_224,64,25.057167,22.326682,18.857811,12.860605,1.788847,21.598954,4.085767,1.809144,0.249233,9.022739,12.293769,19.728972
cuda,pnasnet5large,16,65.364299,60.522919,56.982453,28.136985,9.123325,45.442093,18.242314,8.576569,1.841947,27.114181,48.970521,54.381293
cuda,poolformer_m36,64,45.220073,38.936510,35.309198,22.053383,8.434521,35.965026,16.528537,5.543576,0.629484,9.491539,25.285456,32.276561
cuda,regnety_002,128,29.093463,25.586797,21.624806,14.617401,2.593150,21.229805,4.041733,1.851620,0.281275,43.508049,74.301333,53.128197
cuda,repvgg_a2,128,27.598480,23.971026,20.338972,12.532962,2.733803,18.194224,3.830429,1.542226,0.237949,15.484612,29.116036,24.119535
cuda,res2net101_26w_4s,64,71.655549,61.146317,57.397640,30.706078,9.810967,40.137048,14.952023,6.884963,1.616169,27.106292,55.787732,47.137338
cuda,res2net50_14w_8s,128,65.310979,56.357833,52.521827,27.987480,8.317207,39.694386,14.273564,6.072333,1.308697,21.479614,37.986783,42.195607
cuda,res2next50,128,39.369934,34.928961,31.365914,18.310296,4.483673,26.792229,8.035381,3.487973,0.528989,18.014112,38.462576,31.365582
cuda,resmlp_12_224,128,20.264197,17.989001,14.503615,10.977813,1.146551,45.453767,2.364810,1.326032,0.157693,0.141151,8.398571,35.874558
cuda,resnest101e,64,65.026342,54.235234,50.485066,26.895379,8.265067,38.088810,12.600258,6.263911,1.258318,43.022218,76.743472,63.217740
cuda,rexnet_100,128,43.109133,38.695796,35.074729,25.243461,3.933774,39.847293,6.893581,2.886199,0.361844,144.833516,236.395637,163.685610
cuda,sebotnet33ts_256,64,36.306379,32.848142,29.285667,21.764644,3.408008,31.140520,8.339584,3.472674,0.245375,36.379271,68.459966,49.599481
cuda,selecsls42b,128,25.845063,23.864577,20.389209,14.527840,2.158096,22.508655,4.466673,1.947124,0.191117,29.293105,61.659395,39.610689
cuda,spnasnet_100,128,34.649379,30.337400,26.668757,18.044526,3.263004,25.564714,4.738646,2.222129,0.313043,49.541258,99.985337,60.595248
cuda,swin_base_patch4_window7_224,64,49.651885,42.996619,39.307222,25.368469,5.047066,43.966928,13.962976,5.918388,0.680806,20.256455,36.162548,44.329351
cuda,swsl_resnext101_32x16d,32,40.343109,34.949883,31.229207,16.568006,4.867370,22.008045,6.896523,2.705535,0.528099,7.635481,11.247349,18.388483
cuda,tf_efficientnet_b0,128,35.249590,31.070059,27.287635,18.655583,3.475709,28.838338,5.896753,2.652341,0.333138,61.758055,103.476700,75.693406
cuda,tf_mixnet_l,128,46.199319,39.307024,35.492627,23.219584,4.566610,34.716634,7.701716,3.759111,0.575499,66.588000,102.795818,83.033111
cuda,tinynet_a,128,38.358340,33.482662,29.865559,19.738198,3.747745,29.650838,6.904225,2.735863,0.426318,67.815204,113.497290,82.029326
cuda,tnt_s_patch16_224,128,39.920416,33.799691,30.247607,17.219085,4.156689,27.010350,7.885147,3.317782,0.688836,8.253625,13.068143,22.582036
cuda,twins_pcpvt_base,64,55.319436,45.434381,41.632902,25.080574,5.703324,38.965729,11.832322,5.359143,1.158260,35.894552,59.717186,56.432871
cuda,visformer_small,128,25.383006,23.260030,19.737665,13.766224,2.201576,20.643547,3.344937,1.410529,0.208582,17.430521,31.105605,26.693748
cuda,vit_base_patch16_224,64,22.687322,20.308270,16.849103,11.578465,1.647125,18.118253,2.870695,1.457013,0.215205,2.726674,3.778454,11.074215
cuda,volo_d1_224,64,35.131757,30.954646,27.446682,17.672806,3.429144,29.052475,8.052137,3.147394,0.453207,13.190965,22.675905,28.293795
cuda,xcit_large_24_p8_224,5,86.956954,66.386679,62.510967,35.607341,12.643000,47.909853,19.792252,7.902775,2.048942,0.383301,35.812567,26.525081
