dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,23.969374,22.166866,18.860635,13.246269,1.607786,23.057729,2.999997,1.223605,0.155177,1.275845,3.474564,12.849208
cuda,BartForCausalLM,4,28.231749,24.198649,20.840105,13.963561,1.991066,20.571823,3.515159,1.792953,0.234576,3.376712,1.850564,12.196986
cuda,BartForConditionalGeneration,2,52.799984,42.030287,38.577045,20.473629,5.754674,26.049238,9.319309,4.108344,1.185544,0.919170,0.422472,13.268110
cuda,BertForMaskedLM,16,29.167537,24.693923,21.278366,13.963416,2.080240,21.865466,3.902690,1.692997,0.306286,0.575842,6.331680,10.958507
cuda,BertForQuestionAnswering,16,27.813030,23.317618,20.272152,12.899494,2.082730,18.770236,3.859857,1.696576,0.303246,0.205445,5.994432,8.561121
cuda,BlenderbotSmallForCausalLM,64,20.482664,17.617583,14.505170,9.754936,1.302685,17.568658,2.304717,1.218311,0.155818,3.479932,2.362201,12.746581
cuda,BlenderbotSmallForConditionalGeneration,64,37.085083,30.588035,26.783459,14.452179,3.802096,20.280057,6.318895,2.782157,0.619663,1.563524,2.261192,11.544296
cuda,CamemBert,16,29.612524,24.932151,21.406194,13.595420,2.082886,19.416279,3.899587,1.698690,0.306567,0.571060,5.113649,8.886428
cuda,DebertaForMaskedLM,4,34.003694,28.607884,25.442948,18.546962,1.959113,26.818640,3.654672,1.849632,0.294939,16.498343,3.184271,27.044466
cuda,DebertaForQuestionAnswering,8,32.411808,27.108157,24.109449,17.257533,1.915379,26.358094,3.779035,1.818988,0.287143,16.887433,2.969086,28.214999
cuda,DebertaV2ForMaskedLM,1,49.021593,37.306669,33.604759,20.997471,3.112984,26.962593,4.808656,2.635686,0.570025,34.687755,1.304214,44.637397
