dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,6.271131,4.462975,4.447998
cuda,AlbertForQuestionAnswering,4,6.272763,4.486150,4.470566
cuda,AllenaiLongformerBase,4,30.179629,20.247982,20.206835
cuda,BartForCausalLM,4,9.236169,5.112163,5.093396
cuda,BartForConditionalGeneration,2,24.269276,13.289351,13.267823
cuda,BertForMaskedLM,16,10.032152,5.399067,5.381059
cuda,BertForQuestionAnswering,16,9.930765,5.347351,5.329834
cuda,BlenderbotForCausalLM,4,18.907168,10.388753,10.362074
cuda,BlenderbotSmallForCausalLM,64,6.396281,3.572973,3.555217
cuda,BlenderbotSmallForConditionalGeneration,64,15.568084,9.000391,8.975432
cuda,CamemBert,16,10.374568,5.531910,5.508434
cuda,DebertaForMaskedLM,4,11.352631,6.170189,6.138258
cuda,DebertaForQuestionAnswering,8,11.133623,5.881294,5.850981
cuda,DebertaV2ForMaskedLM,1,21.993313,10.242341,10.195367
cuda,DebertaV2ForQuestionAnswering,2,22.102994,10.270422,10.223207
cuda,DistilBertForMaskedLM,128,4.877544,3.020645,3.000068
cuda,DistilBertForQuestionAnswering,256,4.648443,2.881408,2.866112
cuda,DistillGPT2,16,4.310140,2.636812,2.621183
cuda,ElectraForCausalLM,32,10.233370,5.451209,5.433190
cuda,ElectraForQuestionAnswering,64,10.087756,5.443226,5.425547
cuda,GPT2ForSequenceClassification,4,8.328837,4.991968,4.976029
cuda,GoogleFnet,16,4.834653,2.820692,2.799638
cuda,LayoutLMForMaskedLM,16,10.349964,5.669444,5.650703
cuda,LayoutLMForSequenceClassification,16,10.150660,5.721278,5.701962
cuda,M2M100ForConditionalGeneration,16,23.926057,12.823667,12.798118
cuda,MBartForCausalLM,4,9.481471,5.273778,5.249295
cuda,MBartForConditionalGeneration,2,24.523323,13.489500,13.466745
cuda,MT5ForConditionalGeneration,16,16.076069,9.706840,9.687027
cuda,MegatronBertForCausalLM,4,20.961029,10.876759,10.853620
cuda,MegatronBertForQuestionAnswering,8,20.713552,10.778163,10.755058
cuda,MobileBertForMaskedLM,64,28.789721,17.188218,17.167472
cuda,MobileBertForQuestionAnswering,128,28.701067,17.119781,17.099450
cuda,OPTForCausalLM,2,9.874160,5.677704,5.652967
cuda,PLBartForCausalLM,8,5.021511,2.811232,2.794411
cuda,PLBartForConditionalGeneration,4,13.361129,7.174428,7.150324
cuda,PegasusForCausalLM,32,9.222184,5.168028,5.145965
cuda,PegasusForConditionalGeneration,32,14.742284,11.011832,10.992841
cuda,RobertaForCausalLM,16,10.311233,5.475631,5.450959
cuda,RobertaForQuestionAnswering,16,10.081507,5.444094,5.425954
cuda,Speech2Text2ForCausalLM,256,4.784192,2.562331,2.545428
cuda,T5ForConditionalGeneration,4,11.426631,7.060044,7.041284
cuda,T5Small,4,11.206115,6.926463,6.909135
cuda,TrOCRForCausalLM,32,9.249810,5.145413,5.126348
cuda,XGLMForCausalLM,8,19.350477,11.191004,11.164812
cuda,XLNetLMHeadModel,8,26.314433,16.200993,16.171782
cuda,YituTechConvBert,16,15.168005,8.206675,8.186529
