dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,13.080698,8.178403,8.159729
cuda,beit_base_patch16_224,64,8.021499,4.690520,4.673344
cuda,botnet26t_256,128,5.659584,3.394554,3.379184
cuda,cait_m36_384,4,32.299708,17.185637,17.160989
cuda,coat_lite_mini,128,7.172282,4.526703,4.510001
cuda,convit_base,64,8.519912,5.307757,5.291034
cuda,convmixer_768_32,32,6.260914,4.951244,4.935080
cuda,convnext_base,64,11.589445,5.972452,5.953902
cuda,crossvit_9_240,128,12.181510,7.679357,7.661410
cuda,cspdarknet53,64,10.443393,5.895331,5.876985
cuda,deit_base_distilled_patch16_224,64,6.339673,3.937056,3.921062
cuda,dla102,128,14.889625,9.209153,9.188811
cuda,dm_nfnet_f0,128,10.657743,5.936534,5.920004
cuda,dpn107,32,18.839037,11.201556,11.181478
cuda,eca_botnext26ts_256,128,6.380813,3.972609,3.957215
cuda,eca_halonext26ts,128,6.660799,4.140191,4.124019
cuda,ese_vovnet19b_dw,128,4.247902,2.309351,2.293876
cuda,fbnetc_100,128,9.469250,5.271275,5.253103
cuda,fbnetv3_b,128,16.827222,9.562967,9.542287
cuda,gernet_l,128,8.650567,4.774552,4.756464
cuda,ghostnet_100,128,14.483152,8.389033,8.370367
cuda,gluon_inception_v3,128,13.355072,8.550508,8.531215
cuda,gluon_xception65,32,18.112313,11.002816,10.981325
cuda,gmixer_24_224,128,11.577872,6.955780,6.937147
cuda,gmlp_s16_224,128,11.218205,6.266079,6.247902
cuda,hrnet_w18,128,31.793712,25.446461,25.421163
cuda,inception_v3,128,13.028736,8.308552,8.290178
cuda,jx_nest_base,32,13.694917,8.240422,8.221838
cuda,lcnet_050,128,4.819432,2.813224,2.797975
cuda,mixer_b16_224,128,5.200619,3.058795,3.042627
cuda,mixnet_l,128,15.170923,8.438834,8.418873
cuda,mnasnet_100,128,7.648342,4.274035,4.257336
cuda,mobilenetv2_100,128,7.889852,4.511531,4.495185
cuda,mobilenetv3_large_100,128,8.134200,4.639328,4.622450
cuda,mobilevit_s,64,10.554954,6.224600,6.205973
cuda,nfnet_l0,128,10.361912,6.058191,6.039484
cuda,pit_b_224,64,7.516719,4.732200,4.714429
cuda,pnasnet5large,16,21.855419,16.963072,16.941840
cuda,poolformer_m36,64,13.418475,7.080253,7.061204
cuda,regnety_002,128,8.188685,4.546377,4.529435
cuda,repvgg_a2,128,8.653562,4.823696,4.799103
cuda,res2net101_26w_4s,64,27.294920,16.786529,16.762984
cuda,res2net50_14w_8s,128,25.379831,16.147091,16.124192
cuda,res2next50,128,12.789751,8.220690,8.201550
cuda,resmlp_12_224,128,4.753468,2.561642,2.546316
cuda,resnest101e,64,25.913821,14.950472,14.925934
cuda,rexnet_100,128,10.814665,6.273556,6.255414
cuda,sebotnet33ts_256,64,8.308835,5.039259,5.023393
cuda,selecsls42b,128,5.513309,3.542211,3.526152
cuda,spnasnet_100,128,9.296034,5.182818,5.165311
cuda,swin_base_patch4_window7_224,64,17.638865,10.990927,10.970710
cuda,swsl_resnext101_32x16d,32,14.512068,8.914703,8.894413
cuda,tf_efficientnet_b0,128,9.946087,5.686040,5.668868
cuda,tf_mixnet_l,128,15.616157,8.554641,8.404873
cuda,tinynet_a,128,11.702093,6.854210,6.836050
cuda,tnt_s_patch16_224,128,15.878959,9.636364,9.616293
cuda,twins_pcpvt_base,64,22.961996,12.783683,12.761933
cuda,visformer_small,128,5.851238,3.740567,3.724953
cuda,vit_base_patch16_224,64,6.430833,4.004930,3.987125
cuda,volo_d1_224,64,11.361071,7.112058,7.093584
cuda,xcit_large_24_p8_224,5,28.734255,15.822560,15.799037
