dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,15.101751,13.131242,5.280763,1.931095,10.176765,3.570497,1.290969,0.161394,1.305578,1.473373,8.225873
cuda,AlbertForQuestionAnswering,4,15.495807,13.471662,5.206227,1.899337,9.974954,3.540486,1.262210,0.155277,0.917860,1.036863,7.679485
cuda,AllenaiLongformerBase,4,62.401832,53.616804,31.955991,6.506250,39.436009,17.256926,6.058856,0.459204,16.348071,3.344023,30.713791
cuda,BartForCausalLM,4,19.445766,15.992952,7.573867,2.130724,10.970591,4.092633,1.846269,0.349446,2.155389,2.385666,7.800040
cuda,BartForConditionalGeneration,2,49.893742,41.038754,18.562289,6.056993,25.236653,11.415348,4.663293,1.434056,0.569966,1.235038,13.608188
cuda,BertForMaskedLM,16,19.848549,16.255487,7.141180,2.275511,10.263665,4.421762,1.877801,0.358216,1.787117,2.169393,7.310405
cuda,BertForQuestionAnswering,16,19.922494,16.342674,7.233603,2.226713,10.269086,4.371691,1.855845,0.345080,1.452553,1.793593,6.837421
cuda,BlenderbotSmallForCausalLM,64,12.820987,10.624466,4.692000,1.430602,7.086520,2.538756,1.258549,0.202081,2.812316,6.717912,2.540380
cuda,BlenderbotSmallForConditionalGeneration,64,32.771800,27.015480,12.332332,3.877140,16.425905,7.509122,3.125521,0.759012,1.904071,1.855404,10.077276
cuda,CamemBert,16,19.905101,16.305039,7.182801,2.283886,10.289014,4.456709,1.877122,0.353276,0.695221,1.045077,6.210493
cuda,DebertaForMaskedLM,4,33.798170,26.718553,16.474174,3.122986,20.134392,5.749774,2.694514,0.402615,14.806862,2.670982,21.866289
cuda,DebertaForQuestionAnswering,8,33.647449,26.641360,16.486096,3.082670,19.951453,5.683528,2.666037,0.397282,16.282137,3.024485,23.105381
cuda,DebertaV2ForMaskedLM,1,51.815697,38.290586,20.228699,4.627292,23.649398,7.426656,3.759486,0.704216,34.227754,1.928255,42.746274
cuda,DebertaV2ForQuestionAnswering,2,51.538186,38.115479,20.147296,5.170307,24.239453,8.885181,4.403039,0.710915,34.297352,0.578670,44.041365
