dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,13.882566,12.484393,6.300686,2.037064,8.485594,3.393221,1.294907,0.265503,0.000014,8.160731,4.319410
cuda,Background_Matting,4,13.607108,12.767078,7.053993,2.658576,10.051323,5.276994,2.247948,0.265688,0.504831,6.254603
cuda,LearningToPaint,96,6.197243,5.828046,3.333295,0.971876,3.893857,1.208897,0.579506,0.087501,0.263179,1.834795
cuda,Super_SloMo,6,13.713312,12.629182,7.505780,2.642632,10.166339,5.277656,2.020368,0.114579,0.398157,5.782500
cuda,alexnet,128,1.961867,1.888762,1.616845,0.197953,2.814471,0.717307,0.252506,0.012500,0.169317,1.571408
cuda,attention_is_all_you_need_pytorch,256,29.614233,28.401874,21.923163,1.984833,24.369963,3.936144,1.495806,0.298388,0.583153,9.044996,5.122394
cuda,dcgan,32,2.006533,1.926803,1.524885,0.176396,2.109253,0.178714,0.075851,0.011456,0.111326,0.879476
cuda,demucs,4,0.239029
cuda,densenet121,4,36.162537,34.021338,18.358702,6.514767,23.279046,13.636488,4.220392,0.824056,0.790408,12.477577
cuda,dlrm,1024,1.673084,1.511370,1.129143,0.148913,2.091841,0.331603,0.105297,0.013471,0.119447,1.237990
cuda,drq,1,2.180665,2.025914,1.694073,0.109071,2.662700,0.110839,0.057697,0.012535,0.254843,1.339603
cuda,fastNLP_Bert,6,15.522716,13.949448,8.338760,1.778998,11.748598,3.238338,1.340664,0.247212,0.794495,4.232073,6.076797
cuda,functorch_dp_cifar10,64,5.401551,5.188849,2.989146,1.086446,5.543539,2.093413,0.622737,0.060632,3.528926,7.209753,3.345658
cuda,hf_Albert,8,9.698342,8.422593,3.445526,1.757339,6.774215,2.801372,1.035469,0.136360,3.373358,8.538292,2.900128
cuda,hf_Bart,4,18.093131,16.428574,9.192844,2.635091,13.266794,4.209259,1.714479,0.356358,2.816525,3.691953,9.642370
cuda,hf_Bert,4,12.686129,11.179053,5.841784,1.759963,8.710882,3.062528,1.218285,0.241049,0.678110,5.393953,0.373903
cuda,hf_DistilBert,8,6.381258,5.771120,3.036092,0.940674,5.010903,1.590227,0.663783,0.112081,2.190879,5.151453,1.839680
cuda,hf_GPT2,4,11.529608,9.970418,4.657396,1.820129,6.897550,2.470443,1.178017,0.216508,2.589617,6.736216,2.267502
cuda,hf_Longformer,2,130.344756,123.838431,109.142581,7.085445,114.285811,93.390746,4.307861,0.396178,17.355386,0.698090,29.916878
cuda,hf_Reformer,4,10.680539,8.988352,7.872193,0.700400,8.703724,1.061283,0.533163,0.047145,2.365868,3.606593,3.936153
cuda,hf_T5_large,2,60.328058,48.966780,21.485722,7.988073,34.901986,18.739738,5.199109,2.279535,4.557787,23.178500,26.428604
cuda,lennard_jones,1000,1.271472,1.206192,0.992320,0.060483,1.579880,0.042942,0.030527,0.005655,0.130204,0.782560
cuda,mnasnet1_0,32,13.869516,13.089565,7.519402,2.593910,8.594724,3.683095,1.562333,0.260562,3.004660,6.767104,2.653675
cuda,mobilenet_v2,96,15.375090,14.536619,8.264580,2.486586,8.969423,4.122754,1.715945,0.310532,0.511926,4.009015
cuda,mobilenet_v3_large,32,14.526501,13.664428,7.598981,2.483226,9.682448,4.015610,1.643890,0.283211,32.855752,37.700977,32.614253
cuda,nvidia_deeprecommender,256,1.486359,1.380452,1.085806,0.132220,2.150167,0.101012,0.059323,0.008670,0.526547,1.728973,0.396849
cuda,pytorch_CycleGAN_and_pix2pix,1,5.240515,4.909771,2.576122,0.889794,4.554175,1.663821,0.649905,0.065363,0.192161,3.097536
cuda,pytorch_stargan,16,5.910472,5.566686,3.154368,0.977670,4.144982,1.074100,0.379304,0.055687,19.940254,39.668980,21.948547
cuda,pytorch_struct,200,1.845695,1.698179,1.176262,0.136767,2.457383,0.165243,0.095873,0.018832,19.264285,20.691454,19.142002
cuda,pytorch_unet,1,6.928916,6.511841,3.891061,1.158072,5.315411,2.245997,0.835895,0.089325,0.247632,3.004833
cuda,resnet152,32,36.089240,33.616407,15.632875,7.423898,16.878153,9.491822,3.311388,1.316321,3.988192,12.945982,3.039782
cuda,resnet18,16,6.579020,6.226712,3.934304,1.148583,4.811996,1.665449,0.698652,0.084626,2.653468,4.719072,2.392135
cuda,resnet50,32,13.534065,12.678534,6.807147,2.319372,7.865519,3.503286,1.422511,0.256392,3.590065,7.253417,3.361228
cuda,resnext50_32x4d,8,12.431650,11.584374,5.815109,2.156261,7.060613,2.926657,1.347933,0.231117,3.337662,7.007274,3.138558
cuda,shufflenet_v2_x1_0,128,15.750051,14.775244,8.180252,2.612191,10.216979,5.069105,2.341886,0.384909,0.368383,5.125320
cuda,soft_actor_critic,256,1.846950,1.729757,1.539515,0.058082,2.487066,0.050684,0.030510,0.005758,0.315061,1.325432
cuda,speech_transformer,32,17.157117,15.449851,8.514656,2.360512,12.319838,3.780632,1.947900,0.271559,0.135677,6.419730
cuda,squeezenet1_1,32,2.604713,2.448960,1.867719,0.404365,3.540574,1.169495,0.533359,0.034258,0.148121,2.237370
cuda,timm_efficientdet,1,57.054619,47.392051,23.081281,10.915017,33.901181,18.209819,6.571601,1.688931,34.443693,46.862491,56.580211
cuda,timm_efficientnet,32,16.382789,14.595109,7.648878,2.801909,10.340762,4.806767,1.864085,0.338964,39.584882,45.194932,39.293552
cuda,timm_nfnet,128,14.880184,12.847213,5.500858,3.227260,11.450389,5.086288,1.746905,0.292820,1.219978,10.525933,0.710120
cuda,timm_regnet,32,17.414127,15.144601,7.153681,3.245133,9.132856,4.374718,1.565191,0.380842,23.166413,28.523232,22.776108
cuda,timm_resnest,32,9.377895,8.869684,6.074820,1.427529,8.466768,3.158137,1.297063,0.109546,34.437112,45.286267,38.303790
cuda,timm_vision_transformer,8,8.820524,8.067928,4.158629,1.370985,7.500185,2.742536,1.115889,0.173303,13.859996,17.271196,18.641558
cuda,timm_vision_transformer_large,8,25.595360,22.989525,9.245715,4.687821,15.606510,7.845673,3.286199,0.984149,11.919435,12.619436,23.190393
cuda,timm_vovnet,32,11.780508,10.431786,5.943118,1.878518,8.214345,3.743526,1.507768,0.179354,3.290496,7.513737,3.056637
cuda,tts_angular,64,1.166410,1.069384,0.962467,0.045995,1.467527,0.026870,0.014364,0.001505,0.097366,0.650609
cuda,vgg16,64,2.093659,1.994854,1.587088,0.264629,2.832456,0.727482,0.307382,0.021369,0.217019,1.735716
cuda,yolov3,16,20.810368,19.200701,10.599520,3.753353,13.342564,6.866163,2.475818,0.463841,0.536186,7.171992
