dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0129,45.4587,1.4409,1.0000
cuda,Background_Matting,4,1.0002,186.5044,0.7363,0.9998
cuda,LearningToPaint,96,1.0009,15.6096,0.4449,0.9442
cuda,Super_SloMo,6,1.0005,117.5880,1.1303,1.0023
cuda,alexnet,128,0.9976,12.4380,0.1656,0.9542
cuda,attention_is_all_you_need_pytorch,256,0.9999,71.9711,1.2336,0.9476
cuda,dcgan,32,0.9681,2.8396,0.1816,0.9754
cuda,demucs,4,0.9998,77.5512,0.3047,0.9886
cuda,densenet121,4,0.9994,65.2279,2.1533,0.9904
cuda,dlrm,1024,1.5097,151.0005,0.2670,0.8149
cuda,drq,1,0.9895,2.9492,0.3116,0.9870
cuda,fastNLP_Bert,6,0.9939,60.6835,1.5350,1.0011
cuda,functorch_dp_cifar10,64,1.0000,11.4316,0.2894,0.9961
cuda,hf_Albert,8,0.9998,75.1811,1.2705,1.0000
cuda,hf_Bart,4,1.0119,54.0492,1.7110,1.0000
cuda,hf_Bert,4,1.0311,38.0434,1.5757,1.0000
cuda,hf_BigBird,2,0.9510,197.2874,3.6006,0.9070
cuda,hf_DistilBert,8,0.9995,38.8811,0.6582,1.0000
cuda,hf_GPT2,4,1.0107,50.0408,1.5475,1.0000
cuda,hf_GPT2_large,4,0.9997,240.9542,4.8820,1.0000
cuda,hf_Longformer,2,0.9191,149.7218,6.4767,0.9999
cuda,hf_Reformer,4,0.9975,83.2616,1.6752,0.9999
cuda,hf_T5,8,0.9997,182.9663,2.4115,1.0000
cuda,hf_T5_large,2,1.0245,185.3574,10.9688,0.9220
cuda,lennard_jones,1000,0.9520,1.0985,0.1437,0.9995
cuda,mnasnet1_0,32,1.0011,28.1620,0.8178,0.9869
cuda,mobilenet_v2,96,0.9996,71.3443,0.8176,0.9928
cuda,mobilenet_v2_quantized_qat,96,1.0015,147.0549,1.3470,0.9958
cuda,mobilenet_v3_large,32,1.0040,31.1321,0.9029,0.9878
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9989,8.5418,0.1927,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9943,16.1487,0.4117,0.9986
cuda,pytorch_stargan,16,0.9987,24.1844,0.4074,0.9975
cuda,pytorch_struct,200,0.9934,3.8565,0.2538,1.0000
cuda,pytorch_unet,1,0.9999,58.5377,0.4591,0.9985
cuda,resnet152,32,0.9996,89.9512,2.3976,0.9975
cuda,resnet18,16,1.0009,11.9823,0.4291,0.9831
cuda,resnet50,32,0.9986,38.7673,0.8729,0.9942
cuda,resnet50_quantized_qat,32,1.0011,92.3369,1.1925,0.9967
cuda,resnext50_32x4d,8,1.0030,26.2288,0.9015,0.9954
cuda,shufflenet_v2_x1_0,128,0.9990,36.9075,0.9602,0.9739
cuda,soft_actor_critic,256,0.9398,1.0351,0.2198,0.9998
cuda,speech_transformer,32,0.9917,48.9404,1.6852,0.9982
cuda,squeezenet1_1,32,1.0005,12.5076,0.2329,0.9749
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.9838,139.4807,9.5604,1.0111
cuda,timm_efficientnet,32,0.9528,44.0991,1.8262,0.9937
cuda,timm_nfnet,128,0.9995,205.8247,2.0838,0.9358
cuda,timm_regnet,32,0.9646,101.8556,2.2653,0.9985
cuda,timm_resnest,32,0.9989,31.5976,0.6126,0.9935
cuda,timm_vision_transformer,8,1.0074,23.3720,0.8517,0.9943
cuda,timm_vision_transformer_large,8,0.9981,198.0557,2.4662,0.9997
cuda,timm_vovnet,32,0.9091,42.4304,1.4258,0.9933
cuda,tts_angular,64,0.9714,9.4909,0.1820,0.9884
cuda,vgg16,64,0.9996,106.1216,0.1848,0.9944
cuda,yolov3,16,0.9998,102.2897,1.6194,0.9957
