dev,name,batch_size,speedup
cuda,BERT_pytorch,16,1.3219
cuda,Background_Matting,4,0.8678
cuda,LearningToPaint,96,0.8385
cuda,Super_SloMo,6,0.8672
cuda,alexnet,128,0.8050
cuda,attention_is_all_you_need_pytorch,256,0.7601
cuda,dcgan,32,1.2888
cuda,demucs,4,0.9994
cuda,densenet121,4,2.3763
cuda,dlrm,0,0.0000
cuda,drq,1,1.6318
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,0.7539
cuda,hf_Bart,4,0.7611
cuda,hf_Bert,4,0.7224
cuda,hf_BigBird,2,0.8473
cuda,hf_DistilBert,8,0.6770
cuda,hf_GPT2,4,0.7390
cuda,hf_Longformer,2,0.7532
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,0,0.0000
cuda,mnasnet1_0,32,0.8393
cuda,mobilenet_v2,96,0.7277
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.0244
cuda,moco,32,0.9934
cuda,nvidia_deeprecommender,256,0.5267
cuda,pytorch_CycleGAN_and_pix2pix,1,1.2176
cuda,pytorch_stargan,16,0.8666
cuda,pytorch_struct,200,0.8847
cuda,pytorch_unet,1,0.8504
cuda,resnet18,16,1.1881
cuda,resnet50,32,0.7639
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.1464
cuda,shufflenet_v2_x1_0,128,0.8125
cuda,soft_actor_critic,256,1.1682
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.0801
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.9996
cuda,timm_efficientnet,32,0.7709
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,0.8219
cuda,timm_resnest,32,0.7990
cuda,timm_vision_transformer,8,1.4366
cuda,timm_vovnet,32,0.7985
cuda,tts_angular,64,0.9997
cuda,vgg16,64,0.8541
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,0,0.0000
