dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.2811
cuda,beit_base_patch16_224,64,0.9557
cuda,botnet26t_256,128,1.4003
cuda,cait_m36_384,2,0.9795
cuda,coat_lite_mini,128,1.0740
cuda,convit_base,32,1.1508
cuda,convmixer_768_32,32,1.0721
cuda,convnext_base,32,1.0446
cuda,crossvit_9_240,64,1.0829
cuda,cspdarknet53,64,1.5077
cuda,deit_base_distilled_patch16_224,64,1.0195
cuda,densenet121,64,1.4670
cuda,dla102,64,1.4118
cuda,dm_nfnet_f0,128,1.2124
cuda,dpn107,32,1.1553
cuda,eca_botnext26ts_256,0,0.0000
cuda,eca_halonext26ts,0,0.0000
cuda,ecaresnet101d,64,1.4123
cuda,ese_vovnet19b_dw,128,1.3375
cuda,fbnetc_100,128,1.4034
cuda,fbnetv3_b,128,1.3066
cuda,gernet_l,128,1.1894
cuda,ghostnet_100,128,1.4059
cuda,gluon_inception_v3,128,1.2808
cuda,gluon_senet154,32,1.1976
cuda,gluon_xception65,32,1.1242
cuda,gmixer_24_224,64,0.9944
cuda,gmlp_s16_224,64,0.9982
cuda,hardcorenas_a,128,1.3186
cuda,hrnet_w18,2,1.3016
cuda,inception_v3,128,1.2809
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,1.8285
cuda,legacy_senet154,32,1.2006
cuda,levit_128,0,0.0000
cuda,mixer_b16_224,64,0.9872
cuda,mixnet_l,64,1.1086
cuda,mnasnet_100,128,1.4148
cuda,mobilenetv2_100,128,1.2481
cuda,mobilenetv3_large_100,128,1.3903
cuda,mobilevit_s,0,0.0000
cuda,nasnetalarge,16,1.1313
cuda,nfnet_l0,0,0.0000
cuda,pit_b_224,64,1.0624
cuda,pnasnet5large,16,1.1184
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.6429
cuda,repvgg_a2,128,1.3428
cuda,res2net101_26w_4s,64,1.2681
cuda,res2net50_14w_8s,2,1.3897
cuda,res2next50,2,1.3530
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,32,1.3299
cuda,resnet18,128,1.3261
cuda,rexnet_100,128,1.1317
cuda,sebotnet33ts_256,64,1.1419
cuda,selecsls42b,128,1.3730
cuda,spnasnet_100,128,1.4077
cuda,swin_base_patch4_window7_224,64,0.9847
cuda,swsl_resnext101_32x16d,0,0.0000
cuda,tf_efficientnet_b0,128,1.0953
cuda,tf_mixnet_l,64,1.1046
cuda,tinynet_a,128,1.1087
cuda,tnt_s_patch16_224,64,1.5631
cuda,twins_pcpvt_base,32,1.2557
cuda,visformer_small,0,0.0000
cuda,vit_base_patch16_224,64,0.9805
cuda,volo_d1_224,64,1.1549
cuda,xcit_large_24_p8_224,5,1.0331
