dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.1109
cuda,beit_base_patch16_224,128,0.9721
cuda,botnet26t_256,128,1.1500
cuda,cait_m36_384,4,0.9982
cuda,coat_lite_mini,128,1.0460
cuda,convit_base,64,1.1485
cuda,convmixer_768_32,64,1.0202
cuda,convnext_base,64,0.9879
cuda,crossvit_9_240,64,1.1094
cuda,cspdarknet53,64,0.9406
cuda,deit_base_distilled_patch16_224,128,1.0374
cuda,densenet121,128,1.1016
cuda,dla102,128,1.2486
cuda,dm_nfnet_f0,128,0.7013
cuda,dpn107,64,1.0201
cuda,eca_botnext26ts_256,128,1.1752
cuda,eca_halonext26ts,128,1.1669
cuda,ecaresnet101d,128,1.1911
cuda,ese_vovnet19b_dw,128,1.0534
cuda,fbnetc_100,128,1.0136
cuda,fbnetv3_b,128,0.8543
cuda,gernet_l,128,1.0050
cuda,ghostnet_100,128,1.2067
cuda,gluon_inception_v3,128,1.1116
cuda,gluon_senet154,64,1.1549
cuda,gluon_xception65,32,1.0713
cuda,gmixer_24_224,128,1.0562
cuda,gmlp_s16_224,128,0.9847
cuda,hardcorenas_a,128,1.0376
cuda,hrnet_w18,128,1.2511
cuda,inception_v3,128,1.1112
cuda,jx_nest_base,64,1.1353
cuda,lcnet_050,128,0.8838
cuda,legacy_senet154,0,0.0000
cuda,levit_128,128,1.1535
cuda,mixer_b16_224,128,0.9828
cuda,mixnet_l,128,0.9915
cuda,mnasnet_100,128,1.0300
cuda,mobilenetv2_100,128,0.9141
cuda,mobilenetv3_large_100,128,0.9930
cuda,mobilevit_s,128,1.1410
cuda,nasnetalarge,16,1.0902
cuda,nfnet_l0,128,1.2187
cuda,pit_b_224,64,1.0413
cuda,pnasnet5large,16,1.0818
cuda,poolformer_m36,64,1.0467
cuda,regnety_002,128,1.1725
cuda,repvgg_a2,128,0.9446
cuda,res2net101_26w_4s,128,1.1012
cuda,res2net50_14w_8s,128,1.1655
cuda,res2next50,128,1.1003
cuda,resmlp_12_224,128,1.1981
cuda,resnest101e,64,1.1242
cuda,resnet18,128,1.1486
cuda,rexnet_100,128,1.0288
cuda,sebotnet33ts_256,128,1.1782
cuda,selecsls42b,128,1.1860
cuda,spnasnet_100,128,0.9757
cuda,swin_base_patch4_window7_224,64,1.0505
cuda,swsl_resnext101_32x16d,32,1.0921
cuda,tf_efficientnet_b0,128,1.0582
cuda,tf_mixnet_l,128,0.9938
cuda,tinynet_a,128,1.0151
cuda,tnt_s_patch16_224,128,1.0070
cuda,twins_pcpvt_base,128,1.0420
cuda,visformer_small,128,1.0256
cuda,vit_base_patch16_224,128,0.9896
cuda,volo_d1_224,128,1.0566
cuda,xcit_large_24_p8_224,11,1.0011
