dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,29.744258,24.549101,22.215420,12.225856,2.978555,16.628341,4.268234,2.154684,0.316933,28.292833,10.887946
cuda,Background_Matting,4,25.268497,21.955504,19.136052,11.229303,3.549263,16.549637,5.233679,3.268231,0.233121,32.531695,11.635350
cuda,LearningToPaint,96,15.226873,13.837904,10.670439,6.727684,1.173300,10.164807,1.259688,0.758821,0.073078,23.531700,5.759348
cuda,Super_SloMo,6,26.068995,23.209414,20.548890,12.461082,3.438270,16.593059,5.971519,2.788479,0.147206,9.905072,8.035016
cuda,alexnet,128,7.149989,6.667170,4.014282,2.238164,0.261173,5.558213,0.830184,0.335079,0.015202,3.746793,3.808982
cuda,attention_is_all_you_need_pytorch,256,30.569643,26.197403,23.548529,12.640196,2.777221,16.892761,5.039527,2.393478,0.375859,32.610934,11.005733
cuda,dcgan,32,6.246505,5.819183,3.718050,1.876218,0.221153,2.863604,0.222625,0.120284,0.012579,1.427853
cuda,demucs,4,15.481714,13.993126,10.964356,9.476058,0.720476,13.800249,1.481770,0.698831,0.044044,8.882354,6.239957
cuda,densenet121,4,58.464746,50.416623,46.710911,27.521637,7.984882,36.384161,13.718342,6.467762,0.687776,54.788579,24.382481
cuda,dlrm,1024,5.800062,5.430190,3.481427,1.671196,0.185752,2.966956,0.392684,0.173644,0.016026,1.709130
cuda,drq,1,8.983935,8.122847,4.731961,3.094052,0.139496,4.796137,0.194578,0.117970,0.015819,2.049529
cuda,fastNLP_Bert,6,32.957294,27.615180,24.808992,16.219544,2.481707,19.286538,4.152146,2.153966,0.315870,7.264851,9.623077
cuda,functorch_dp_cifar10,64,12.797985,11.587067,9.452398,5.405961,1.469699,10.314284,2.603716,0.962881,0.065745,34.917990,7.611522
cuda,hf_Albert,8,20.643407,18.171800,16.063018,7.820570,2.052269,11.368979,3.440986,1.562101,0.150272,9.627489,8.270893
cuda,hf_Bart,4,34.630458,28.186486,25.514424,13.922621,3.193589,18.714383,5.129876,2.930564,0.431019,2.858786,12.157009
cuda,hf_Bert,4,26.283777,20.934676,18.729377,9.632500,2.243109,13.265572,4.113165,2.013121,0.286539,3.439786,9.045165
cuda,hf_Bert_large,4,45.279610,35.345006,32.833799,16.285904,5.050370,21.386960,7.536781,3.875510,0.817601,3.269243,16.288945
cuda,hf_BigBird,2,84.207929,70.150532,67.585057,37.446654,10.177519,52.345741,22.917965,11.641239,0.597689,9.830427,35.740529
cuda,hf_DistilBert,8,18.523771,15.752075,12.994342,7.433131,1.215935,10.793908,1.953900,1.116594,0.117678,6.412787,6.272744
cuda,hf_GPT2,4,26.013517,21.425195,18.550598,10.292413,2.596978,13.052809,3.306737,2.181747,0.258509,8.208345,8.544535
cuda,hf_GPT2_large,4,64.491828,49.343489,46.774642,25.393666,7.473485,35.012953,12.770402,5.511459,1.392463,16.118938,26.011665
cuda,hf_Reformer,4,32.475695,28.008734,25.205695,22.421448,0.845588,25.222659,1.607836,0.810757,0.070743,5.542157,5.526798
cuda,hf_T5,8,31.559866,25.849099,23.005142,11.860460,2.835114,15.892987,4.933425,2.060465,0.305559,8.246765,10.798697
cuda,hf_T5_large,2,107.709852,80.687352,77.965637,38.853800,11.781457,51.322484,22.408440,7.918598,2.636210,26.982513,38.016140
cuda,lennard_jones,1000,5.598360,5.203641,2.951404,1.341702,0.071479,2.260328,0.089003,0.066042,0.006619,1.100097
cuda,mnasnet1_0,32,26.177479,22.924859,20.169977,12.263700,3.207295,15.747575,3.837144,2.026493,0.210224,69.426639,9.644804
cuda,mobilenet_v2,96,28.415807,25.329766,22.585095,14.185587,3.506945,17.186219,4.546861,2.164816,0.235862,88.548723,9.688812
cuda,mobilenet_v3_large,32,28.278624,24.663683,21.793688,13.324968,3.525711,17.852184,4.671780,2.277093,0.236740,92.243038,11.270303
cuda,nvidia_deeprecommender,256,6.147652,5.676263,3.285253,1.659760,0.292304,4.393984,0.142577,0.094075,0.009646,3.230901,0.526888
