dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,30.352934,25.610670,23.276950,12.731396,3.041796,17.011604,4.223306,2.352367,0.314904,11.591110,28.798402,22.491017
cuda,Background_Matting,4,25.738795,22.368372,19.601957,11.080082,3.304954,16.379133,5.674262,3.274501,0.237245,19.067030,33.917238,30.546473
cuda,LearningToPaint,96,15.470767,14.032621,10.858692,6.721793,1.206271,10.414691,1.281335,0.766586,0.074715,12.802460,23.087459,18.888173
cuda,Super_SloMo,6,26.039937,23.173001,20.502806,12.485609,3.449825,16.578957,5.947172,2.829472,0.149822,8.667308,18.523523,8.298097
cuda,alexnet,128,7.260149,6.768788,4.082907,2.363934,0.258864,5.770425,0.835746,0.336471,0.015341,4.510399,8.334639,4.356586
cuda,attention_is_all_you_need_pytorch,256,30.182662,25.911346,23.319436,12.940380,2.785289,17.718834,5.067114,2.401874,0.389127,14.345285,32.674020,25.479794
cuda,dcgan,32,6.243031,5.813278,3.717743,1.905233,0.221244,2.881725,0.223249,0.121548,0.012496,0.135100,1.549510
cuda,demucs,4,15.260938,13.775460,10.949506,9.468066,0.733842,13.374316,1.189497,0.703386,0.043676,5.871906,9.007088,11.699348
cuda,densenet121,4,58.249142,50.805097,47.105976,27.943742,7.642297,37.810005,14.598382,6.639554,0.703714,27.938793,55.981637,53.284295
cuda,dlrm,1024,5.782080,5.417119,3.465440,1.633206,0.186144,2.880842,0.393590,0.174259,0.016162,0.130061,1.790594
cuda,drq,1,6.900600,6.254166,3.954012,2.309237,0.137725,3.676548,0.194864,0.116272,0.015602,0.281707,1.985211
cuda,fastNLP_Bert,6,32.749675,27.828106,24.930586,16.389417,2.253791,19.808779,4.336184,2.184696,0.315750,0.801795,7.245158,10.533779
cuda,functorch_dp_cifar10,64,12.872476,11.681487,9.552471,5.548231,1.471483,10.452130,2.392857,0.959742,0.065667,25.864147,34.344223,33.451225
cuda,hf_Albert,8,20.333739,17.890851,15.829441,7.700703,2.030493,11.349222,3.384186,1.540961,0.149609,4.962612,9.857915,13.268854
cuda,hf_Bart,4,33.219746,27.357231,25.005365,13.532034,3.121869,17.953047,4.961740,2.896776,0.424216,2.904819,2.873844,14.557504
cuda,hf_Bert,4,25.433204,20.566213,18.356256,9.483710,2.178749,13.147378,3.996639,1.974958,0.284205,0.738950,3.531317,9.672301
cuda,hf_Bert_large,4,43.851028,34.033525,31.947885,15.703657,4.506056,20.503420,7.879072,3.841912,0.810704,1.043315,3.269497,16.374810
cuda,hf_BigBird,2,79.794591,67.603572,64.937145,36.431296,9.638768,51.411427,22.546525,10.941188,0.593411,16.284132,9.044050,51.401763
cuda,hf_DistilBert,8,18.336861,15.953358,12.978617,7.681202,1.179681,11.080229,1.919808,1.103831,0.116154,1.942841,6.320324,8.148543
cuda,hf_GPT2,4,25.873728,21.388964,18.463044,10.589336,2.605733,13.372991,3.560937,1.871702,0.259860,0.359907,8.205120,8.637513
