dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,4.830656,0.000220
cuda,Background_Matting,4,3.480631,0.000118
cuda,LearningToPaint,96,1.375255,0.000077
cuda,Super_SloMo,6,3.024653,0.000173
cuda,alexnet,128,0.484905,0.000064
cuda,attention_is_all_you_need_pytorch,256,4.372691,0.000212
cuda,dcgan,32,0.417542,0.000060
cuda,demucs,4,1.474686,0.000211
cuda,densenet121,4,7.650945,0.000199
cuda,dlrm,1024,0.362511,0.000103
cuda,drq,1,0.662581,0.000100
cuda,fastNLP_Bert,6,5.182293,0.000385
cuda,functorch_dp_cifar10,64,1.191486,0.000097
cuda,hf_Albert,8,2.595815,0.000191
cuda,hf_Bart,4,6.336837,0.000255
cuda,hf_Bert,4,5.173451,0.000179
cuda,hf_Bert_large,4,10.348853,0.000265
cuda,hf_BigBird,2,12.669645,0.002550
cuda,hf_DistilBert,8,2.456128,0.000196
cuda,hf_GPT2,4,4.791129,0.000296
cuda,hf_GPT2_large,4,14.804403,0.000804
cuda,hf_Longformer,2,9.634992,0.000748
cuda,hf_Reformer,4,4.039207,0.001259
cuda,hf_T5,8,5.809078,0.000321
cuda,hf_T5_large,2,26.426917,0.001202
cuda,lennard_jones,1000,0.384749,0.000060
cuda,mnasnet1_0,32,3.095902,0.000115
cuda,mobilenet_v2,96,3.333897,0.000113
cuda,mobilenet_v3_large,32,3.652820,0.000126
cuda,moco,32,34.395888,0.799388
cuda,nvidia_deeprecommender,256,0.480858,0.000063
cuda,phlippe_densenet,128,3.249095,0.000134
cuda,phlippe_resnet,128,1.327685,0.000077
cuda,pytorch_CycleGAN_and_pix2pix,1,1.182853,0.000097
cuda,pytorch_stargan,16,1.206247,0.000077
cuda,pytorch_struct,200,0.770471,0.000089
cuda,pytorch_unet,1,1.603246,0.000090
cuda,resnet152,32,9.193501,0.000210
cuda,resnet18,16,1.332544,0.000076
cuda,resnet50,32,3.202924,0.000104
cuda,resnext50_32x4d,8,3.227351,0.000103
cuda,shufflenet_v2_x1_0,128,3.430760,0.000149
cuda,soft_actor_critic,256,0.415795,0.000108
cuda,speech_transformer,32,5.840652,0.000537
cuda,squeezenet1_1,32,1.070387,0.000128
cuda,timm_efficientnet,32,5.018597,0.000414
cuda,timm_nfnet,128,6.161362,0.000314
cuda,timm_regnet,32,6.717960,0.000489
cuda,timm_resnest,32,1.791743,0.000105
cuda,timm_vision_transformer,32,3.277116,0.000179
cuda,timm_vision_transformer_large,32,10.302181,0.000393
cuda,timm_vovnet,32,3.538174,0.000300
cuda,tts_angular,64,0.435030,0.000094
cuda,vgg16,64,0.721138,0.000068
cuda,yolov3,16,5.043762,0.000167
