dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,44.012714,37.441426,34.838842,20.566841,6.653352,26.396847,9.678488,5.216047,0.579571,100.164108,18.065395
cuda,beit_base_patch16_224,64,23.485393,19.489492,16.778849,9.469320,2.084515,13.229968,3.839720,2.122378,0.276606,3.266092,8.784556
cuda,botnet26t_256,128,26.824304,23.873857,21.203932,14.773622,2.895580,20.857570,6.125259,2.561123,0.140039,51.328939,11.306655
cuda,cait_m36_384,4,64.632941,49.722653,47.033376,22.795376,6.901355,35.315106,15.871405,7.770415,2.170110,20.253226,28.985457
cuda,coat_lite_mini,128,28.602069,24.745571,21.935130,14.685626,3.156189,26.281566,7.819001,3.458018,0.231583,43.364209,17.217405
cuda,convit_base,64,26.379287,22.187762,19.341771,10.581363,2.399975,18.140741,5.553910,2.537046,0.287557,9.164088,12.931003
cuda,convmixer_768_32,32,23.995174,22.297960,18.860862,8.719049,3.172241,11.777370,3.884905,2.183588,0.317670,10.476753,2.603187
cuda,convnext_base,64,31.915949,24.322825,21.604344,11.355064,4.057051,18.966601,5.591803,3.405147,0.504383,11.961767,15.652832
cuda,crossvit_9_240,128,35.085262,28.840472,25.475445,13.706293,3.222270,25.076778,7.675925,3.634662,0.451203,33.134747,19.210639
cuda,cspdarknet53,64,34.298236,28.098152,24.823576,13.784081,4.467740,16.716294,5.053339,2.673533,0.324030,55.148545,11.559155
cuda,deit_base_distilled_patch16_224,64,20.784778,17.349346,15.011276,8.389980,1.720163,19.254884,4.145698,1.932083,0.229927,3.746867,14.936085
cuda,dla102,128,42.673060,36.241239,33.047215,18.022455,5.892619,20.959253,7.582386,3.949585,0.555557,38.162260,15.037184
cuda,dm_nfnet_f0,128,29.875134,23.286901,20.508941,9.872738,4.423629,15.901168,5.686021,2.400001,0.277545,30.101163,14.640774
cuda,dpn107,32,50.872967,40.602601,37.837622,19.850405,6.706020,24.437504,7.813214,4.621004,0.564150,29.226394,18.515392
cuda,eca_botnext26ts_256,128,28.853835,25.709925,22.442644,15.395922,3.093762,21.204249,6.507919,2.575520,0.156538,55.191245,11.522514
cuda,ese_vovnet19b_dw,128,20.351205,17.916610,14.437503,9.456784,2.253024,13.632866,3.473458,1.631347,0.116541,47.852201,7.940763
cuda,fbnetc_100,128,33.428007,28.117340,24.631917,15.101459,4.203890,18.365940,4.739919,2.616042,0.296354,92.027544,11.305947
cuda,fbnetv3_b,128,49.701654,41.192179,37.884903,21.170914,6.643226,25.461638,9.187199,4.378198,0.633294,102.929750,17.831246
cuda,gernet_l,128,27.113506,22.282797,19.053540,10.413748,3.451331,12.801889,2.952174,2.173992,0.229000,46.019133,8.916455
cuda,ghostnet_100,128,45.177448,37.074055,33.634203,20.034083,6.256527,27.733101,8.752360,4.348937,0.494271,175.587448,19.187663
cuda,gluon_inception_v3,128,44.058240,37.705563,34.124597,20.499469,6.178741,26.757719,9.757310,5.246840,0.587408,96.467434,18.445028
cuda,gluon_xception65,32,47.469684,39.068235,36.011077,17.969983,6.654572,19.331939,7.161711,3.752095,0.707425,31.204615,15.397259
cuda,gmixer_24_224,128,29.657710,23.574025,21.365202,10.905619,2.696980,16.831371,5.914613,3.036068,0.396741,7.055311,12.897106
cuda,gmlp_s16_224,128,32.306501,26.469652,23.122816,12.695309,3.117558,20.280700,6.325412,3.210695,0.426242,13.176398,15.115030
cuda,hrnet_w18,128,114.639917,104.648819,101.830790,52.158661,20.535942,59.007369,29.116945,12.915304,5.175644,83.487645,46.092551
cuda,inception_v3,128,44.635267,37.927513,35.268126,20.884971,6.620889,26.676707,9.268944,5.762404,0.589075,94.357275,17.887287
cuda,jx_nest_base,32,39.561940,32.901049,30.190209,17.558969,4.402781,28.381901,11.072218,4.348698,0.606123,24.567591,20.754467
cuda,lcnet_050,128,20.442057,18.069845,15.558152,9.410639,2.470154,12.910103,3.362512,1.570537,0.126330,70.439706,8.034697
cuda,mixer_b16_224,128,19.533305,16.291623,13.643049,7.713047,1.496058,12.014498,2.207395,1.316425,0.146789,6.014327,8.097479
cuda,mixnet_l,128,43.136829,34.236811,31.848554,18.305284,4.622674,25.106510,7.502542,4.160466,0.532715,98.543056,16.862724
cuda,mnasnet_100,128,27.570058,23.666540,21.023677,12.873147,3.171730,16.548757,4.448541,2.170858,0.219175,84.515046,9.833666
cuda,mobilenetv2_100,128,28.691472,24.723680,22.269197,13.579522,3.488991,16.462058,4.347933,2.405164,0.232138,94.887139,9.539912
cuda,mobilenetv3_large_100,128,30.433348,26.307246,23.818027,14.410713,3.895022,18.868401,4.905529,2.819955,0.252244,118.546661,11.666806
cuda,mobilevit_s,64,41.062207,35.448106,32.839916,22.146613,6.019311,38.143183,15.624917,7.004268,0.396292,103.929576,26.028507
cuda,nfnet_l0,128,26.996727,21.782285,18.976007,9.308473,3.581290,15.835821,5.226743,2.303022,0.272427,35.298120,13.717183
cuda,pit_b_224,64,25.152253,21.185610,18.474154,10.653704,2.058892,15.636439,4.602774,2.203621,0.260052,11.248635,10.053478
cuda,pnasnet5large,16,82.320920,74.103431,71.330119,37.139478,13.790580,45.059798,21.426657,10.358655,1.936980,44.166461,34.846973
cuda,poolformer_m36,64,44.663413,37.068592,34.436032,19.807038,7.307936,31.043107,14.736521,6.554391,0.614058,31.536358,24.588125
cuda,regnety_002,128,27.114545,22.148215,19.629307,11.486606,3.276679,15.107524,4.005099,2.168378,0.248058,69.119245,9.926754
