dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,1.6375,162.6770,36.4355,1.2680,16.5008,13.0132,441,1,11,6
cuda,AlbertForQuestionAnswering,4,1.6444,160.6897,33.0221,1.3147,16.2630,12.3704,441,1,11,6
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.5636,72.5389,37.9799,0.9749,11.9027,12.2092,484,1,11,6
cuda,BartForConditionalGeneration,2,1.5071,95.6514,75.9547,1.0139,15.5970,15.3829,1260,1,11,6
cuda,BertForMaskedLM,16,1.6163,68.2267,40.6351,1.0518,11.6459,11.0724,372,1,11,6
cuda,BertForQuestionAnswering,16,1.8066,52.6222,37.9553,1.1729,8.8466,7.5428,379,1,11,6
cuda,BlenderbotForCausalLM,4,1.3388,87.8328,68.9951,0.9990,31.1116,31.1419,937,1,11,6
cuda,BlenderbotSmallForCausalLM,64,1.3191,46.8624,29.4318,0.9119,7.7848,8.5372,329,1,11,6
cuda,BlenderbotSmallForConditionalGeneration,64,1.4696,82.8079,54.9011,0.9803,13.3990,13.6682,842,1,11,6
cuda,CamemBert,16,1.5619,76.0448,38.5624,1.0491,11.8036,11.2508,379,1,11,6
cuda,DebertaForMaskedLM,4,0.9079,67.7810,56.2308,0.9988,4.9442,4.9501,735,94,155,11
cuda,DebertaForQuestionAnswering,8,1.0756,70.1792,56.1259,1.1525,6.2231,5.3996,742,94,155,11
cuda,DebertaV2ForMaskedLM,1,0.7579,151.7598,75.1923,0.9664,11.6411,12.0452,940,178,278,11
cuda,DebertaV2ForQuestionAnswering,2,0.7713,155.4833,73.3322,0.9800,12.2851,12.5361,947,178,278,11
cuda,DistilBertForMaskedLM,128,1.2396,68.3574,34.5557,0.9624,11.0526,11.4846,208,1,11,6
cuda,DistilBertForQuestionAnswering,256,1.4556,71.1560,35.5875,1.1479,9.5385,8.3096,216,1,11,6
cuda,DistillGPT2,16,1.7177,61.5470,28.4654,1.0642,11.4247,10.7351,332,1,11,6
cuda,ElectraForCausalLM,32,1.8686,47.3605,52.9436,0.9739,11.1043,11.4020,377,1,11,6
cuda,ElectraForQuestionAnswering,64,2.1601,54.0331,45.9301,1.1950,10.4133,8.7139,380,1,11,6
cuda,GPT2ForSequenceClassification,4,2.3600,38.6928,35.1144,1.2307,9.0873,7.3837,646,1,11,6
cuda,LayoutLMForMaskedLM,16,1.6376,68.7268,39.5133,1.0518,11.6797,11.1047,398,1,11,6
cuda,LayoutLMForSequenceClassification,16,1.8336,53.4914,47.0243,1.1368,8.8766,7.8083,396,1,11,6
cuda,M2M100ForConditionalGeneration,16,1.5350,93.9210,135.0663,0.9908,11.3017,11.4070,1273,1,11,6
cuda,MBartForCausalLM,4,1.5575,72.8318,40.3365,0.9912,11.9196,12.0251,484,1,11,6
cuda,MBartForConditionalGeneration,2,1.4981,92.4660,79.4957,1.0307,15.6138,15.1486,1265,1,11,6
cuda,MT5ForConditionalGeneration,16,2.2427,47.2741,133.0555,1.0018,10.9634,10.9435,1175,1,11,6
cuda,MegatronBertForCausalLM,4,1.5719,55.5220,65.7703,1.0962,9.0322,8.2394,723,1,11,6
cuda,MegatronBertForQuestionAnswering,8,1.6782,84.5301,67.0001,1.1152,13.3824,12.0004,726,1,11,6
cuda,MobileBertForMaskedLM,64,1.2064,152.6089,147.9057,1.0160,7.1229,7.0106,1449,1,5,4
cuda,MobileBertForQuestionAnswering,128,1.1853,147.5787,141.7778,0.8392,7.9433,9.4658,1453,1,5,4
cuda,OPTForCausalLM,2,2.4656,68.2441,38.1699,1.1346,17.1579,15.1229,536,1,11,6
cuda,PLBartForCausalLM,8,1.6387,68.4604,26.3885,0.9886,11.7446,11.8795,256,1,11,6
cuda,PLBartForConditionalGeneration,4,1.6767,70.8875,48.5554,1.0520,13.0738,12.4279,660,1,11,6
cuda,PegasusForCausalLM,32,1.2191,56.6915,38.5885,0.9864,7.6748,7.7804,483,1,11,6
cuda,PegasusForConditionalGeneration,32,1.4313,109.2848,67.3269,1.0689,14.4376,13.5072,1250,1,5,4
cuda,RobertaForCausalLM,16,1.6995,67.8338,38.3016,1.0519,11.6424,11.0683,383,1,11,6
cuda,RobertaForQuestionAnswering,16,1.8076,53.0819,37.1520,1.1724,8.8418,7.5418,386,1,11,6
cuda,Speech2Text2ForCausalLM,256,1.5788,34.3617,25.3067,0.8779,6.8198,7.7683,265,1,11,6
cuda,T5ForConditionalGeneration,4,1.7729,58.8505,51.4302,1.1813,8.5207,7.2128,812,1,11,6
cuda,T5Small,4,1.7703,58.9410,51.6669,1.1813,8.5207,7.2128,812,1,11,6
cuda,TrOCRForCausalLM,32,1.2975,106.3656,37.8108,0.9583,14.0976,14.7112,483,1,11,6
cuda,XGLMForCausalLM,8,1.5287,76.7320,132.9075,0.9792,10.4421,10.6639,1003,1,11,6
cuda,XLNetLMHeadModel,8,1.8211,152.9245,93.6523,1.1342,16.4369,14.4920,768,3,14,8
cuda,YituTechConvBert,16,1.5232,82.1920,69.1153,1.0411,10.6702,10.2485,636,1,11,6
