dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.6566,19.2728,1.0992
cuda,AlbertForQuestionAnswering,4,1.6663,18.8036,1.1305
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.4427,22.4559,1.0568
cuda,BartForConditionalGeneration,2,1.4582,50.2562,0.9837
cuda,BertForMaskedLM,64,1.3515,21.8849,0.9293
cuda,BertForQuestionAnswering,128,1.4960,21.1397,1.0109
cuda,BigBird,1,1.1426,44.2144,0.8172
cuda,BlenderbotSmallForCausalLM,64,1.2627,16.9157,0.8460
cuda,BlenderbotSmallForConditionalGeneration,64,1.4268,34.3312,0.9593
cuda,CamemBert,1,3.6217,20.1693,0.8062
cuda,DebertaForMaskedLM,4,1.2981,100.2849,0.4088
cuda,DebertaForQuestionAnswering,8,1.1547,101.7230,0.3070
cuda,DistilBertForMaskedLM,64,1.2705,13.3026,0.8803
cuda,DistilBertForQuestionAnswering,64,1.4933,12.3835,0.9267
cuda,DistillGPT2,1,2.6600,14.0362,0.7997
cuda,ElectraForCausalLM,32,1.8286,27.8612,0.8560
cuda,ElectraForQuestionAnswering,64,2.1251,21.6272,1.0170
cuda,GPT2ForSequenceClassification,4,2.3147,19.5413,1.0776
cuda,LayoutLMForMaskedLM,16,1.6513,23.5468,0.9481
cuda,LayoutLMForSequenceClassification,16,1.8542,28.4985,1.0045
cuda,M2M100ForConditionalGeneration,8,2.7312,63.8990,0.7882
cuda,MBartForCausalLM,32,1.1967,23.7045,0.9418
cuda,MBartForConditionalGeneration,16,1.6872,50.1819,0.9218
cuda,MT5ForConditionalGeneration,8,3.5740,37.5153,0.8756
cuda,MegatronBertForCausalLM,16,1.8633,41.8029,0.8918
cuda,MegatronBertForQuestionAnswering,16,2.0304,40.2522,0.8930
cuda,MobileBertForMaskedLM,32,5.2367,67.8398,0.6698
cuda,MobileBertForQuestionAnswering,64,3.7958,65.5677,0.6085
cuda,OPTForCausalLM,32,1.5636,21.9951,0.9249
cuda,PLBartForCausalLM,32,1.2813,15.1674,0.8546
cuda,PLBartForConditionalGeneration,16,1.9498,29.7226,0.8848
cuda,PegasusForCausalLM,32,1.1826,24.8410,0.9709
cuda,PegasusForConditionalGeneration,16,1.7005,52.9764,0.9159
cuda,RobertaForCausalLM,64,1.4440,21.8630,0.9289
cuda,RobertaForQuestionAnswering,128,1.5075,19.9386,1.0109
cuda,Speech2Text2ForCausalLM,128,1.5660,15.9755,0.8691
cuda,T5ForConditionalGeneration,4,1.6173,30.2131,0.9662
cuda,T5Small,1,1.8074,32.0447,0.9567
cuda,TrOCRForCausalLM,32,1.1947,22.9179,0.9211
cuda,XGLMForCausalLM,8,1.7886,75.1365,0.8055
cuda,YituTechConvBert,1,4.7995,43.8513,0.7879
