dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AllenaiLongformerBase,1,9.273049
cuda,BartForCausalLM,4,2.296086
cuda,BertForMaskedLM,64,2.720370
cuda,BertForQuestionAnswering,128,2.739590
cuda,BigBird,1,11.305915
cuda,BlenderbotSmallForCausalLM,64,1.614063
cuda,BlenderbotSmallForConditionalGeneration,64,4.095043
cuda,CamemBert,1,2.725367
cuda,DebertaForMaskedLM,4,6.399415
cuda,DebertaForQuestionAnswering,8,6.249827
cuda,DistilBertForMaskedLM,64,1.276889
cuda,DistilBertForQuestionAnswering,64,1.317258
cuda,DistillGPT2,1,1.330462
cuda,ElectraForCausalLM,32,2.826424
cuda,ElectraForQuestionAnswering,64,2.727595
cuda,LayoutLMForMaskedLM,16,3.107851
cuda,LayoutLMForSequenceClassification,16,3.142984
cuda,M2M100ForConditionalGeneration,8,6.014143
cuda,MBartForCausalLM,32,2.384577
cuda,MBartForConditionalGeneration,16,6.013584
cuda,MT5ForConditionalGeneration,8,5.068652
cuda,MegatronBertForCausalLM,16,5.651855
cuda,MegatronBertForQuestionAnswering,16,5.461730
cuda,MobileBertForMaskedLM,32,13.358186
cuda,MobileBertForQuestionAnswering,64,13.342225
cuda,OPTForCausalLM,32,2.434897
cuda,PLBartForCausalLM,32,1.328046
cuda,PLBartForConditionalGeneration,16,3.161097
cuda,PegasusForCausalLM,32,2.373281
cuda,PegasusForConditionalGeneration,16,5.755802
cuda,RobertaForCausalLM,64,2.766733
cuda,RobertaForQuestionAnswering,128,2.758217
cuda,Speech2Text2ForCausalLM,128,1.359915
cuda,T5ForConditionalGeneration,4,3.740330
cuda,T5Small,1,3.498642
cuda,TrOCRForCausalLM,32,2.317594
cuda,XGLMForCausalLM,8,4.759397
cuda,YituTechConvBert,1,4.147326
