,Compiler,torchbench,huggingface,timm_models
eager,eager,2.40,2.86,2.15
aot_eager,aot_eager,6.95,10.36,8.66
aot_cudagraphs,aot_cudagraphs,11.15,18.97,15.99
nvprims_nvfuser,nvprims_nvfuser,93.96,144.92,150.66
inductor,inductor,32.77,34.87,40.37
inductor_no_cudagraphs,inductor_no_cudagraphs,32.11,30.29,38.68
