dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,2.3736,31.6160,1.1219
cuda,Background_Matting,4,1.2086,18.0019,1.0430
cuda,LearningToPaint,96,1.3119,7.9621,0.9250
cuda,Super_SloMo,6,1.2581,18.9040,1.2945
cuda,alexnet,128,1.2094,3.2214,1.0079
cuda,attention_is_all_you_need_pytorch,256,1.5145,33.8898,1.1759
cuda,dcgan,32,1.0720,2.7565,0.9695
cuda,demucs,4,1.0003,0.2623,0.9869
cuda,densenet121,4,1.3051,47.4643,1.0051
cuda,dlrm,2048,1.1193,3.3719,0.7306
cuda,drq,1,1.2021,3.7494,0.9256
cuda,fastNLP_Bert,6,1.4732,26.6439,1.0682
cuda,functorch_dp_cifar10,64,1.3810,13.2996,0.4806
cuda,hf_Albert,8,2.3179,19.2511,1.4691
cuda,hf_Bart,4,1.7493,31.6372,0.9873
cuda,hf_Bert,4,1.8384,20.0140,0.9426
cuda,hf_BigBird,2,1.0241,29.8331,1.0963
cuda,hf_DistilBert,8,1.4813,13.0961,0.9051
cuda,hf_GPT2,4,1.9201,19.2607,1.1245
cuda,hf_GPT2_large,4,1.8660,52.0292,1.1354
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1723,16.4786,0.9885
cuda,hf_T5,8,1.8866,28.1122,1.2521
cuda,hf_T5_large,2,2.1525,113.5764,0.8541
cuda,lennard_jones,1000,1.0499,2.0264,0.9991
cuda,mnasnet1_0,32,1.3453,20.1469,0.7741
cuda,mobilenet_v2,96,1.5152,18.5796,1.1512
cuda,mobilenet_v3_large,32,1.4111,24.6038,0.8143
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,1.0308,3.4563,0.5596
cuda,pytorch_CycleGAN_and_pix2pix,1,1.5868,8.8943,1.0240
cuda,pytorch_stargan,16,1.4118,25.6457,0.8859
cuda,pytorch_struct,200,1.2964,22.0491,0.4353
cuda,pytorch_unet,1,1.3116,8.7948,1.0853
cuda,resnet18,16,1.2521,11.1454,0.6257
cuda,resnet50,32,1.3521,19.4908,0.8850
cuda,resnext50_32x4d,8,1.2652,19.1243,0.7750
cuda,shufflenet_v2_x1_0,128,1.4083,19.9113,0.9930
cuda,soft_actor_critic,256,1.0354,3.0791,1.0367
cuda,speech_transformer,32,1.6993,26.4637,1.1160
cuda,squeezenet1_1,32,1.3008,4.7075,1.0608
cuda,tacotron2,64,0.8615,65.4744,0.4113
cuda,timm_efficientdet,1,1.5275,132.9004,1.0135
cuda,timm_efficientnet,32,1.2638,25.5719,1.2318
cuda,timm_nfnet,128,1.4288,29.7873,1.1302
cuda,timm_regnet,32,1.2205,26.3271,1.0309
cuda,timm_resnest,32,1.6484,37.5522,0.9953
cuda,timm_vision_transformer,8,1.5313,34.5243,0.7240
cuda,timm_vision_transformer_large,8,1.1318,67.3802,0.9542
cuda,timm_vovnet,32,1.1442,19.1675,0.8875
cuda,tts_angular,64,1.0217,1.8260,1.0002
cuda,vgg16,64,1.2629,3.9619,1.0588
cuda,yolov3,16,1.0652,400.3627,1.0455
