dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.6051,11.5299,0.3994
cuda,Background_Matting,4,0.8945,7.0046,0.3723
cuda,LearningToPaint,96,1.1987,2.8823,0.3826
cuda,Super_SloMo,6,0.8848,6.5154,0.3844
cuda,alexnet,128,0.8151,0.7633,0.4793
cuda,attention_is_all_you_need_pytorch,256,0.8353,11.2905,0.3514
cuda,dcgan,32,1.6634,0.7134,0.5014
cuda,demucs,4,0.9999,0.3498,0.9869
cuda,densenet121,4,2.5061,19.4809,0.3673
cuda,dlrm,0,0.0000
cuda,drq,1,1.9892,1.0310,0.4769
cuda,fastNLP_Bert,6,0.7655,11.4224,0.3702
cuda,functorch_dp_cifar10,64,2.4411,2.4397,0.4447
cuda,hf_Albert,8,0.7728,10.0956,0.3267
cuda,hf_Bart,4,0.8707,13.5391,0.3634
cuda,hf_Bert,4,1.1018,10.5334,0.3903
cuda,hf_BigBird,2,1.0543,30.5753,0.4542
cuda,hf_DistilBert,8,0.7640,5.9585,0.3410
cuda,hf_GPT2,4,0.8197,9.6515,0.3799
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,2,0.8739,57.5854,0.3488
cuda,hf_Reformer,4,0.9913,6.1846,0.5889
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,0,0.0000
cuda,lennard_jones,1000,1.2866,0.5259,0.3734
cuda,mnasnet1_0,32,1.3626,6.6985,0.3408
cuda,mobilenet_v2,96,0.7606,7.0024,0.3119
cuda,mobilenet_v3_large,32,1.4987,7.1975,0.3446
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.6969,0.8279,0.5125
cuda,pytorch_CycleGAN_and_pix2pix,1,1.8992,2.8864,0.4215
cuda,pytorch_stargan,16,1.0406,2.8943,0.4263
cuda,pytorch_struct,200,1.0163,1.4781,0.4858
cuda,pytorch_unet,1,0.8634,3.0054,0.3573
cuda,resnet18,16,1.6106,2.6114,0.3943
cuda,resnet50,32,1.1397,6.9772,0.3561
cuda,resnext50_32x4d,8,1.8695,6.7458,0.3886
cuda,shufflenet_v2_x1_0,128,1.0199,7.7668,0.3575
cuda,soft_actor_critic,256,1.3137,0.5881,0.4736
cuda,speech_transformer,32,1.9154,33.8131,0.3310
cuda,squeezenet1_1,32,1.4672,1.3910,0.3463
cuda,tacotron2,64,0.9891,52.2090,0.3141
cuda,timm_efficientdet,1,2.1265,80.0596,0.3082
cuda,timm_efficientnet,32,1.0990,15.5941,0.2718
cuda,timm_nfnet,128,0.8798,10.6313,0.3558
cuda,timm_regnet,32,0.8911,19.7654,0.3492
cuda,timm_resnest,32,0.8387,3.8723,0.3482
cuda,timm_vision_transformer,8,1.8007,6.6929,0.3905
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.8697,10.0472,0.3408
cuda,tts_angular,64,0.9866,0.4063,0.9853
cuda,vgg16,64,0.8572,1.1072,0.3775
cuda,yolov3,16,0.8052,11.8227,0.3535
