dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,0.770848,31.723464,27.120482,3.539210,18.566454,10.989804,6.795648,0.241246,228.524908,223.608713
cuda,beit_base_patch16_224,64,0.812208,32.849438,29.332460,3.258742,10.149619,6.607880,3.086557,0.224240,97.709559,81.865788
cuda,botnet26t_256,128,0.732378,73.811059,71.806540,2.534206,11.480000,7.560942,3.424997,0.105785,187.372967,129.624849
cuda,convit_base,32,0.597310,37.782433,35.287824,2.942170,9.924427,5.852579,3.683204,0.210929,85.212794,62.873942
cuda,convmixer_768_32,32,0.571473,8.883767,5.795456,1.614391,5.188333,2.953818,1.908910,0.173247,11.095765,12.178009
cuda,crossvit_9_240,64,1.041218,76.279676,70.503793,4.302854,13.412200,8.733624,3.990841,0.322041,220.886925,168.220929
cuda,cspdarknet53,64,1.172775,23.966798,20.697687,2.544123,7.944338,4.673464,2.705856,0.180062,145.503306,135.528181
cuda,deit_base_distilled_patch16_224,64,0.625229,20.190333,16.988140,2.456623,7.500906,4.961420,2.170540,0.193314,58.278900,51.316013
cuda,densenet121,64,2.256996,79.141139,71.900889,3.974300,38.814332,24.522120,12.863513,0.311553,328.064134,299.103321
cuda,dla102,64,0.911905,33.456282,28.126883,2.639129,13.511715,8.041875,4.740356,0.253303,129.520178,117.677856
cuda,dm_nfnet_f0,128,1.495658,22.255235,15.201137,4.366849,15.705343,9.889864,4.938223,0.319987,2.533856,7.541327
cuda,dpn107,32,2.213924,95.393110,88.329015,3.592079,16.677268,9.658779,6.008871,0.287862,295.357678,227.438998
cuda,eca_botnext26ts_256,64,0.774985,70.683089,68.385407,3.018182,11.963301,7.969809,3.457990,0.131886,221.942618,168.730287
cuda,eca_halonext26ts,64,0.868999,86.982459,84.376042,4.014822,16.007911,10.826719,4.605893,0.143260,174.647789,110.353772
cuda,ecaresnet101d,64,1.234282,21.804974,15.313192,3.269502,14.178734,8.879874,4.554619,0.328438,83.048471,85.320959
cuda,ese_vovnet19b_dw,128,0.493040,19.535002,18.253850,1.125518,8.166378,4.937649,2.686591,0.095332,109.800016,100.868862
cuda,fbnetc_100,128,1.061418,18.752643,15.810685,1.733468,7.240751,4.194093,2.530958,0.165834,107.776243,101.003933
cuda,fbnetv3_b,128,1.639199,36.954098,31.284603,4.437030,14.971693,8.800071,5.276349,0.373531,160.909079,149.170118
cuda,gernet_l,128,1.035449,11.065821,8.402197,1.372028,4.825669,2.509106,1.941743,0.133253,66.175809,64.027126
cuda,ghostnet_100,128,0.776526,43.081246,38.561245,2.562366,14.772737,8.723981,5.173335,0.261364,286.665928,265.541642
cuda,gluon_inception_v3,128,0.768630,12.841232,8.244369,3.583882,18.664404,11.077424,6.855120,0.241032,1.998213,16.100200
cuda,gluon_senet154,32,2.152885,30.473449,19.892833,4.704206,20.814052,13.489629,6.214438,0.577309,82.952751,88.797813
cuda,gluon_xception65,32,0.889885,23.004529,16.774892,2.414785,9.907768,5.383984,3.841838,0.330572,108.891740,104.577621
cuda,hardcorenas_a,128,0.632391,21.894617,19.907089,1.537624,7.286833,4.425381,2.324269,0.149277,115.641252,104.609273
cuda,hrnet_w18,2,3.418582,51.155606,31.053325,7.633499,28.499286,17.412999,9.661171,0.726005,248.138412,253.548354
cuda,inception_v3,128,0.796041,13.069327,8.379818,3.596746,18.821203,11.191245,6.892592,0.244310,2.119588,16.256350
cuda,lcnet_050,128,0.491818,11.468719,9.815705,1.597016,5.652858,3.470989,1.830205,0.116145,56.746008,54.224157
cuda,legacy_senet154,32,1.844532,20.447392,10.023362,4.676724,21.285733,13.403970,6.199503,0.573996,4.884004,21.037828
cuda,mixnet_l,64,3.411078,41.927026,37.304325,3.043657,14.225348,7.946325,5.002615,0.358367,183.584761,163.657536
cuda,mnasnet_100,128,0.835769,9.463581,7.060321,1.384028,6.239406,3.625620,2.174804,0.136564,50.625983,51.241180
cuda,mobilenetv2_100,128,0.850178,11.705841,9.111755,1.700057,7.206046,4.221844,2.453138,0.176283,38.370935,38.229447
cuda,mobilenetv3_large_100,128,0.836101,10.247578,7.547883,2.006090,8.587118,5.168808,2.838868,0.183394,45.808165,48.918309
cuda,mobilevit_s,32,1.046330,144.659190,140.806327,4.887645,22.089620,14.558282,6.729551,0.266050,407.335649,293.598652
cuda,nfnet_l0,64,1.212707,35.874446,31.431221,2.575972,9.564444,6.052572,2.840238,0.285227,70.372745,51.188370
cuda,pit_b_224,64,0.670594,58.668517,55.241237,3.358356,9.531466,6.037609,3.001907,0.216289,194.285934,152.011206
cuda,poolformer_m36,64,1.338438,98.030899,89.260597,8.772241,38.577279,26.189188,11.589851,0.363995,139.560853,98.058347
cuda,regnety_002,128,0.882427,18.540205,15.992774,1.481736,6.070676,3.503161,2.109851,0.157351,105.568706,97.183479
cuda,repvgg_a2,128,1.026883,8.784090,6.180933,1.084062,4.219381,2.408834,1.510849,0.106816,43.628256,42.803418
cuda,res2net101_26w_4s,64,1.793856,37.813048,28.223489,4.945035,24.015661,14.172318,8.786871,0.484444,199.683037,200.604933
cuda,res2net50_14w_8s,2,1.410012,44.017680,35.568382,3.658092,20.152668,12.299666,6.764029,0.407757,341.502777,329.905200
cuda,res2next50,2,0.817821,26.866539,22.482680,1.946310,12.459443,7.459645,4.318904,0.238639,152.307852,144.321782
cuda,resmlp_12_224,128,0.450179,26.883707,24.921608,1.348625,7.048852,4.474918,2.244962,0.148886,112.563770,96.084212
cuda,resnest101e,32,2.023817,62.713576,53.718459,4.745112,22.566530,13.139228,8.423225,0.456948,172.741670,146.519473
cuda,resnet18,128,0.253614,8.370022,7.409856,0.644427,3.026300,1.798832,0.990878,0.053064,47.409965,43.692299
cuda,rexnet_100,128,1.022089,66.276927,62.669885,2.621132,13.200628,7.526042,4.689646,0.246829,354.838221,308.076169
cuda,sebotnet33ts_256,64,1.001535,75.953671,72.888478,3.691934,14.677690,9.836549,4.211268,0.176313,147.862682,93.414180
cuda,selecsls42b,128,0.369803,15.943853,13.991995,1.259688,8.028178,4.991379,2.611008,0.106386,114.918292,110.257399
cuda,spnasnet_100,128,1.041211,6.515700,3.592188,1.679403,7.268741,4.233344,2.535893,0.167744,10.092577,15.512334
cuda,tf_efficientnet_b0,128,1.014429,36.359681,33.205415,2.374068,10.387563,6.108650,3.586293,0.221511,156.167182,135.801461
cuda,tf_mixnet_l,64,3.614768,34.085179,29.559936,3.112478,16.093381,8.825621,6.342859,0.357564,115.046893,104.799472
cuda,tinynet_a,128,1.125330,27.764012,23.927182,2.550780,11.176169,6.725873,3.742034,0.254422,164.188655,154.083652
cuda,visformer_small,128,0.559007,49.784120,46.475070,2.608673,6.057390,3.642347,1.981909,0.169401,102.480210,64.738985
cuda,vit_base_patch16_224,64,0.617555,10.218213,7.014046,2.490301,7.597552,4.963289,2.277776,0.191543,22.348408,25.489639
