dev,name,batch_size,speedup
cuda,BERT_pytorch,16,1.7605
cuda,Background_Matting,4,1.1957
cuda,LearningToPaint,96,1.2608
cuda,Super_SloMo,6,1.1668
cuda,alexnet,128,1.0825
cuda,attention_is_all_you_need_pytorch,256,1.0581
cuda,dcgan,32,1.8049
cuda,demucs,0,0.0000
cuda,densenet121,4,4.1806
cuda,dlrm,0,0.0000
cuda,drq,1,2.2275
cuda,fastNLP_Bert,6,1.3562
cuda,hf_Albert,8,1.6333
cuda,hf_Bart,4,1.1376
cuda,hf_Bert,4,1.1283
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,1.1219
cuda,hf_GPT2,4,1.4562
cuda,hf_Longformer,2,1.9341
cuda,hf_Reformer,4,1.1338
cuda,hf_T5,8,1.3191
cuda,mnasnet1_0,32,1.4856
cuda,mobilenet_v2,96,1.4436
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.8596
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.7555
cuda,pytorch_CycleGAN_and_pix2pix,1,1.7429
cuda,pytorch_stargan,16,1.0817
cuda,pytorch_struct,200,1.8101
cuda,pytorch_unet,1,1.3504
cuda,resnet18,16,1.7256
cuda,resnet50,32,1.2899
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,2.0004
cuda,shufflenet_v2_x1_0,128,1.6254
cuda,soft_actor_critic,256,1.4091
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.6065
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,1.5916
cuda,timm_nfnet,128,1.4531
cuda,timm_regnet,32,1.2575
cuda,timm_resnest,32,1.5650
cuda,timm_vision_transformer,8,2.3396
cuda,timm_vovnet,32,1.1799
cuda,tts_angular,0,0.0000
cuda,vgg16,64,1.1329
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,0,0.0000
