dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.205266,28.691137,24.475366,3.298184,9.704486,6.801598,2.408854,0.232550,61.573771,50.185700
cuda,Background_Matting,4,0.445762,24.861010,22.636061,1.910914,14.435100,8.984531,5.072467,0.131838,94.420914,88.181408
cuda,LearningToPaint,96,0.248613,10.477350,9.666167,0.557420,2.155813,1.269769,0.671878,0.050933,81.730234,74.798352
cuda,Super_SloMo,6,0.626879,54.032014,51.835263,2.128865,10.683345,6.060138,4.185911,0.119216,64.832464,25.858881
cuda,alexnet,128,0.142394,5.814436,5.646894,0.204617,1.672178,0.978011,0.584245,0.016632,16.301684,12.535689
cuda,attention_is_all_you_need_pytorch,256,0.933016,64.701783,60.314670,3.582579,9.961055,6.342016,3.088540,0.275223,138.570382,91.898376
cuda,dcgan,32,0.135180,3.969066,3.781726,0.144967,0.453317,0.234868,0.128900,0.011336,19.334927,16.156175
cuda,densenet121,4,1.127434,114.143225,106.687841,3.618062,37.043420,23.700113,11.954988,0.306974,495.453644,429.580088
cuda,drq,1,0.208525,5.493803,5.271270,0.086145,0.356456,0.170651,0.088299,0.018722,10.132089,5.310333
cuda,fastNLP_Bert,6,1.171374,24.098986,20.495338,3.154291,8.185848,5.187994,2.567814,0.233921,64.720572,55.650463
cuda,hf_Albert,8,0.942263,19.790776,16.260628,3.007537,7.971740,5.304478,2.301554,0.171807,76.885541,71.681490
cuda,hf_Bart,4,1.187896,17.369647,12.521295,3.829206,9.781282,6.250024,3.037265,0.299570,34.639175,35.830053
cuda,hf_Bert,4,1.092484,18.346999,14.683764,3.231486,7.595961,4.576380,2.618661,0.229050,17.612768,13.836566
cuda,hf_DistilBert,8,0.447112,10.664335,8.799664,1.719434,4.108921,2.533879,1.307461,0.119696,20.889447,18.094932
cuda,hf_GPT2,4,1.191410,24.636874,21.332721,2.473942,7.394279,4.522848,2.506775,0.198255,37.932755,26.540351
cuda,hf_Longformer,2,3.726641,104.647107,92.739645,13.529108,28.541864,19.124556,8.531022,0.297234,111.723672,61.249897
cuda,hf_Reformer,4,1.302996,33.031996,32.404322,0.940090,4.315342,2.672187,1.415016,0.065220,49.245118,22.138482
cuda,hf_T5,8,1.813441,32.330337,27.210353,3.074067,7.549372,4.642735,2.401028,0.249900,79.970165,63.473631
cuda,mnasnet1_0,32,0.400615,27.743067,25.446560,1.298916,5.743958,3.274818,2.046213,0.133242,196.005114,177.652730
cuda,mobilenet_v2,96,0.405169,25.191209,22.759506,1.688862,7.138705,4.258680,2.402037,0.175237,180.208366,166.342209
cuda,mobilenet_v3_large,32,0.459065,35.700323,33.157524,1.840452,7.706792,4.595568,2.547740,0.178473,162.080758,138.534219
cuda,nvidia_deeprecommender,256,0.147172,2.082361,1.907766,0.097291,0.326905,0.161962,0.081424,0.011364,21.744791,20.266317
cuda,pytorch_CycleGAN_and_pix2pix,1,0.249118,13.597561,12.180976,1.137921,6.657375,3.866821,2.550943,0.085757,23.561703,19.210591
cuda,pytorch_stargan,16,0.252312,7.595572,6.395405,0.559503,1.817678,1.117792,0.527632,0.054516,30.923481,26.930076
cuda,pytorch_struct,200,0.181109,18.966826,18.636939,0.221224,0.644713,0.337343,0.186898,0.025375,42.737681,24.975078
cuda,pytorch_unet,1,0.260871,12.845281,11.836009,0.655123,3.814882,2.368189,1.224363,0.058121,32.707806,25.364485
cuda,resnet18,16,0.247997,10.979776,10.077335,0.613783,2.891132,1.723490,0.943945,0.050210,72.602090,66.049329
cuda,resnet50,32,0.455989,5.183149,2.769356,1.317336,5.506935,3.103806,2.033156,0.127156,72.418145,76.525584
cuda,resnext50_32x4d,8,0.459653,15.709844,13.246799,1.223594,4.997919,2.777662,1.858764,0.123979,98.818794,91.846332
cuda,shufflenet_v2_x1_0,128,0.510698,19.290150,16.642553,1.925689,8.122529,4.905950,2.778040,0.160504,120.315423,113.784131
cuda,soft_actor_critic,256,0.165032,1.913790,1.789518,0.059926,0.220887,0.097553,0.049755,0.007690,7.165632,5.660612
cuda,squeezenet1_1,32,0.220641,9.514068,9.131980,0.320795,2.739253,1.623846,0.951249,0.043320,15.073041,9.011058
cuda,timm_efficientnet,32,0.919759,31.806439,28.715997,2.105510,9.208998,5.476671,3.096152,0.219349,133.316521,115.992389
cuda,timm_nfnet,128,1.456526,53.365867,46.460462,4.274960,15.132016,9.840287,4.546916,0.314216,98.051499,71.133240
cuda,timm_regnet,32,1.244743,22.356633,18.830788,1.883537,6.582108,3.752228,2.328232,0.209983,101.121112,90.834180
cuda,timm_resnest,32,0.326158,33.260676,32.057393,1.174144,8.255600,5.100998,2.781451,0.079640,95.436361,72.840522
cuda,timm_vision_transformer,8,0.584773,22.813184,19.790165,2.704975,7.393500,4.827485,2.220724,0.188307,77.870107,68.245893
cuda,timm_vovnet,32,0.689075,19.115176,17.288857,1.300705,9.467417,5.789740,3.214171,0.102299,204.821253,198.340475
cuda,vgg16,64,0.173144,7.026808,6.759094,0.225871,1.927372,1.078140,0.721621,0.026973,17.768669,13.170199
