dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.256886,2.302103
cuda,beit_base_patch16_224,64,1.436389,2.020653
cuda,botnet26t_256,128,1.195623,1.077479
cuda,cait_m36_384,2,3.663815,8.732376
cuda,coat_lite_mini,128,1.335335,1.895200
cuda,convit_base,32,0.925528,1.817258
cuda,convmixer_768_32,32,1.143599,1.317445
cuda,convnext_base,32,1.560257,2.369954
cuda,crossvit_9_240,64,1.584598,2.898230
cuda,cspdarknet53,64,1.632678,1.600790
cuda,deit_base_distilled_patch16_224,64,1.124624,1.569063
cuda,densenet121,64,2.864271,4.197779
cuda,dla102,64,1.450193,2.740428
cuda,dm_nfnet_f0,128,2.187240,2.250880
cuda,dpn107,32,2.814554,3.709259
cuda,eca_botnext26ts_256,64,1.265493,1.364603
cuda,eca_halonext26ts,64,1.314003,1.342798
cuda,ecaresnet101d,64,1.976464,3.460617
cuda,ese_vovnet19b_dw,128,0.893711,0.603462
cuda,fbnetc_100,128,1.574570,1.235380
cuda,fbnetv3_b,128,2.311254,1.924841
cuda,gernet_l,128,1.443320,1.225804
cuda,ghostnet_100,128,1.278083,2.196273
cuda,gluon_inception_v3,128,1.251897,2.302910
cuda,gluon_senet154,32,3.130434,6.624325
cuda,gluon_xception65,32,1.527820,2.686729
cuda,gmixer_24_224,64,1.598711,2.858447
cuda,gmlp_s16_224,64,1.377565,2.363078
cuda,hardcorenas_a,128,1.061234,0.834326
cuda,hrnet_w18,2,5.320500,11.029001
cuda,inception_v3,128,1.280765,2.344368
cuda,jx_nest_base,32,1.862086,3.624780
cuda,lcnet_050,128,0.856740,0.460070
cuda,legacy_senet154,32,2.843695,6.591228
cuda,mixer_b16_224,64,0.865061,1.062245
cuda,mixnet_l,64,3.962196,2.940706
cuda,mnasnet_100,128,1.284220,0.987526
cuda,mobilenetv2_100,128,1.279954,0.858002
cuda,mobilenetv3_large_100,128,1.300601,1.042520
cuda,mobilevit_s,32,1.506713,2.098569
cuda,nasnetalarge,16,5.228263,11.108620
cuda,nfnet_l0,64,1.828610,2.457971
cuda,pit_b_224,64,1.170990,1.779144
cuda,pnasnet5large,16,4.175748,7.325218
cuda,poolformer_m36,64,1.969440,2.680854
cuda,regnety_002,128,1.390605,1.317983
cuda,repvgg_a2,128,1.346225,0.980288
cuda,res2net101_26w_4s,64,2.671045,5.882210
cuda,res2net50_14w_8s,2,2.246923,5.246212
cuda,res2next50,2,1.417364,2.341695
cuda,resmlp_12_224,128,0.912667,1.040750
cuda,resnest101e,32,2.901007,5.302371
cuda,resnet18,128,0.469716,0.496224
cuda,rexnet_100,128,1.437926,1.659159
cuda,sebotnet33ts_256,64,1.516950,1.714315
cuda,selecsls42b,128,0.761340,0.917773
cuda,spnasnet_100,128,1.519920,1.214500
cuda,swin_base_patch4_window7_224,64,2.802669,4.995951
cuda,swsl_resnext101_32x16d,32,1.529311,2.611080
cuda,tf_efficientnet_b0,128,1.461098,1.726344
cuda,tf_mixnet_l,64,4.344377,2.840145
cuda,tinynet_a,128,1.562099,1.969693
cuda,tnt_s_patch16_224,64,1.989479,4.447347
cuda,twins_pcpvt_base,32,2.681922,5.542507
cuda,visformer_small,128,1.033725,1.114090
cuda,vit_base_patch16_224,64,1.077626,1.544427
cuda,volo_d1_224,64,1.722883,3.019329
cuda,xcit_large_24_p8_224,5,3.196431,7.247111
