dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9963,8.3295,0.8620
cuda,beit_base_patch16_224,64,0.9769,5.4403,0.9327
cuda,botnet26t_256,128,0.9709,4.2881,0.8639
cuda,cait_m36_384,4,0.8463,19.8671,0.9141
cuda,coat_lite_mini,128,0.9769,5.3598,0.9202
cuda,convit_base,64,0.9967,6.0081,0.8516
cuda,convmixer_768_32,32,0.9982,6.2561,0.9785
cuda,convnext_base,64,0.9980,7.2007,0.9263
cuda,crossvit_9_240,128,0.9898,8.6169,0.8707
cuda,cspdarknet53,64,0.9345,7.3456,0.8402
cuda,deit_base_distilled_patch16_224,64,0.9916,4.7035,0.9332
cuda,dla102,128,0.9961,9.4706,0.9114
cuda,dm_nfnet_f0,128,0.9982,7.3143,0.8981
cuda,dpn107,32,0.9121,13.4752,0.9084
cuda,eca_botnext26ts_256,128,0.8099,4.8650,0.7700
cuda,eca_halonext26ts,128,0.8164,5.1786,0.7747
cuda,ese_vovnet19b_dw,128,0.9653,3.0465,0.8559
cuda,fbnetc_100,128,0.9430,6.6994,0.8475
cuda,fbnetv3_b,128,0.9403,11.5083,0.7830
cuda,gernet_l,128,0.9373,6.1939,0.8500
cuda,ghostnet_100,128,0.9766,9.6619,0.8691
cuda,gluon_inception_v3,128,0.9962,8.3728,0.8620
cuda,gluon_xception65,32,0.9882,10.9494,0.8848
cuda,gmixer_24_224,128,0.8430,8.3317,0.9248
cuda,gmlp_s16_224,128,0.9435,7.3811,0.9495
cuda,hrnet_w18,128,0.9944,30.2263,0.9175
cuda,inception_v3,128,0.9930,8.5254,0.8620
cuda,jx_nest_base,32,0.9929,9.9580,0.8927
cuda,lcnet_050,128,0.9353,3.4142,0.7564
cuda,mixer_b16_224,128,0.9593,3.8212,0.9362
cuda,mixnet_l,128,0.9053,12.4298,0.8442
cuda,mnasnet_100,128,0.9438,5.2866,0.8703
cuda,mobilenetv2_100,128,0.9369,5.6189,0.7635
cuda,mobilenetv3_large_100,128,0.9442,5.7746,0.8402
cuda,mobilevit_s,64,0.8141,7.5190,0.7669
cuda,nfnet_l0,128,0.8083,7.2672,0.8167
cuda,pit_b_224,64,0.9953,5.3476,0.8053
cuda,pnasnet5large,16,0.9921,22.3595,0.9911
cuda,poolformer_m36,64,0.9982,8.1894,0.9433
cuda,regnety_002,128,0.9282,5.5831,0.7946
cuda,repvgg_a2,128,0.9346,6.1043,0.7822
cuda,res2net101_26w_4s,64,1.0400,16.4235,0.9149
cuda,res2net50_14w_8s,128,0.9943,14.4334,0.9070
cuda,res2next50,128,0.9966,8.2436,0.9094
cuda,resmlp_12_224,128,1.0075,3.1515,0.6870
cuda,resnest101e,64,0.9923,16.2941,0.9889
cuda,rexnet_100,128,0.8503,7.3432,0.7848
cuda,sebotnet33ts_256,64,0.8329,6.0061,0.7076
cuda,selecsls42b,128,0.9956,3.7633,0.8773
cuda,spnasnet_100,128,0.9386,6.8206,0.8799
cuda,swin_base_patch4_window7_224,64,0.9465,13.1702,0.9203
cuda,swsl_resnext101_32x16d,32,0.9866,9.1250,0.8771
cuda,tf_efficientnet_b0,128,0.8071,6.8279,0.7695
cuda,tf_mixnet_l,128,0.9071,13.0548,0.8555
cuda,tinynet_a,128,0.7960,8.0224,0.7887
cuda,tnt_s_patch16_224,128,0.9985,10.6334,0.9729
cuda,twins_pcpvt_base,64,0.9113,15.0441,0.9232
cuda,visformer_small,128,1.0017,4.0371,0.9255
cuda,vit_base_patch16_224,64,0.9939,4.6136,0.9342
cuda,volo_d1_224,64,0.9947,7.6012,0.9475
cuda,xcit_large_24_p8_224,0,0.0000
