dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.8540,13.2479,0.3342
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,0.8099,9.3865,0.3308
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,128,0.8589,8.6951,0.3514
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,0.9227,9.9159,0.3447
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,128,0.8391,13.4557,0.3347
cuda,cspdarknet53,64,0.7570,18.9527,0.3240
cuda,deit_base_distilled_patch16_224,64,0.7974,7.3818,0.3590
cuda,dla102,128,0.8389,15.1627,0.3366
cuda,dm_nfnet_f0,0,0.0000
cuda,dpn107,32,0.7408,39.4787,0.3529
cuda,eca_botnext26ts_256,128,0.6704,10.9569,0.2672
cuda,eca_halonext26ts,128,0.6787,11.3640,0.2669
cuda,ese_vovnet19b_dw,128,0.7675,6.8435,0.3271
cuda,fbnetc_100,128,0.7932,17.4004,0.3300
cuda,fbnetv3_b,128,0.7748,27.7532,0.3151
cuda,gernet_l,128,0.7703,15.1821,0.3444
cuda,ghostnet_100,128,0.8592,14.4849,0.3370
cuda,gluon_inception_v3,128,0.8466,13.4305,0.3342
cuda,gluon_xception65,32,0.7547,17.7833,0.3346
cuda,gmixer_24_224,0,0.0000
cuda,gmlp_s16_224,0,0.0000
cuda,hrnet_w18,128,0.8377,56.9074,0.3348
cuda,inception_v3,128,0.8546,13.4077,0.3342
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,0.7879,7.6873,0.3359
cuda,mixer_b16_224,128,0.7779,7.3020,0.3444
cuda,mixnet_l,128,0.7924,26.8147,0.2717
cuda,mnasnet_100,128,0.7895,13.0574,0.3350
cuda,mobilenetv2_100,128,0.7220,12.9850,0.3108
cuda,mobilenetv3_large_100,128,0.7837,13.1852,0.3302
cuda,mobilevit_s,64,0.6558,15.6073,0.2733
cuda,nfnet_l0,128,0.7156,10.9529,0.2678
cuda,pit_b_224,64,0.8212,8.6372,0.3260
cuda,pnasnet5large,16,0.7880,41.8793,0.3632
cuda,poolformer_m36,64,0.8083,13.3737,0.3413
cuda,regnety_002,128,0.9490,13.5336,0.3398
cuda,repvgg_a2,128,0.7974,15.9808,0.3409
cuda,res2net101_26w_4s,64,0.7879,27.9273,0.3339
cuda,res2net50_14w_8s,128,0.8116,24.3333,0.3231
cuda,res2next50,128,0.8295,13.2345,0.3201
cuda,resmlp_12_224,128,0.7889,6.7260,0.2373
cuda,resnest101e,64,0.8174,27.0563,0.3474
cuda,rexnet_100,128,0.6885,17.3054,0.2849
cuda,sebotnet33ts_256,64,0.6782,14.1390,0.3212
cuda,selecsls42b,128,0.8411,5.8952,0.3532
cuda,spnasnet_100,128,0.7790,16.9760,0.3346
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,0.8227,14.7024,0.3667
cuda,tf_efficientnet_b0,128,0.6674,16.3218,0.2666
cuda,tf_mixnet_l,128,0.7964,26.7004,0.2874
cuda,tinynet_a,128,0.6473,19.7660,0.2764
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,64,0.8602,25.6793,0.3403
cuda,visformer_small,128,0.8445,6.2482,0.3467
cuda,vit_base_patch16_224,64,0.8349,7.2218,0.3593
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,0,0.0000
