dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.4738,34.3582,1.0257
cuda,beit_base_patch16_224,64,1.2724,21.8896,1.0447
cuda,botnet26t_256,128,1.3030,47.9889,0.9434
cuda,cait_m36_384,4,1.4137,73.7075,0.9775
cuda,coat_lite_mini,128,1.5057,73.0098,1.0344
cuda,convit_base,64,1.3300,34.5791,1.1534
cuda,convmixer_768_32,32,1.0505,28.1933,0.9792
cuda,convnext_base,64,1.4476,88.7272,0.9864
cuda,crossvit_9_240,128,1.4209,46.6416,1.0976
cuda,cspdarknet53,64,1.3454,24.4125,1.0102
cuda,deit_base_distilled_patch16_224,64,1.2638,24.5656,0.8962
cuda,dla102,128,1.5495,32.9023,1.0311
cuda,dm_nfnet_f0,128,1.4291,30.0449,1.1292
cuda,dpn107,32,1.1542,40.5377,0.9960
cuda,eca_botnext26ts_256,128,1.2729,54.5760,1.2643
cuda,eca_halonext26ts,0,0.0000
cuda,ese_vovnet19b_dw,128,1.3785,13.3013,1.0681
cuda,fbnetc_100,128,1.3743,22.8128,0.9865
cuda,fbnetv3_b,128,1.4026,38.6252,1.0430
cuda,gernet_l,128,1.0775,18.7783,0.9861
cuda,ghostnet_100,128,1.9442,34.6981,1.0703
cuda,gluon_inception_v3,128,1.4702,35.1381,1.0255
cuda,gluon_xception65,32,1.1250,41.7301,0.9753
cuda,gmixer_24_224,128,1.4813,37.4864,1.3732
cuda,gmlp_s16_224,128,1.5173,47.9334,1.2997
cuda,hrnet_w18,128,1.4615,112.6062,1.0033
cuda,inception_v3,128,1.4681,34.7246,1.0255
cuda,jx_nest_base,32,1.3540,70.2050,0.8618
cuda,lcnet_050,128,1.7055,14.2918,0.9433
cuda,mixer_b16_224,128,1.2697,26.3667,0.9799
cuda,mixnet_l,128,1.1538,32.7682,1.0089
cuda,mnasnet_100,128,1.4590,19.0961,0.9800
cuda,mobilenetv2_100,128,1.4304,19.8200,1.1524
cuda,mobilenetv3_large_100,128,1.4696,22.1723,1.0259
cuda,mobilevit_s,64,1.3574,89.1592,1.3099
cuda,nfnet_l0,128,1.4600,22.5450,1.1803
cuda,pit_b_224,64,1.3174,20.4384,1.2281
cuda,pnasnet5large,16,1.1852,82.4486,1.2896
cuda,poolformer_m36,64,1.2929,46.3945,1.1173
cuda,regnety_002,128,1.5467,19.2360,1.0081
cuda,repvgg_a2,128,1.1534,18.9425,0.9914
cuda,res2net101_26w_4s,64,1.2420,58.5659,0.9734
cuda,res2net50_14w_8s,128,1.4025,52.1967,0.9737
cuda,res2next50,128,1.3461,30.7758,0.9666
cuda,resmlp_12_224,128,1.0932,25.8542,0.8011
cuda,resnest101e,64,1.4291,75.6414,1.1461
cuda,rexnet_100,128,1.2770,28.4911,1.3177
cuda,sebotnet33ts_256,64,1.2133,64.4586,0.8294
cuda,selecsls42b,128,1.4121,16.9678,0.9903
cuda,spnasnet_100,128,1.3881,23.1410,0.9821
cuda,swin_base_patch4_window7_224,64,1.4959,91.1806,0.9257
cuda,swsl_resnext101_32x16d,32,1.0693,34.7543,0.9794
cuda,tf_efficientnet_b0,128,1.3537,24.1697,1.3559
cuda,tf_mixnet_l,128,1.1704,35.0000,1.0873
cuda,tinynet_a,128,1.2305,28.6957,1.5056
cuda,tnt_s_patch16_224,128,2.0933,38.8524,1.1492
cuda,twins_pcpvt_base,64,1.7162,137.5960,1.0803
cuda,visformer_small,128,1.1785,26.1134,1.0514
cuda,vit_base_patch16_224,64,1.1792,27.2705,0.8968
cuda,volo_d1_224,64,1.5652,46.0485,1.1389
cuda,xcit_large_24_p8_224,5,1.7398,86.7550,0.9932
