dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,2.3558,38.4993,1.1226
cuda,Background_Matting,4,1.2193,17.7744,1.0338
cuda,LearningToPaint,96,1.3567,7.6678,0.9262
cuda,Super_SloMo,6,1.2588,18.5585,1.2945
cuda,alexnet,128,1.2089,3.2329,1.0079
cuda,attention_is_all_you_need_pytorch,256,1.4983,43.4331,1.1759
cuda,dcgan,32,1.0932,2.7188,0.9695
cuda,demucs,4,0.9998,0.2602,0.9872
cuda,densenet121,4,1.4682,46.7948,1.0026
cuda,dlrm,2048,1.2382,3.2649,0.7306
cuda,drq,1,1.1864,3.5474,0.9256
cuda,fastNLP_Bert,6,1.4730,27.8874,1.0681
cuda,functorch_dp_cifar10,64,1.5276,16.2944,0.4806
cuda,hf_Albert,8,2.3245,22.1413,1.4693
cuda,hf_Bart,4,1.7212,32.8093,0.9878
cuda,hf_Bert,4,1.8390,20.3234,0.9420
cuda,hf_BigBird,2,1.0270,29.3758,1.0960
cuda,hf_DistilBert,8,1.4835,14.5265,0.9049
cuda,hf_GPT2,4,1.8907,20.8164,1.1243
cuda,hf_GPT2_large,4,1.8617,52.9257,1.1354
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1497,21.0926,0.9878
cuda,hf_T5,8,1.8866,29.1808,1.2520
cuda,hf_T5_large,2,2.1297,124.5608,0.8541
cuda,lennard_jones,1000,1.0554,1.9437,0.9991
cuda,mnasnet1_0,32,1.5444,22.5575,0.7734
cuda,mobilenet_v2,96,1.5015,18.9615,1.1512
cuda,mobilenet_v3_large,32,1.5711,30.3509,0.8160
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,1.0302,3.5653,0.5596
cuda,pytorch_CycleGAN_and_pix2pix,1,1.8056,8.6683,1.0082
cuda,pytorch_stargan,16,1.3103,49.3488,0.8863
cuda,pytorch_struct,200,1.2757,36.0667,0.4353
cuda,pytorch_unet,1,1.3129,8.6099,1.0853
cuda,resnet18,16,1.3849,14.0224,0.6257
cuda,resnet50,32,1.2964,21.9524,0.8839
cuda,resnext50_32x4d,8,1.3904,22.1423,0.7746
cuda,shufflenet_v2_x1_0,128,1.3830,19.8303,0.9966
cuda,soft_actor_critic,256,1.0271,2.9417,1.0367
cuda,speech_transformer,32,1.6932,26.6609,1.1145
cuda,squeezenet1_1,32,1.4605,4.3770,1.0627
cuda,tacotron2,64,0.8532,68.7307,0.4114
cuda,timm_efficientdet,1,1.7445,177.3900,1.0110
cuda,timm_efficientnet,32,1.3675,28.4090,1.2299
cuda,timm_nfnet,128,1.4312,29.4305,1.1293
cuda,timm_regnet,32,1.0685,28.6234,1.0312
cuda,timm_resnest,32,1.7146,63.7490,0.9969
cuda,timm_vision_transformer,8,1.5531,50.7287,0.7249
cuda,timm_vision_transformer_large,8,1.1376,78.2292,0.9541
cuda,timm_vovnet,32,1.1245,21.5550,0.8856
cuda,tts_angular,64,1.0125,1.7092,1.0002
cuda,vgg16,64,1.2607,3.8035,1.0588
cuda,yolov3,16,1.0660,400.5272,1.0402
