dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0125,1.7188,1.0000
cuda,Background_Matting,4,0.9999,1.0010,1.0059
cuda,LearningToPaint,96,1.0011,0.4644,0.9245
cuda,Super_SloMo,6,0.9995,1.0861,1.0024
cuda,alexnet,128,0.9990,0.1738,0.9510
cuda,attention_is_all_you_need_pytorch,256,1.0106,1.3220,0.9979
cuda,dcgan,32,0.9658,0.1785,0.9698
cuda,demucs,4,0.9993,0.3584,0.9872
cuda,densenet121,4,1.0029,2.2659,0.9883
cuda,dlrm,2048,1.0071,0.4665,0.7301
cuda,drq,1,0.9972,0.1620,0.9877
cuda,fastNLP_Bert,6,1.0000,1.8376,1.0012
cuda,functorch_dp_cifar10,64,1.0022,0.3834,0.9964
cuda,hf_Albert,8,1.0006,1.4040,0.9814
cuda,hf_Bart,4,1.0115,1.8242,0.9102
cuda,hf_Bert,4,1.0395,1.6523,0.9844
cuda,hf_BigBird,2,0.9915,8.3128,0.9837
cuda,hf_DistilBert,8,1.0009,0.6236,0.9505
cuda,hf_GPT2,4,1.0230,1.6104,0.9706
cuda,hf_GPT2_large,4,1.0002,5.5979,0.9582
cuda,hf_Longformer,2,0.9548,6.4499,0.9734
cuda,hf_Reformer,4,0.9952,2.4960,0.3764
cuda,hf_T5,8,0.9998,2.4757,0.9678
cuda,hf_T5_large,2,1.0192,14.2944,0.8541
cuda,lennard_jones,1000,0.9737,0.1602,0.9995
cuda,mnasnet1_0,32,1.0001,0.8924,0.9788
cuda,mobilenet_v2,96,1.0000,0.8511,0.9857
cuda,mobilenet_v3_large,32,1.0054,0.9810,0.9776
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9988,0.2309,0.5596
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9974,0.4286,1.0018
cuda,pytorch_stargan,16,0.9972,0.4179,0.9952
cuda,pytorch_struct,200,1.0007,0.2864,1.0000
cuda,pytorch_unet,1,0.9986,0.5016,0.9968
cuda,resnet18,16,1.0013,0.4448,0.9779
cuda,resnet50,32,1.0004,0.9387,0.9888
cuda,resnext50_32x4d,8,1.0008,0.9553,0.9947
cuda,shufflenet_v2_x1_0,128,0.9978,1.0829,0.9560
cuda,soft_actor_critic,256,0.9614,0.2144,0.9998
cuda,speech_transformer,32,1.0057,1.9368,1.0017
cuda,squeezenet1_1,32,0.9987,0.2614,0.9595
cuda,tacotron2,64,0.9753,18.1068,0.9866
cuda,timm_efficientdet,1,0.9850,20.0986,1.0254
cuda,timm_efficientnet,32,0.9541,1.8673,0.9892
cuda,timm_nfnet,128,0.9992,2.1193,0.9691
cuda,timm_regnet,32,0.9488,2.3529,0.9945
cuda,timm_resnest,32,0.9978,0.6373,0.9875
cuda,timm_vision_transformer,8,1.0048,0.9538,0.9952
cuda,timm_vision_transformer_large,8,1.0000,2.8702,0.9973
cuda,timm_vovnet,32,0.9039,1.5241,0.9895
cuda,tts_angular,64,0.9814,0.2285,1.0002
cuda,vgg16,64,0.9998,0.1819,0.9924
cuda,yolov3,16,0.9995,3.0551,0.9850
