dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.283677,20.028269,14.846907,1.965179,5.555391,3.903362,1.209248,0.165955,41.967734,34.758645
cuda,Background_Matting,4,0.495783,19.593049,16.431219,0.979295,5.461184,3.690976,1.388008,0.104520,76.192121,66.276377
cuda,LearningToPaint,96,0.262835,13.051086,11.858435,0.393677,1.281218,0.739676,0.302026,0.042133,81.259960,71.104907
cuda,alexnet,128,0.152495,6.659221,6.441590,0.138267,0.706835,0.403627,0.177652,0.013988,18.670829,13.079853
cuda,attention_is_all_you_need_pytorch,256,1.025765,46.827854,41.610296,2.022794,5.690616,3.607854,1.598472,0.195874,111.955207,78.173649
cuda,dcgan,32,0.161512,3.561658,3.320575,0.113396,0.291322,0.137091,0.053919,0.009665,16.707851,13.798493
cuda,densenet121,4,1.180022,60.455874,50.682422,2.449767,16.033919,10.729359,3.792734,0.247711,373.372079,341.377064
cuda,drq,1,0.217857,6.836679,6.550965,0.093987,0.318098,0.146959,0.058595,0.015306,10.506139,4.375546
cuda,hf_Albert,8,1.052917,16.330969,11.945046,1.582238,4.425940,3.062320,0.991359,0.139974,71.743227,65.900437
cuda,hf_Bart,4,1.303432,12.621181,6.522965,2.035036,6.087960,4.137145,1.509162,0.212802,29.630597,31.612373
cuda,hf_Bert,4,1.188092,14.725614,9.930300,1.656407,4.868450,3.325714,1.162598,0.170152,12.373952,9.076702
cuda,hf_BigBird,2,6.515418,70.475649,51.963647,9.460349,25.700914,17.136077,7.566055,0.625299,102.839498,86.557689
cuda,hf_DistilBert,8,0.486858,6.401978,3.973705,0.953933,2.794298,1.894976,0.644731,0.086929,15.610069,15.440677
cuda,hf_GPT2,4,1.208685,15.883599,12.034741,1.414365,4.182966,2.553230,1.280260,0.141420,29.099066,22.746796
cuda,hf_Longformer,2,3.805556,79.107480,66.378974,5.929954,13.721261,9.462889,3.435137,0.206578,86.718172,40.214287
cuda,hf_Reformer,4,1.334108,23.315067,22.647086,0.528345,1.737791,1.024241,0.480328,0.053497,38.089287,17.751225
cuda,hf_T5,8,1.901512,17.192321,11.301629,1.617855,4.639399,3.041667,1.104448,0.201588,51.281881,46.352984
cuda,mnasnet1_0,32,0.426981,27.566359,24.603175,0.869208,3.636335,2.351238,0.868654,0.100866,157.346129,137.318007
cuda,mobilenet_v2,96,0.437023,20.966898,17.741493,1.176558,3.883817,2.513531,0.940375,0.111872,142.220782,129.617760
cuda,mobilenet_v3_large,32,0.501440,33.553531,30.168563,1.110913,4.308956,2.713300,1.046240,0.129559,158.755014,134.246069
cuda,nvidia_deeprecommender,256,0.154255,1.746713,1.517157,0.085670,0.264564,0.123622,0.051965,0.008567,18.492603,17.332322
cuda,pytorch_CycleGAN_and_pix2pix,1,0.279491,6.597217,4.778177,0.648979,2.617269,1.680439,0.699823,0.066597,3.593526,2.127027
cuda,pytorch_stargan,16,0.266057,4.930709,3.522194,0.499789,1.032229,0.598956,0.257804,0.041807,27.706083,25.748956
cuda,pytorch_unet,1,0.286494,8.323091,7.044389,0.563393,1.975137,1.292200,0.441238,0.046758,26.064563,21.590281
cuda,resnet18,16,0.258103,8.932408,7.820998,0.402022,1.840313,1.189356,0.406626,0.041007,61.431266,55.880305
cuda,resnet50,32,0.489633,5.579745,2.442144,1.013362,3.243418,2.063095,0.799004,0.099794,71.479239,73.366977
cuda,resnext50_32x4d,8,0.489464,14.060717,10.905013,0.958999,2.929410,1.836883,0.712114,0.098490,91.626610,84.684032
cuda,shufflenet_v2_x1_0,128,0.555013,17.198208,13.642806,1.184325,4.476592,2.887648,1.162855,0.118396,111.134287,103.240274
cuda,soft_actor_critic,256,0.175698,1.519535,1.365845,0.054472,0.179798,0.065745,0.031008,0.006154,5.999717,4.872747
cuda,squeezenet1_1,32,0.243190,7.076636,6.521917,0.352535,1.235720,0.698995,0.346213,0.040007,7.523006,2.604070
cuda,timm_efficientnet,32,0.972898,22.775791,18.721774,1.269653,4.947737,3.121611,1.238746,0.154855,114.447227,102.036047
cuda,timm_nfnet,128,1.516097,39.897141,31.259429,2.550733,7.510718,5.397560,1.415398,0.215525,67.786164,46.781511
cuda,timm_regnet,32,1.315864,27.065573,22.156292,1.423159,4.249036,2.648799,1.075269,0.172427,113.622051,97.252110
cuda,timm_vovnet,32,0.705598,16.490362,14.179295,0.957067,4.584866,2.945904,1.153844,0.082059,170.859765,162.280261
cuda,vgg16,64,0.185683,4.535281,4.172277,0.172757,1.048895,0.669564,0.229372,0.024822,10.818150,7.877076
