dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,3.5494,56.2140,8.6801
cuda,Background_Matting,4,1.2618,86.5749,14.5089
cuda,LearningToPaint,96,1.6489,84.4452,1.8145
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,1.1040,19.9367,5.0868
cuda,attention_is_all_you_need_pytorch,256,1.4594,126.1898,9.7201
cuda,dcgan,32,2.3351,17.5373,0.4303
cuda,demucs,0,0.0000
cuda,densenet121,4,5.0671,403.2305,1.0102
cuda,dlrm,0,0.0000
cuda,drq,1,2.8019,11.4470,0.2425
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,2.3155,83.3484,13.5021
cuda,hf_Bart,4,1.6767,45.7611,16.8667
cuda,hf_Bert,4,1.6506,25.1478,11.2823
cuda,hf_BigBird,2,2.5810,163.8958,15.3796
cuda,hf_DistilBert,8,1.4095,22.4171,9.9345
cuda,hf_GPT2,4,1.8849,39.9931,15.5234
cuda,hf_Longformer,2,1.6800,123.2972,21.5446
cuda,hf_Reformer,4,1.1799,42.8317,3.0719
cuda,hf_T5,8,2.0025,65.7060,31.0612
cuda,mnasnet1_0,32,2.6120,165.4126,1.9287
cuda,mobilenet_v2,96,1.7598,151.1480,9.1115
cuda,mobilenet_v3_large,32,2.9726,168.3471,2.2003
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.8657,19.2786,16.3440
cuda,pytorch_CycleGAN_and_pix2pix,1,2.4963,9.0420,1.2434
cuda,pytorch_stargan,16,1.3107,30.9890,2.0993
cuda,pytorch_struct,0,0.0000
cuda,pytorch_unet,1,1.5112,30.2510,4.3737
cuda,resnet18,16,2.5288,65.1147,1.2684
cuda,resnet50,32,1.7602,79.5400,4.7164
cuda,resnext50_32x4d,8,3.1142,99.3345,2.5335
cuda,shufflenet_v2_x1_0,128,1.6992,121.0575,3.2226
cuda,soft_actor_critic,256,1.6761,6.5795,0.3146
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,2.1907,9.9637,0.9447
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,2.5458,125.8395,5.3671
cuda,timm_nfnet,128,1.5037,88.4858,20.0058
cuda,timm_regnet,32,1.6515,125.8671,10.1256
cuda,timm_resnest,0,0.0000
cuda,timm_vision_transformer,0,0.0000
cuda,timm_vovnet,32,1.5586,179.5619,3.8982
cuda,tts_angular,0,0.0000
cuda,vgg16,64,1.2045,12.6448,15.5351
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,0,0.0000
