dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.9999,3.7936,8.4962
cuda,beit_base_patch16_224,64,0.9346,15.4602,16.6663
cuda,botnet26t_256,128,0.8942,14.0326,9.6995
cuda,cait_m36_384,2,1.0457,45.1704,23.6956
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,1.0587,6.7443,8.0710
cuda,convnext_base,32,1.0406,25.7007,11.7944
cuda,crossvit_9_240,0,0.0000
cuda,cspdarknet53,64,0.9603,7.7065,6.9129
cuda,deit_base_distilled_patch16_224,0,0.0000
cuda,densenet121,64,1.0873,6.3176,5.0009
cuda,dla102,64,1.0144,3.6633,6.9631
cuda,dm_nfnet_f0,128,0.9988,3.0085,11.1170
cuda,dpn107,32,0.8604,13.4529,15.9702
cuda,eca_botnext26ts_256,64,0.8908,14.7564,6.1360
cuda,eca_halonext26ts,64,0.8875,16.1618,6.1332
cuda,ecaresnet101d,64,0.8882,12.2638,14.0335
cuda,ese_vovnet19b_dw,128,0.9425,7.1880,6.8218
cuda,fbnetc_100,0,0.0000
cuda,fbnetv3_b,128,1.1150,26.9396,6.4396
cuda,gernet_l,128,0.9330,7.8595,7.4190
cuda,ghostnet_100,128,1.0518,18.3623,3.2385
cuda,gluon_inception_v3,128,1.0001,3.6937,8.4962
cuda,gluon_senet154,32,1.0619,17.5813,15.3260
cuda,gluon_xception65,32,1.0527,17.9308,9.9281
cuda,gmixer_24_224,64,0.9312,12.9267,8.6149
cuda,gmlp_s16_224,64,0.8039,11.1233,9.6633
cuda,hardcorenas_a,128,1.0719,18.0000,3.7684
cuda,hrnet_w18,2,1.1056,25.2817,1.4216
cuda,inception_v3,128,0.9998,3.6287,8.4962
cuda,jx_nest_base,32,0.9469,31.2941,17.4078
cuda,lcnet_050,128,1.0514,4.7816,1.3011
cuda,legacy_senet154,0,0.0000
cuda,mixer_b16_224,64,0.8220,9.1274,10.5972
cuda,mixnet_l,0,0.0000
cuda,mnasnet_100,0,0.0000
cuda,mobilenetv2_100,0,0.0000
cuda,mobilenetv3_large_100,0,0.0000
cuda,mobilevit_s,32,1.1212,19.9852,4.4630
cuda,nasnetalarge,16,1.0029,10.4688,12.9589
cuda,nfnet_l0,64,1.0859,25.9980,6.3438
cuda,pit_b_224,64,0.9012,21.8617,21.8902
cuda,pnasnet5large,16,1.0037,8.0046,14.1794
cuda,poolformer_m36,64,0.9223,14.7627,17.6210
cuda,regnety_002,128,1.1167,17.9542,1.9563
cuda,repvgg_a2,128,1.0248,13.5255,6.7037
cuda,res2net101_26w_4s,64,1.0499,8.3032,8.1844
cuda,res2net50_14w_8s,2,1.0357,7.5327,1.6425
cuda,res2next50,2,1.0643,5.2129,1.6015
cuda,resmlp_12_224,128,1.1478,8.4551,7.2586
cuda,resnest101e,32,1.0893,17.2068,7.9237
cuda,resnet18,128,0.9990,1.4638,2.4094
cuda,rexnet_100,0,0.0000
cuda,sebotnet33ts_256,64,0.9090,21.1628,10.4862
cuda,selecsls42b,128,0.9993,2.0671,5.0301
cuda,spnasnet_100,0,0.0000
cuda,swin_base_patch4_window7_224,64,0.9766,46.9915,20.9929
cuda,swsl_resnext101_32x16d,32,0.9937,4.0789,17.9868
cuda,tf_efficientnet_b0,128,0.9990,2.7006,6.2060
cuda,tf_mixnet_l,64,1.0113,5.9127,4.6401
cuda,tinynet_a,128,1.0700,27.9173,5.7487
cuda,tnt_s_patch16_224,64,1.4314,29.6910,11.6645
cuda,twins_pcpvt_base,32,1.0318,65.7912,8.3543
cuda,visformer_small,0,0.0000
cuda,vit_base_patch16_224,64,0.8816,13.0187,15.5366
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,5,1.0019,5.3798,11.3350
