dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.6330,71.2921,31.5748
cuda,AlbertForQuestionAnswering,2,1.6407,28.1347,30.9507
cuda,AllenaiLongformerBase,1,2.2607,130.1733,14.8258
cuda,BartForCausalLM,2,1.4314,47.6565,22.9862
cuda,BartForConditionalGeneration,1,0.7847,70.3458,35.9444
cuda,BertForMaskedLM,64,1.2883,55.3588,19.6525
cuda,BertForQuestionAnswering,64,1.4161,26.9503,14.8286
cuda,BigBird,1,2.8007,138.4224,11.9957
cuda,BlenderbotSmallForCausalLM,64,1.2244,30.7736,20.9735
cuda,BlenderbotSmallForConditionalGeneration,32,1.6758,66.4734,16.4220
cuda,CamemBert,1,2.8117,52.1792,8.5074
cuda,DebertaForMaskedLM,4,1.3074,74.8226,19.5382
cuda,DebertaForQuestionAnswering,4,1.7407,58.5943,17.1948
cuda,DistilBertForMaskedLM,16,1.6094,15.9792,6.9175
cuda,DistilBertForQuestionAnswering,32,1.7086,33.7868,6.1663
cuda,DistillGPT2,1,2.4286,33.5573,6.9627
cuda,ElectraForCausalLM,1,4.8007,67.2624,1.4652
cuda,ElectraForQuestionAnswering,64,1.9001,84.7345,18.7773
cuda,GPT2ForSequenceClassification,4,2.5150,39.9368,23.5188
cuda,LayoutLMForMaskedLM,16,1.4612,25.4944,25.0152
cuda,LayoutLMForSequenceClassification,16,1.6118,26.5793,20.2427
cuda,M2M100ForConditionalGeneration,2,3.0102,88.2054,36.1987
cuda,MBartForCausalLM,16,1.2847,39.4695,19.6792
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,2,5.5190,83.8269,23.0579
cuda,MegatronBertForCausalLM,2,3.3806,51.2605,23.8634
cuda,MegatronBertForQuestionAnswering,8,2.3329,66.6450,24.1452
cuda,MobileBertForMaskedLM,16,4.7588,129.7130,5.3203
cuda,MobileBertForQuestionAnswering,32,4.9939,104.3181,4.9323
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,16,1.3732,16.6598,9.7474
cuda,PLBartForConditionalGeneration,0,0.0000
cuda,PegasusForCausalLM,8,1.5633,31.9257,17.7586
cuda,PegasusForConditionalGeneration,4,3.3009,85.1677,30.0638
cuda,RobertaForCausalLM,4,3.2332,32.0728,8.3428
cuda,RobertaForQuestionAnswering,64,1.4035,15.0745,14.8169
cuda,Speech2Text2ForCausalLM,64,1.6995,42.7727,4.4926
cuda,T5ForConditionalGeneration,4,1.6885,71.0293,17.6599
cuda,T5Small,1,1.5039,59.9141,7.2307
cuda,TrOCRForCausalLM,8,1.6330,25.1222,17.4263
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,1,4.0860,77.5106,8.3495
