dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9911,6.9959,0.8758
cuda,beit_base_patch16_224,64,0.9782,5.1949,0.9348
cuda,botnet26t_256,128,0.9459,3.6767,0.8758
cuda,cait_m36_384,2,0.8124,20.5206,0.8766
cuda,coat_lite_mini,128,0.9938,5.6294,0.9292
cuda,convit_base,32,0.9945,5.7463,0.8549
cuda,convmixer_768_32,32,0.9980,5.0172,0.9815
cuda,convnext_base,32,0.9139,7.5801,0.9018
cuda,crossvit_9_240,64,0.9430,7.6345,0.8793
cuda,cspdarknet53,64,0.8253,6.0549,0.8451
cuda,deit_base_distilled_patch16_224,64,0.9942,4.2964,0.9359
cuda,dla102,64,0.9914,7.5105,0.9620
cuda,dm_nfnet_f0,128,0.9962,7.0105,0.9055
cuda,dpn107,32,0.8030,11.6299,0.9092
cuda,eca_botnext26ts_256,64,0.7671,4.2810,0.7769
cuda,eca_halonext26ts,64,0.7721,4.6467,0.7816
cuda,ese_vovnet19b_dw,128,0.9010,2.8571,0.8678
cuda,fbnetc_100,128,0.8109,5.2284,0.8674
cuda,fbnetv3_b,128,0.7818,8.9651,0.7940
cuda,gernet_l,128,0.8377,4.8806,0.8644
cuda,ghostnet_100,128,0.9851,7.3787,0.8927
cuda,gluon_inception_v3,128,0.9945,6.7565,0.8758
cuda,gluon_xception65,32,0.9889,8.2242,0.8882
cuda,gmixer_24_224,64,0.8847,7.4492,0.9569
cuda,gmlp_s16_224,64,0.9861,6.7363,0.9679
cuda,hrnet_w18,2,0.9488,27.4041,0.8446
cuda,inception_v3,128,0.9946,6.8046,0.8758
cuda,jx_nest_base,32,0.9938,9.7249,0.8942
cuda,lcnet_050,128,0.8357,2.5230,0.7952
cuda,mixer_b16_224,64,0.9933,3.3946,0.9407
cuda,mixnet_l,64,0.8041,12.6462,0.8530
cuda,mnasnet_100,128,0.8364,4.4124,0.8901
cuda,mobilenetv2_100,128,0.8310,4.0787,0.7726
cuda,mobilenetv3_large_100,128,0.8413,4.5284,0.8620
cuda,mobilevit_s,32,0.7481,6.5255,0.7712
cuda,nfnet_l0,64,0.8271,7.0476,0.8202
cuda,pit_b_224,64,0.9959,4.8669,0.8033
cuda,pnasnet5large,16,1.0246,21.6815,0.9936
cuda,poolformer_m36,64,0.9984,7.7927,0.9453
cuda,regnety_002,128,0.9162,5.1707,0.8286
cuda,repvgg_a2,128,0.8057,4.5584,0.7927
cuda,res2net101_26w_4s,64,0.9754,13.9252,0.9198
cuda,res2net50_14w_8s,2,0.9099,12.7035,0.8404
cuda,res2next50,2,0.9292,6.8494,0.8406
cuda,resmlp_12_224,128,0.9970,2.9560,0.9666
cuda,resnest101e,32,0.9586,14.7937,0.8914
cuda,rexnet_100,128,0.8195,6.1944,0.7932
cuda,sebotnet33ts_256,64,0.8014,5.5207,0.7147
cuda,selecsls42b,128,0.9928,2.9040,0.8986
cuda,spnasnet_100,128,0.7960,5.2877,0.8983
cuda,swin_base_patch4_window7_224,64,0.9621,13.5350,0.9225
cuda,swsl_resnext101_32x16d,32,0.9814,7.4101,0.8715
cuda,tf_efficientnet_b0,128,0.7508,6.1083,0.7765
cuda,tf_mixnet_l,64,0.8217,13.0826,0.8640
cuda,tinynet_a,128,0.7088,7.0752,0.7956
cuda,tnt_s_patch16_224,64,0.9946,10.2723,0.9721
cuda,twins_pcpvt_base,32,0.8881,15.0505,0.9076
cuda,visformer_small,128,0.9995,3.9163,0.9339
cuda,vit_base_patch16_224,64,0.9959,4.5476,0.9360
cuda,volo_d1_224,64,0.9944,7.6973,0.9516
cuda,xcit_large_24_p8_224,5,0.8365,17.6689,0.8869
