dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.526691,5.519740
cuda,beit_base_patch16_224,64,1.463240,3.786342
cuda,botnet26t_256,128,1.359723,2.326042
cuda,cait_m36_384,2,4.036002,16.346210
cuda,coat_lite_mini,128,1.424891,4.267030
cuda,convit_base,32,1.437581,4.372821
cuda,convmixer_768_32,32,1.256049,3.774027
cuda,convnext_base,32,1.835238,5.803242
cuda,crossvit_9_240,64,1.863386,5.813818
cuda,cspdarknet53,64,2.250252,3.799073
cuda,deit_base_distilled_patch16_224,64,1.162265,3.210619
cuda,dla102,64,1.604996,5.942057
cuda,dm_nfnet_f0,128,2.207105,4.829239
cuda,dpn107,32,3.738008,7.899280
cuda,eca_botnext26ts_256,64,1.431007,2.799944
cuda,eca_halonext26ts,64,1.493678,3.101212
cuda,ese_vovnet19b_dw,128,1.070695,1.794454
cuda,fbnetc_100,128,1.960655,3.274563
cuda,fbnetv3_b,128,3.192598,5.778456
cuda,gernet_l,128,1.818464,3.069300
cuda,ghostnet_100,128,2.090811,5.319902
cuda,gluon_inception_v3,128,1.501289,5.321308
cuda,gluon_xception65,32,1.729877,6.597012
cuda,gmixer_24_224,64,1.751907,5.737363
cuda,gmlp_s16_224,64,1.671794,5.140334
cuda,hrnet_w18,2,5.598527,21.740249
cuda,inception_v3,128,1.515904,5.351871
cuda,jx_nest_base,32,2.400836,7.399737
cuda,lcnet_050,128,1.016764,1.500143
cuda,mixer_b16_224,64,1.018184,2.399163
cuda,mixnet_l,64,5.647329,6.950017
cuda,mnasnet_100,128,1.625546,2.800471
cuda,mobilenetv2_100,128,1.600466,2.498998
cuda,mobilenetv3_large_100,128,1.599236,2.945603
cuda,mobilevit_s,32,1.899653,4.587103
cuda,nfnet_l0,64,1.901856,5.105519
cuda,pit_b_224,64,1.284138,3.632648
cuda,pnasnet5large,16,4.556972,17.218932
cuda,poolformer_m36,64,2.112700,5.795123
cuda,regnety_002,128,1.657902,3.517329
cuda,repvgg_a2,128,1.904518,2.622197
cuda,res2net101_26w_4s,64,2.837770,11.149737
cuda,res2net50_14w_8s,2,2.456369,9.895370
cuda,res2next50,2,1.512729,5.279003
cuda,resmlp_12_224,128,0.918782,2.122332
cuda,resnest101e,32,3.210184,11.576378
cuda,rexnet_100,128,1.939217,4.209376
cuda,sebotnet33ts_256,64,1.765300,3.653451
cuda,selecsls42b,128,0.800109,2.150105
cuda,spnasnet_100,128,1.975672,3.338734
cuda,swin_base_patch4_window7_224,64,3.540042,10.090861
cuda,swsl_resnext101_32x16d,32,1.586393,5.887169
cuda,tf_efficientnet_b0,128,1.921707,4.110150
cuda,tf_mixnet_l,64,6.045197,6.993509
cuda,tinynet_a,128,2.036648,4.969911
cuda,tnt_s_patch16_224,64,2.201683,8.245429
cuda,twins_pcpvt_base,32,3.135113,11.865349
cuda,visformer_small,128,1.065570,2.885860
cuda,vit_base_patch16_224,64,1.232361,3.379113
cuda,volo_d1_224,64,1.851931,5.935853
cuda,xcit_large_24_p8_224,5,3.528231,14.087645
