dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.2555
cuda,AlbertForQuestionAnswering,2,1.2648
cuda,AllenaiLongformerBase,1,1.1795
cuda,BartForCausalLM,2,1.0298
cuda,BartForConditionalGeneration,1,1.3559
cuda,BertForMaskedLM,64,0.9687
cuda,BertForQuestionAnswering,64,1.0103
cuda,BigBird,1,0.8428
cuda,BlenderbotSmallForCausalLM,64,0.9691
cuda,BlenderbotSmallForConditionalGeneration,32,1.0983
cuda,CamemBert,1,1.5321
cuda,DebertaForMaskedLM,4,1.3418
cuda,DebertaForQuestionAnswering,4,1.3462
cuda,DistilBertForMaskedLM,16,1.3015
cuda,DistilBertForQuestionAnswering,32,1.2858
cuda,DistillGPT2,1,1.7538
cuda,ElectraForCausalLM,1,1.4941
cuda,ElectraForQuestionAnswering,64,1.2458
cuda,GPT2ForSequenceClassification,4,1.5730
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.0529
cuda,LayoutLMForSequenceClassification,16,1.1131
cuda,M2M100ForConditionalGeneration,2,1.2484
cuda,MBartForCausalLM,16,1.1311
cuda,MBartForConditionalGeneration,8,1.3210
cuda,MT5ForConditionalGeneration,2,1.6062
cuda,MegatronBertForCausalLM,2,1.5388
cuda,MegatronBertForQuestionAnswering,8,1.5225
cuda,MobileBertForMaskedLM,16,1.4091
cuda,MobileBertForQuestionAnswering,32,1.4801
cuda,OPTForCausalLM,4,1.5703
cuda,PLBartForCausalLM,16,1.1561
cuda,PLBartForConditionalGeneration,8,1.2794
cuda,PegasusForCausalLM,8,1.4074
cuda,PegasusForConditionalGeneration,4,1.2969
cuda,RobertaForCausalLM,4,1.5367
cuda,RobertaForQuestionAnswering,64,1.0105
cuda,Speech2Text2ForCausalLM,64,1.3595
cuda,T5ForConditionalGeneration,4,0.9670
cuda,T5Small,1,1.3756
cuda,TrOCRForCausalLM,8,1.5440
cuda,XGLMForCausalLM,1,1.2975
cuda,XLNetLMHeadModel,4,1.1334
cuda,YituTechConvBert,1,1.4468
