,Compiler,torchbench,huggingface,timm_models
eager,eager,"77%, 48/62","98%, 45/46","100%, 61/61"
aot_eager,aot_eager,"74%, 46/62","98%, 45/46","95%, 58/61"
inductor,inductor,"69%, 43/62","85%, 39/46","95%, 58/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"74%, 46/62","96%, 44/46","95%, 58/61"
