dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,2.779715,0.000171
cuda,Background_Matting,4,1.991713,0.000093
cuda,LearningToPaint,96,0.837245,0.000052
cuda,Super_SloMo,6,1.950266,0.000147
cuda,alexnet,128,0.289144,0.000037
cuda,attention_is_all_you_need_pytorch,256,2.571074,0.000200
cuda,dcgan,32,0.271515,0.000038
cuda,demucs,4,0.760734,0.000128
cuda,densenet121,4,4.604384,0.000186
cuda,dlrm,1024,0.283604,0.000055
cuda,drq,1,0.436967,0.000070
cuda,fastNLP_Bert,6,3.010877,0.000262
cuda,functorch_dp_cifar10,64,0.683070,0.000055
cuda,hf_Albert,8,1.831198,0.000214
cuda,hf_Bart,4,5.776811,0.000398
cuda,hf_Bert,4,3.907542,0.000183
cuda,hf_Bert_large,4,7.656949,0.000264
cuda,hf_BigBird,2,9.713172,0.002322
cuda,hf_DistilBert,8,1.440246,0.000102
cuda,hf_GPT2,4,2.788378,0.000216
cuda,hf_GPT2_large,4,8.888691,0.000668
cuda,hf_Longformer,2,8.892139,0.004169
cuda,hf_Reformer,4,2.275861,0.000529
cuda,hf_T5,8,4.146717,0.000428
cuda,hf_T5_large,2,16.402116,0.000962
cuda,lennard_jones,1000,0.234618,0.000037
cuda,mnasnet1_0,32,1.767637,0.000074
cuda,mobilenet_v2,96,1.813896,0.000073
cuda,mobilenet_v2_quantized_qat,96,2.470787,0.000101
cuda,mobilenet_v3_large,32,1.948985,0.000087
cuda,moco,32,24.480939,0.657883
cuda,nvidia_deeprecommender,256,0.295160,0.000039
cuda,phlippe_densenet,128,1.880742,0.000102
cuda,phlippe_resnet,128,0.807255,0.000058
cuda,pytorch_CycleGAN_and_pix2pix,1,0.724452,0.000073
cuda,pytorch_stargan,16,0.776807,0.000066
cuda,pytorch_struct,200,0.425780,0.000046
cuda,pytorch_unet,1,0.996387,0.000071
cuda,resnet152,32,5.236143,0.000168
cuda,resnet18,16,0.811310,0.000051
cuda,resnet50,32,1.827552,0.000081
cuda,resnet50_quantized_qat,32,2.285530,0.000091
cuda,resnext50_32x4d,8,1.851259,0.000083
cuda,shufflenet_v2_x1_0,128,2.018762,0.000100
cuda,soft_actor_critic,256,0.293936,0.000065
cuda,speech_transformer,32,3.403969,0.000417
cuda,squeezenet1_1,32,0.578610,0.000050
cuda,timm_efficientdet,1,15.835826,0.000742
cuda,timm_efficientnet,32,3.153964,0.000320
cuda,timm_nfnet,128,4.006671,0.000248
cuda,timm_regnet,32,4.313626,0.000401
cuda,timm_resnest,32,1.126857,0.000094
cuda,timm_vision_transformer,32,1.870007,0.000123
cuda,timm_vovnet,32,2.298387,0.000217
cuda,tts_angular,64,0.255041,0.000032
cuda,vgg16,64,0.399761,0.000042
cuda,yolov3,16,3.099069,0.000113
