dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,22.547945,19.769378,17.361073,9.878554,2.255391,14.993691,4.045983,1.797127,0.261102,10.076710,24.364115,17.619644
cuda,Background_Matting,4,21.226214,19.219467,15.353612,8.789963,2.355058,15.894359,5.232198,2.729226,0.215173,13.434165,28.958324,23.075755
cuda,LearningToPaint,96,12.947915,12.080557,8.396120,5.731319,0.906365,9.652095,1.112896,0.662912,0.071015,13.229468,24.757207,18.129429
cuda,Super_SloMo,6,19.469564,17.521566,14.900985,8.675159,2.368945,13.418298,5.011781,2.642081,0.133393,8.370096,15.608797,8.077319
cuda,alexnet,128,5.064870,4.771739,2.121189,1.800611,0.165205,4.962113,0.846247,0.278548,0.012311,5.055917,8.391639,4.905221
cuda,attention_is_all_you_need_pytorch,256,22.477966,19.867188,17.344704,9.696768,2.246972,15.776970,4.279882,1.949138,0.347686,14.360410,31.013605,22.884843
cuda,dcgan,32,4.764586,4.485732,1.798055,1.338761,0.307963,2.068482,0.163480,0.097992,0.010992,0.116716,1.167664
cuda,demucs,4,10.322529,9.551682,6.851230,6.113266,0.400019,10.399351,0.892815,0.527148,0.032589,6.465796,9.660664,11.175941
cuda,densenet121,4,45.270905,40.915498,38.125566,21.366156,6.331992,31.567281,12.627157,5.231443,0.696559,30.503238,59.564377,47.528471
cuda,dlrm,1024,4.143036,3.859510,1.462323,1.035178,0.158855,2.494705,0.467982,0.131041,0.014925,0.125211,1.755297
cuda,drq,1,7.540213,7.081359,2.848420,2.475388,0.111973,4.281378,0.117511,0.070891,0.013268,0.404142,2.335124
