dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,1.906180,0.000215
cuda,AlbertForQuestionAnswering,4,1.884178,0.000219
cuda,AllenaiLongformerBase,4,9.126123,0.004155
cuda,BartForCausalLM,4,3.318232,0.000463
cuda,BartForConditionalGeneration,2,6.968693,0.000331
cuda,BertForMaskedLM,16,4.066308,0.000188
cuda,BertForQuestionAnswering,16,3.991213,0.000188
cuda,BlenderbotForCausalLM,4,6.086849,0.000879
cuda,BlenderbotSmallForCausalLM,64,2.432844,0.000345
cuda,BlenderbotSmallForConditionalGeneration,64,4.555430,0.000226
cuda,CamemBert,16,4.002678,0.000181
cuda,DebertaForMaskedLM,4,5.394833,0.002275
cuda,DebertaForQuestionAnswering,8,5.344901,0.002287
cuda,DebertaV2ForMaskedLM,1,10.160661,0.003923
cuda,DebertaV2ForQuestionAnswering,2,10.246452,0.004111
cuda,DistilBertForMaskedLM,128,1.460696,0.000092
cuda,DistilBertForQuestionAnswering,256,1.448844,0.000108
cuda,DistillGPT2,16,1.551273,0.000137
cuda,ElectraForCausalLM,32,4.051860,0.000226
cuda,ElectraForQuestionAnswering,64,4.012209,0.000188
cuda,GPT2ForSequenceClassification,4,2.980178,0.000226
cuda,GoogleFnet,16,2.029774,0.000697
cuda,LayoutLMForMaskedLM,16,3.855409,0.000233
cuda,LayoutLMForSequenceClassification,16,4.089716,0.000258
cuda,M2M100ForConditionalGeneration,16,7.245612,0.000793
cuda,MBartForCausalLM,4,3.427440,0.000479
cuda,MBartForConditionalGeneration,2,6.986128,0.000351
cuda,MT5ForConditionalGeneration,16,6.223204,0.000520
cuda,MegatronBertForCausalLM,4,8.106113,0.000287
cuda,MegatronBertForQuestionAnswering,8,8.065335,0.000305
cuda,MobileBertForMaskedLM,64,15.049208,0.000611
cuda,MobileBertForQuestionAnswering,128,15.013439,0.000625
cuda,OPTForCausalLM,2,3.303537,0.000494
cuda,PLBartForCausalLM,8,2.150150,0.000272
cuda,PLBartForConditionalGeneration,4,5.211013,0.000454
cuda,PegasusForCausalLM,32,3.354170,0.000486
cuda,PegasusForConditionalGeneration,32,4.048134,0.000518
cuda,RobertaForCausalLM,16,4.221447,0.000186
cuda,RobertaForQuestionAnswering,16,4.188568,0.000207
cuda,Speech2Text2ForCausalLM,256,1.909965,0.000310
cuda,T5ForConditionalGeneration,4,4.472192,0.000418
cuda,T5Small,4,4.438128,0.000425
cuda,TrOCRForCausalLM,32,3.427239,0.000478
cuda,XGLMForCausalLM,8,5.660376,0.000948
cuda,XLNetLMHeadModel,8,7.990060,0.000874
cuda,YituTechConvBert,16,5.954868,0.000314
