dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,6.163719,4.294370,4.280034
cuda,AlbertForQuestionAnswering,4,6.179534,4.318604,4.304293
cuda,AllenaiLongformerBase,4,28.445428,19.436412,19.400444
cuda,BartForCausalLM,4,7.502375,4.200222,4.184204
cuda,BartForConditionalGeneration,2,17.529794,10.731976,10.715193
cuda,BertForMaskedLM,16,8.328590,4.375370,4.360383
cuda,BertForQuestionAnswering,16,8.334072,4.407475,4.392591
cuda,BlenderbotForCausalLM,4,14.086333,8.025259,8.005204
cuda,BlenderbotSmallForCausalLM,64,5.165231,2.890801,2.875713
cuda,BlenderbotSmallForConditionalGeneration,64,11.768132,7.104341,7.088844
cuda,CamemBert,16,8.411018,4.431686,4.416675
cuda,DebertaForMaskedLM,4,10.229162,5.203173,5.176190
cuda,DebertaForQuestionAnswering,8,10.310542,4.983645,4.956922
cuda,DebertaV2ForMaskedLM,1,18.972152,8.237583,8.195321
cuda,DebertaV2ForQuestionAnswering,2,18.069093,8.183669,8.143688
cuda,DistilBertForMaskedLM,128,3.736917,2.307901,2.294448
cuda,DistilBertForQuestionAnswering,256,3.762093,2.336255,2.322426
cuda,DistillGPT2,16,3.883918,2.322831,2.308641
cuda,ElectraForCausalLM,32,8.586026,4.507612,4.492214
cuda,ElectraForQuestionAnswering,64,8.497415,4.482316,4.467222
cuda,GPT2ForSequenceClassification,4,7.377001,4.315604,4.301308
cuda,GoogleFnet,16,4.228529,2.153954,2.136136
cuda,LayoutLMForMaskedLM,16,8.514643,4.612469,4.593921
cuda,LayoutLMForSequenceClassification,16,8.403014,4.550408,4.534921
cuda,M2M100ForConditionalGeneration,16,17.550685,10.563070,10.543034
cuda,MBartForCausalLM,4,7.749134,4.098152,4.080288
cuda,MBartForConditionalGeneration,2,17.777195,10.889138,10.872241
cuda,MT5ForConditionalGeneration,16,14.606702,8.798882,8.782950
cuda,MegatronBertForCausalLM,4,16.439136,8.718714,8.703321
cuda,MegatronBertForQuestionAnswering,8,16.574220,8.686512,8.671021
cuda,MobileBertForMaskedLM,64,30.854375,16.856474,16.836802
cuda,MobileBertForQuestionAnswering,128,30.703536,16.745054,16.724826
cuda,OPTForCausalLM,2,7.321281,4.222892,4.206663
cuda,PLBartForCausalLM,8,4.208183,2.324018,2.309259
cuda,PLBartForConditionalGeneration,4,10.735986,5.810684,5.793632
cuda,PegasusForCausalLM,32,7.350631,4.047709,4.031104
cuda,PegasusForConditionalGeneration,32,15.669038,11.485539,11.466672
cuda,RobertaForCausalLM,16,8.666461,4.489448,4.474204
cuda,RobertaForQuestionAnswering,16,8.451985,4.462394,4.447381
cuda,Speech2Text2ForCausalLM,256,4.052355,2.311782,2.295793
cuda,T5ForConditionalGeneration,4,10.400301,6.120555,6.104480
cuda,T5Small,4,10.451318,6.158845,6.143010
cuda,TrOCRForCausalLM,32,7.816194,4.366692,4.348243
cuda,XGLMForCausalLM,8,14.438113,8.902469,8.881452
cuda,XLNetLMHeadModel,8,22.296041,14.316217,14.291554
cuda,YituTechConvBert,16,12.629113,7.060733,7.045508
