,Compiler,torchbench,huggingface,timm_models
eager,eager,1.85,2.37,2.02
aot_eager,aot_eager,5.54,7.49,7.17
aot_cudagraphs,aot_cudagraphs,7.51,14.10,13.21
nvprims_nvfuser,nvprims_nvfuser,65.08,98.89,147.85
inductor,inductor,30.45,30.45,37.25
inductor_no_cudagraphs,inductor_no_cudagraphs,29.58,26.36,35.77
