dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,0.9540,51.0158,81.3306,1.1284
cuda,Background_Matting,0,0.0000
cuda,LearningToPaint,96,0.9763,16.1528,38.9928,0.6507
cuda,Super_SloMo,6,0.2487,471.7983,56.5804,0.9455
cuda,alexnet,128,1.0064,12.3631,2.9158,0.7457
cuda,attention_is_all_you_need_pytorch,256,0.9558,75.1951,112.5204,0.9676
cuda,dcgan,32,0.8013,3.3990,4.3724,0.7634
cuda,demucs,4,0.9995,77.5985,0.3028,0.9886
cuda,densenet121,4,0.7818,84.4810,167.0773,0.8558
cuda,dlrm,0,0.0000
cuda,drq,1,0.7358,5.0316,4.5227,0.8777
cuda,fastNLP_Bert,6,1.1565,51.3777,83.1036,1.2124
cuda,functorch_dp_cifar10,0,0.0000
cuda,hf_Albert,8,1.5565,48.2598,113.6915,1.0620
cuda,hf_Bart,4,0.8637,62.8877,120.0428,1.0865
cuda,hf_Bert,4,0.8526,45.4847,83.7327,1.0004
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.5159,75.3031,44.7750,1.0228
cuda,hf_GPT2,4,0.4020,124.7687,64.2341,1.1242
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.7338,113.2567,14.9870,0.9995
cuda,hf_T5,8,1.1691,156.4829,76.5157,0.9432
cuda,hf_T5_large,0,0.0000
cuda,lennard_jones,1000,0.6935,1.5772,1.3723,0.9995
cuda,mnasnet1_0,32,0.9203,30.8906,70.2739,0.8259
cuda,mobilenet_v2,96,1.3367,53.2635,97.1732,0.9872
cuda,mobilenet_v2_quantized_qat,96,1.4599,100.9128,180.8806,1.1946
cuda,mobilenet_v3_large,32,0.8505,39.5074,101.1538,0.8098
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9759,8.7300,4.5073,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,0.8593,19.4573,31.0404,0.8945
cuda,pytorch_stargan,0,0.0000
cuda,pytorch_struct,200,0.7785,4.9076,4.2436,0.5097
cuda,pytorch_unet,0,0.0000
cuda,resnet152,32,0.8975,101.6596,191.2202,0.8736
cuda,resnet18,16,0.8788,13.8770,29.9042,0.6948
cuda,resnet50,32,0.9816,39.3985,78.1275,0.7968
cuda,resnet50_quantized_qat,32,1.1480,81.5280,168.1425,1.2258
cuda,resnext50_32x4d,8,0.8065,33.4804,64.8387,0.8196
cuda,shufflenet_v2_x1_0,128,0.9019,43.0224,86.5996,0.8683
cuda,soft_actor_critic,256,0.7020,1.4826,1.6129,0.9637
cuda,speech_transformer,32,0.7629,70.8486,134.1765,1.1209
cuda,squeezenet1_1,32,0.8732,14.5528,4.3582,0.9761
cuda,tacotron2,64,0.7723,3494.5548,42.7740,1.1140
cuda,timm_efficientdet,1,0.7564,186.4872,488.6501,1.1368
cuda,timm_efficientnet,32,0.8161,52.0426,109.2714,0.9880
cuda,timm_nfnet,128,1.1345,181.6992,155.4066,0.7594
cuda,timm_regnet,32,1.0981,88.7742,110.9387,0.8784
cuda,timm_resnest,32,1.1635,27.1315,59.7818,0.7926
cuda,timm_vision_transformer,8,0.6528,36.6049,72.7308,1.0652
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.9026,42.5920,57.0786,0.7737
cuda,tts_angular,64,0.9720,9.7015,1.0773,0.9884
cuda,vgg16,64,0.9977,106.2768,3.0957,0.6640
cuda,yolov3,16,1.1518,88.6200,116.9277,0.8549
